key,phase,seed,fbig,calibration,alpha,arm,group,n,moved,harm_count,benefit_count,move_rate,harm_rate,harm_among_moved,harm_sum,gain_sum,harm_p95_moved,mae,rmse,identity_mae,delta_mae,weighted_delta,half_error_rate
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,gated1,big:single,166,164,19,145,0.9879518072289156,0.1144578313253012,0.11585365853658537,104.19907390633759,685.2846672862869,5.510226256549462,1.4378600571311637,3.702128261701353,4.938375679901943,-3.5005156227707785,-0.029054279668997464,0.8734939759036144
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,gated1,misfit,540,486,486,0,0.9,0.9,1.0,2731.945476269392,0.0,9.85,5.222487815791632,6.062609537157051,0.1633295264038677,5.059158289387764,0.13659727381346962,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,gated1,misfit:single,540,486,486,0,0.9,0.9,1.0,2731.945476269392,0.0,9.85,5.222487815791632,6.062609537157051,0.1633295264038677,5.059158289387764,0.13659727381346962,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,gated1,twosheet_back,1000,984,984,0,0.984,0.984,1.0,5805.929046843668,0.0,8.522289798899507,5.966857748224653,6.168690985576526,0.16092870138098506,5.805929046843668,0.29029645234218343,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,gated1,twosheet_back:single,1000,984,984,0,0.984,0.984,1.0,5805.929046843668,0.0,8.522289798899507,5.966857748224653,6.168690985576526,0.16092870138098506,5.805929046843668,0.29029645234218343,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,gated1,twosheet_front,1000,171,171,0,0.171,0.171,1.0,967.6591895239152,0.0,11.325,1.1230421267789452,2.843588777599995,0.15538293725503008,0.9676591895239152,0.04838295947619576,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,gated1,twosheet_front:single,1000,171,171,0,0.171,0.171,1.0,967.6591895239152,0.0,11.325,1.1230421267789452,2.843588777599995,0.15538293725503008,0.9676591895239152,0.04838295947619576,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,gated1,mm,2562,1004,987,17,0.3918813427010148,0.38524590163934425,0.9830677290836654,5673.087040436891,71.7154746820614,10.043457949105907,2.388945875087816,3.95484428868712,0.20261817572995935,2.186327699357857,0.28006857828774145,0.00624512099921936
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,gated1,single,17438,4273,4123,150,0.24503956875788507,0.2364376648698245,0.9648958577112099,22815.904097120347,686.146255075005,11.088754793289604,1.474220684779534,3.1699735566492766,0.20516701795734443,1.2690536668221897,1.1064878921022672,0.008372519784378942
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,original_bh_projection,ALL,20000,0,0,0,0.0,0.0,,0.0,0.0,,0.20484051126801642,0.5431980601729477,0.20484051126801642,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,original_bh_projection,base,17270,0,0,0,0.0,0.0,,0.0,0.0,,0.15991600295170863,0.20008070010310489,0.15991600295170863,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,original_bh_projection,base:mm,2538,0,0,0,0.0,0.0,,0.0,0.0,,0.16088528667992952,0.2008710031709418,0.16088528667992952,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,original_bh_projection,base:single,14732,0,0,0,0.0,0.0,,0.0,0.0,,0.15974901665641777,0.1999442328100399,0.15974901665641777,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,original_bh_projection,big,190,0,0,0,0.0,0.0,,0.0,0.0,,4.897638271001144,5.185929345487895,4.897638271001144,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,original_bh_projection,big:mm,24,0,0,0,0.0,0.0,,0.0,0.0,,4.615871192770618,4.97729022076748,4.615871192770618,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,original_bh_projection,big:single,166,0,0,0,0.0,0.0,,0.0,0.0,,4.938375679901943,5.215403490791758,4.938375679901943,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,original_bh_projection,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.1633295264038677,0.20450697983783359,0.1633295264038677,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,original_bh_projection,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.1633295264038677,0.20450697983783359,0.1633295264038677,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,original_bh_projection,twosheet_back,1000,0,0,0,0.0,0.0,,0.0,0.0,,0.16092870138098506,0.1990959968393023,0.16092870138098506,0.0,0.0,0.0
