phase,case,seed,gap,sigma,bias,retain,n,method,status,seconds,reused,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,layer_balanced_source_surface_mae_mm,worst_layer_source_surface_mae_mm,independent_surface_mae_mm,single_normal_span_90_10_mm,support,fit_score,fit_k,fit_initial_two_plane_nll,fit_final_two_plane_nll,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,gap_absolute_relative_error,severe_gap_contraction,balanced_source_midplane_crossing
exposed_recheck,s9141101_g0_n0.5_b0_r0.25,9141101,0,0.5,0,0.25,214,identity,OK,0.000521314000025086,True,True,True,0.42068535335918317,0.5285521831851484,0.934378630124612,0.9719626168224299,1.0,0.41520922823263606,1.0,0.5285521831851483,0.42068535335918317,0.5284826048660011,,self-report; not geometry-derived layer count or success,0.42068535335918317,0.42068535335918317,0.42068535335918317,1.3249862836483888,0.0,,,,,,,,,,
exposed_recheck,s9141101_g0_n0.5_b0_r0.25,9141101,0,0.5,0,0.25,214,bias_only,OK,0.0003719869998803915,True,True,True,0.41788921111772653,0.522919877995797,1.0031335858936639,0.9532710280373832,1.0,0.4132422866122845,1.0,0.5229199373615153,0.41788921111772653,0.5228495501569325,,self-report; not geometry-derived layer count or success,0.41788921111772653,0.41788921111772653,0.41788921111772653,1.3212452013523013,1.0,,,,,,,,,,
exposed_recheck,s9141101_g0_n0.5_b0_r0.25,9141101,0,0.5,0,0.25,214,old_original,APPLY,0.000772210999912204,True,True,True,0.08353951419547526,0.09553387130109738,0.15530407373017502,1.0,1.0,0.08357474920974031,1.0,0.09554587138804642,0.08353951419547526,0.0952169650665315,,self-report; not geometry-derived layer count or success,0.08353951419547526,0.08353951419547526,0.08353951419547526,0.2553918800533166,1.0,,,,,,,,,,
exposed_recheck,s9141101_g0_n0.5_b0_r0.25,9141101,0,0.5,0,0.25,214,apss_4.0,OK,0.003226524999945468,True,True,True,0.12339701309482771,0.15250302416066638,0.2816574677483972,1.0,1.0,0.12366168271968743,1.0,0.15256671392194926,0.12339701309482771,0.15206648792352032,,self-report; not geometry-derived layer count or success,0.12339701309482771,0.12339701309482771,0.12339701309482771,0.4002680571090196,1.0,,,,,,,,,,
exposed_recheck,s9141101_g0_n0.5_b0_r0.25,9141101,0,0.5,0,0.25,214,rimls_8.0,OK,0.011564581999891743,True,True,True,0.11764771076042237,0.14350202340872417,0.27136558154506385,1.0,1.0,0.11784705709832949,1.0,0.14356578162551156,0.11764771076042237,0.14164581950426672,,self-report; not geometry-derived layer count or success,0.11764771076042237,0.11764771076042237,0.11764771076042237,0.3787981117813356,1.0,,,,,,,,,,
exposed_recheck,s9141101_g0_n0.5_b0_r0.25,9141101,0,0.5,0,0.25,214,spatial_36,OK,0.05893399599995064,True,True,True,0.08364603483368713,0.09572170218445052,0.155892152814194,1.0,1.0,0.08367724910135889,1.0,0.09573367831557296,0.08364603483368713,0.09533675873059637,1,self-report; not geometry-derived layer count or success,0.08364603483368713,0.08364603483368713,0.08364603483368713,0.25456054760022057,1.0,242.32571775562988,1,,,,,,,,
exposed_recheck,s9141101_g0_n0.5_b0_r0.25,9141101,0,0.5,0,0.25,214,constant_36,OK,0.09673639399989042,False,True,True,0.08364603483368713,0.09572170218445052,0.155892152814194,1.0,1.0,0.08367724910135889,1.0,0.09573367831557296,0.08364603483368713,0.09533675873059637,1,self-report; not geometry-derived layer count or success,0.08364603483368713,0.08364603483368713,0.08364603483368713,0.25456054760022057,1.0,242.32571775562988,1,,,,,,,,
exposed_recheck,s9141101_g0_n0.5_b0_r0.25,9141101,0,0.5,0,0.25,214,constant_lbfgs64,OK,0.7391795299990918,False,True,True,0.08364603483368713,0.09572170218445052,0.15589215281419394,1.0,1.0,0.08367724910135889,1.0,0.09573367831557297,0.08364603483368713,0.09533675873059638,1,self-report; not geometry-derived layer count or success,0.08364603483368713,0.08364603483368713,0.08364603483368713,0.25456054760022057,1.0,242.32571775562988,1,111.98514950880053,111.75238393444455,,,,,,
exposed_recheck,s9141101_g0_n0.5_b0_r1.0,9141101,0,0.5,0,1.0,768,identity,OK,0.0008161539999491652,True,True,True,0.4098350244011851,0.513930618252252,1.021073842740394,0.9596354166666666,1.0,0.39983146483113025,1.0,0.513930618252252,0.4098350244011851,0.5139216005727905,,self-report; not geometry-derived layer count or success,0.4098350244011851,0.4098350244011851,0.4098350244011851,1.3069071065937519,0.0,,,,,,,,,,
exposed_recheck,s9141101_g0_n0.5_b0_r1.0,9141101,0,0.5,0,1.0,768,bias_only,OK,0.0007098410001162847,True,True,True,0.409078834194144,0.5122755122301507,0.9879349199981358,0.9609375,1.0,0.39956382377006844,1.0,0.5122755174331767,0.409078834194144,0.5122664654150416,,self-report; not geometry-derived layer count or success,0.409078834194144,0.409078834194144,0.409078834194144,1.3013363526241255,1.0,,,,,,,,,,
