phase,case,seed,gap,sigma,bias,retain,n,method,status,seconds,reused,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,layer_balanced_source_surface_mae_mm,worst_layer_source_surface_mae_mm,independent_surface_mae_mm,single_normal_span_90_10_mm,support,fit_score,fit_k,fit_initial_two_plane_nll,fit_final_two_plane_nll,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,gap_absolute_relative_error,severe_gap_contraction,balanced_source_midplane_crossing
development,s9140101_g8_n1.0_b4_r1.0,9140101,8,1.0,4,1.0,768,constant_lbfgs64,OK,0.8630839040015417,False,True,True,0.08181236416332612,0.2950269634109219,0.11539769463903175,0.9895833333333334,0.9947916666666666,0.08098585656300199,1.0,0.4838927237703615,0.1001704597230334,0.4806541433206275,2,self-report; not geometry-derived layer count or success,0.09249500494523644,0.12167693202121703,0.08181236416332612,,0.9856770833333334,1804.8774482576694,2,1118.6678066197624,885.8292497959656,8.016192052473277,0.016192052473277485,1.0020240065591597,0.0020240065591596856,0.0,0.003092783505154639
development,s9140101_g8_n1.0_b4_r1.0,9140101,8,1.0,4,1.0,768,rimls_0.5,OK,0.007198356000117201,True,True,True,0.7934036617126154,1.021599008276064,2.0591260224180443,0.72265625,0.9752604166666666,0.7385732243724976,1.0,1.0917185879352072,0.8117617572723228,1.089817447774905,,self-report; not geometry-derived layer count or success,0.8078308283335365,0.822776142318625,0.7934036617126154,,0.9856770833333334,,,,,8.017453267727321,0.01745326772732092,1.0021816584659151,0.002181658465915115,0.0,0.003092783505154639
development,s9140101_g8_n1.0_b4_r1.0,9140101,8,1.0,4,1.0,768,rimls_1.0,OK,0.008112166000046273,True,True,True,0.6651721856002754,0.8847695576512081,1.6971785691780588,0.7760416666666666,0.9791666666666666,0.6587858759340792,1.0,0.9736737644774501,0.6830959775143038,0.9623351251785754,,self-report; not geometry-derived layer count or success,0.6759683519082487,0.7047186571821683,0.6651721856002754,,0.9856770833333334,,,,,8.024196377734853,0.02419637773485306,1.0030245472168566,0.0030245472168566323,0.0,0.003092783505154639
development,s9140101_g8_n1.0_b4_r1.0,9140101,8,1.0,4,1.0,768,rimls_2.0,OK,0.01304571999980908,True,True,True,0.39422108009423473,0.5575774172913404,0.9962346314247701,0.9479166666666666,0.9921875,0.42315239651259007,1.0,0.6927170833781167,0.41257604400963244,0.6731961824547139,,self-report; not geometry-derived layer count or success,0.4037035133284568,0.4374486057342623,0.39422108009423473,,0.9856770833333334,,,,,8.050974915010814,0.05097491501081386,1.0063718643763517,0.006371864376351732,0.0,0.003092783505154639
development,s9140101_g8_n1.0_b4_r1.0,9140101,8,1.0,4,1.0,768,rimls_4.0,OK,0.023686584999950355,True,True,True,0.3628464322729738,0.5552081737140749,0.9582406930697783,0.9466145833333334,0.9830729166666666,0.3968829794956987,1.0,0.7227008282794528,0.38120452783268116,0.6717972026823091,,self-report; not geometry-derived layer count or success,0.38536349113315893,0.40117578724586683,0.3628464322729738,,0.9856770833333334,,,,,8.056998001758249,0.05699800175824876,1.007124750219781,0.007124750219781095,0.0,0.003092783505154639
development,s9140101_g8_n1.0_b4_r1.0,9140101,8,1.0,4,1.0,768,rimls_16.0,OK,0.13385714900141465,False,True,True,0.9100318897441056,1.2680600515168936,3.0442416199760594,0.7486979166666666,0.8606770833333334,0.9320556716863283,1.0,1.3621827404389106,0.9285887547979635,1.3077595607367205,,self-report; not geometry-derived layer count or success,0.960182078456756,1.0802992693971154,0.9100318897441056,,0.9856770833333334,,,,,7.5725972424807555,0.4274027575192445,0.9465746553100944,0.05342534468990556,0.0,0.004123711340206186
development,s9140101_g8_n1.0_b4_r1.0,9140101,8,1.0,4,1.0,768,rimls_32.0,OK,0.16990567199900397,False,True,True,1.521010704684097,1.9296085960364027,3.9850542825826567,0.4296875,0.6783854166666666,1.5408420254593205,1.0,1.9956214771658494,1.5464563259552595,1.4824451243201082,,self-report; not geometry-derived layer count or success,1.6679857604224786,2.130038263743391,1.521010704684097,,0.9856770833333334,,,,,5.438541883616587,2.561458116383413,0.6798177354520734,0.32018226454792664,0.0,0.07376416159702744
development,s9140101_g8_n1.0_b4_r1.0,9140101,8,1.0,4,1.0,768,rimls_64.0,OK,0.16960866099907435,False,True,True,2.138220847293617,2.5952745899648213,4.666117691923752,0.30859375,0.4765625,2.173532172305626,1.0,2.6763732466400314,2.185774570393404,1.0620099373291716,,self-report; not geometry-derived layer count or success,2.5248211606292092,3.813866933630832,2.138220847293617,,0.9856770833333334,,,,,3.1734991300380466,4.826500869961953,0.39668739125475583,0.6033126087452442,1.0,0.215106917780773
development,s9140101_g8_n1.0_b4_r1.0,9140101,8,1.0,4,1.0,768,rimls_128.0,OK,0.16915923099804786,False,True,True,2.3475233667236375,2.8382322691143793,4.877471747259485,0.2552083333333333,0.4713541666666667,2.3898535119097084,1.0,2.9248615830144575,2.404003604213262,0.9168820472026862,,self-report; not geometry-derived layer count or success,2.7971694115574905,4.291978025618717,2.3475233667236375,,0.9856770833333334,,,,,2.5091560414191836,5.490843958580816,0.31364450517739795,0.686355494822602,1.0,0.32464755382317584
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,identity,OK,0.0006420610000077431,True,True,True,1.5472232165835311,1.9361288485530155,3.76867145948639,0.41687344913151364,0.8138957816377171,1.2991577106542231,1.0,1.9561431218680807,1.5569608409626032,1.9532999543569813,,self-report; not geometry-derived layer count or success,1.5190954942230648,1.6127134987386118,1.5472232165835311,,0.0,,,,,8.070148743859214,0.07014874385921388,1.0087685929824017,0.008768592982401735,0.0,0.01716725559481743
