phase,case,seed,gap,sigma,method,status,shared_case_seconds,dependence,selected_family,surface_mae_mm,matched_rms_mm,balanced_source_mae_mm,worst_source_mae_mm,coverage_1mm,model_k,slope_error,slope_angle_deg,single_false_split,alpha,beta,assignment_error,fitted_gap_mm,fitted_perpendicular_gap_mm,source_gap_from_assignment_mm,source_gap_from_slope_mm,fitted_gap_error_mm,source_gap_mm,source_gap_error_mm,source_gap_relative_error,gap_identity_error_mm,balanced_midplane_crossing,counterfactual_source_gap_mm,counterfactual_geometry_mse_mm2,assignment_delta_mse_mm2,geometry_assignment_cross_mm2,total_mse_mm2,decomposition_error_mm2
confirmation,s9171101_g2_n1_l1,9171101,2.0,1.0,linear_only,OK,9.26642461099982,1.0,L,0.08071728010770444,0.23073946880141974,0.10143794954801033,0.12857580927236203,0.9934895833333334,2,0.1057933926350674,0.1212301170558382,,0.010416666666666666,0.010416666666666666,0.010416666666666666,2.131937088011899,2.1319323157967904,2.087521732011651,0.001802729978596795,0.13193708801189885,2.089324461990248,0.0893244619902478,0.0446622309951239,0.0,0.010416666666666666,2.1337398179904956,0.009822069287262607,0.047345372367090154,-0.003926739191591409,0.05324070246276136,7.806255641895632e-18
confirmation,s9171101_g2_n1_l1,9171101,2.0,1.0,old_constant64,OK,9.26642461099982,1.0,C,0.39558672416950896,0.5271338140856329,0.4183265021174243,0.42075469501014523,0.9348958333333334,2,1.3392357354011153,1.5342842691776308,,0.3854166666666667,0.4401041666666667,0.4127604166666667,0.8919217641041115,0.8916019944748076,0.15562176613274853,1.6277890288536747,1.1080782358958885,1.7834107949864235,0.21658920501357648,0.10829460250678824,2.220446049250313e-16,0.06510416666666667,2.5197107929577864,0.2699980164611165,0.3283609965502358,-0.32048895505888586,0.2778700579524665,5.551115123125783e-17
confirmation,s9171101_g2_n1_l1,9171101,2.0,1.0,old_spatial36,OK,9.26642461099982,1.0,R,0.07965494429481777,0.21898210231667536,0.09785399248148006,0.11889309528913057,0.9947916666666666,2,0.10762134159176076,0.12332478272294975,,0.010416666666666666,0.0078125,0.009114583333333332,2.1541909098820287,2.154185919779387,2.114921804753971,-0.020284562216689676,0.15419090988202866,2.094637242537281,0.09463724253728101,0.047318621268640504,0.0,0.009114583333333332,2.133906347665339,0.009595342203581719,0.042296574653031944,-0.003938755721582793,0.04795316113503086,9.540979117872439e-18
confirmation,s9171101_g2_n1_l1,9171101,2.0,1.0,rbf_only,OK,9.26642461099982,1.0,R,0.07965509663365881,0.2189822206834582,0.09785414452990399,0.11889335271949526,0.9947916666666666,2,0.10762177150851933,0.12332527536898351,,0.010416666666666666,0.0078125,0.009114583333333332,2.1541915932894726,2.1541866031453796,2.114922475703467,-0.0202855175824637,0.15419159328947263,2.094636958121003,0.09463695812100292,0.04731847906050146,0.0,0.009114583333333332,2.1339060757070087,0.009595380785515948,0.042296601489834974,-0.003938769299892125,0.04795321297545879,1.734723475976807e-18
confirmation,s9171101_g2_n2_l0,9171101,2.0,2.0,adaptive_bic,OK,9.024050949999946,0.0,C,0.17963228512476292,1.0639880134022321,0.6956938099876533,0.7832747280658561,0.734375,2,0.20165772944279728,0.23108148312102353,,0.20833333333333334,0.3854166666666667,0.296875,1.913668450056458,1.9136528860593938,0.777427807835436,-0.0044970092291507485,0.08633154994354197,0.7729307986062851,1.2270692013937148,0.6135346006968574,1.1102230246251565e-16,0.296875,1.9091714408273073,0.04317104564078392,1.0871939343451287,0.0017055126777159452,1.1320704926636287,1.8041124150158794e-16
confirmation,s9171101_g2_n2_l0,9171101,2.0,2.0,adaptive_cv,OK,9.024050949999946,0.0,R,0.5253557615104266,1.1592814087419256,0.9574866313779515,0.9838567540060951,0.58984375,2,1.036446810483945,1.1875104914440255,,0.14322916666666666,0.6927083333333334,0.41796875,2.5247091196430076,2.52416687477274,0.41421008994143094,-0.009301029318650535,0.5247091196430076,0.4049090606227804,1.5950909393772195,0.7975454696886097,0.0,0.41536458333333337,2.5154080903243567,0.9914497417281579,2.6641980736426443,-2.311714430716138,1.3439333846546637,4.440892098500626e-16
confirmation,s9171101_g2_n2_l0,9171101,2.0,2.0,constant_only,OK,9.024050949999946,0.0,C,0.17963228512476292,1.0639880134022321,0.6956938099876533,0.7832747280658561,0.734375,2,0.20165772944279728,0.23108148312102353,,0.20833333333333334,0.3854166666666667,0.296875,1.913668450056458,1.9136528860593938,0.777427807835436,-0.0044970092291507485,0.08633154994354197,0.7729307986062851,1.2270692013937148,0.6135346006968574,1.1102230246251565e-16,0.296875,1.9091714408273073,0.04317104564078392,1.0871939343451287,0.0017055126777159452,1.1320704926636287,1.8041124150158794e-16
confirmation,s9171101_g2_n2_l0,9171101,2.0,2.0,linear_only,OK,9.024050949999946,0.0,L,0.4716364857031865,1.1191651954964017,0.918836594406205,0.9426257493528537,0.5755208333333334,2,1.3411047998881573,1.5364245217066332,,0.234375,0.6276041666666666,0.4309895833333333,2.3929601884103624,2.3920998750878044,0.3302783593378886,-0.013095880790542492,0.3929601884103624,0.31718247854734616,1.682817521452654,0.841408760726327,0.0,0.43359375,2.3798643076198194,0.8949462931821897,2.467957749163949,-2.1103733075356392,1.252530734810499,4.440892098500626e-16
confirmation,s9171101_g2_n2_l0,9171101,2.0,2.0,old_constant64,OK,9.024050949999946,0.0,C,0.17963226345336503,1.063988009023225,0.6956937938797042,0.7832747184963086,0.734375,2,0.20165773180323954,0.2310814858258471,,0.20833333333333334,0.3854166666666667,0.296875,1.9136684303850284,1.9136528663877599,0.7774277998439177,-0.004497009292257907,0.08633156961497157,0.7729307905516599,1.2270692094483402,0.6135346047241701,1.1102230246251565e-16,0.296875,1.9091714210927704,0.04317103715873347,1.0871939119936511,0.0017055341928216376,1.1320704833452062,3.707971429900425e-17
confirmation,s9171101_g2_n2_l0,9171101,2.0,2.0,old_spatial36,OK,9.024050949999946,0.0,S,0.8888818129127922,1.011820960216284,1.0022836529415788,1.0638902480770562,0.49609375,1,0.20491736592077417,0.23481668963420063,,,,,0.0,0.0,0.0,-0.004567305883157461,2.0,-0.0045673058831574576,2.0045673058831577,1.0022836529415788,3.469446951953614e-18,0.50390625,-0.0045673058831574576,1.0237816555330028,1.0377411065853007e-32,-1.5509979010626315e-18,1.0237816555330028,1.5509979010626211e-18
confirmation,s9171101_g2_n2_l0,9171101,2.0,2.0,rbf_only,OK,9.024050949999946,0.0,S,0.8888818129127922,1.011820960216284,1.0022836529415788,1.0638902480770562,0.49609375,1,0.20491736592077417,0.23481668963420063,,,,,0.0,0.0,0.0,-0.004567305883157461,2.0,-0.0045673058831574576,2.0045673058831577,1.0022836529415788,3.469446951953614e-18,0.50390625,-0.0045673058831574576,1.0237816555330028,1.0377411065853007e-32,-1.5509979010626315e-18,1.0237816555330028,1.5509979010626211e-18
confirmation,s9171101_g2_n2_l0.5,9171101,2.0,2.0,adaptive_bic,OK,9.629488700004003,0.5,S,0.48147336028013027,0.8851751243725513,0.716651670489457,0.7748753705568984,0.7408854166666666,1,0.8699930762827013,0.9968380383589907,,,,,0.0,0.0,0.0,0.5764493737589876,2.0,0.5764493737589875,1.4235506262410125,0.7117753131205062,1.1102230246251565e-16,0.2591145833333333,0.5764493737589875,0.7835350008079617,1.1643149785136993e-32,-4.9792924216471994e-18,0.7835350008079617,4.979292421647188e-18
confirmation,s9171101_g2_n2_l0.5,9171101,2.0,2.0,adaptive_cv,OK,9.629488700004003,0.5,R,0.5454679820712319,1.0110832967998749,0.8270334713992034,1.0042080100452873,0.6770833333333334,2,0.9537802476172447,1.0928191170863266,,0.0390625,0.7109375,0.375,2.2320215037531277,2.2316155219994793,0.5580053759382819,0.36136297902856584,0.2320215037531277,0.9193683549668478,1.0806316450331521,0.5403158225165761,0.0,0.2825520833333333,2.5933844827816936,0.9524946606900538,1.8682199974561406,-1.7984252250784902,1.022289433067704,2.220446049250313e-16
