phase,case,seed,gap,sigma,method,status,shared_case_seconds,dependence,selected_family,surface_mae_mm,matched_rms_mm,balanced_source_mae_mm,worst_source_mae_mm,coverage_1mm,model_k,slope_error,slope_angle_deg,single_false_split,alpha,beta,assignment_error,fitted_gap_mm,fitted_perpendicular_gap_mm,source_gap_from_assignment_mm,source_gap_from_slope_mm,fitted_gap_error_mm,source_gap_mm,source_gap_error_mm,source_gap_relative_error,gap_identity_error_mm,balanced_midplane_crossing,counterfactual_source_gap_mm,counterfactual_geometry_mse_mm2,assignment_delta_mse_mm2,geometry_assignment_cross_mm2,total_mse_mm2,decomposition_error_mm2
development,s9161101_g2_n1_l0.5,9161101,2.0,1.0,constant_only,OK,7.727319661004003,0.5,C,0.3562033057438841,0.8003161400080735,0.5737806762103909,0.6440871208380311,0.7864583333333334,2,0.6175457676490856,0.707619343022552,,0.2994791666666667,0.16927083333333334,0.234375,1.6936331798812676,1.693504016928552,0.8997426268119232,0.3980409231974715,0.3063668201187324,1.297783550009395,0.702216449990605,0.3511082249953025,4.440892098500626e-16,0.234375,2.0916741030787387,0.14057247052580985,0.672279690936266,-0.17234623750465336,0.6405059239574223,1.942890293094024e-16
development,s9161101_g2_n1_l0.5,9161101,2.0,1.0,linear_only,OK,7.727319661004003,0.5,L,0.11041568037395298,0.6947005824388848,0.333777181301196,0.36563011482630997,0.890625,2,0.2050033700902332,0.2349152414967949,,0.09375,0.1484375,0.12109375,2.049239399286235,2.0492221750799384,1.5529392322716,-0.0950946940400896,0.04923939928623522,1.4578445382315104,0.5421554617684896,0.2710777308842448,0.0,0.12109375,1.9541447052461454,0.01905417555142443,0.5085189280593645,-0.04496420436986309,0.4826088992409258,0.0
development,s9161101_g2_n1_l0.5,9161101,2.0,1.0,old_constant64,OK,7.727319661004003,0.5,C,0.3562033041248498,0.8003161394387848,0.5737806751041148,0.6440871205793959,0.7864583333333334,2,0.617545766370852,0.7076193415580276,,0.2994791666666667,0.16927083333333334,0.234375,1.693633174931914,1.6935040119801106,0.8997426241825791,0.39804092154846193,0.306366825068086,1.2977835457310414,0.7022164542689586,0.3511082271344793,2.220446049250313e-16,0.234375,2.091674096480376,0.1405724683389842,0.6722796870070208,-0.17234623229980453,0.6405059230462004,8.326672684688674e-17
development,s9161101_g2_n1_l0.5,9161101,2.0,1.0,old_spatial36,OK,7.727319661004003,0.5,R,0.10441738497015768,0.7016114645506171,0.33449373950706796,0.376132110616944,0.8841145833333334,2,0.19338073257547694,0.22159689140403477,,0.09375,0.15625,0.125,2.0297287097847043,2.029713529164314,1.5222965323385282,-0.07069421772784865,0.02972870978470432,1.4516023146106796,0.5483976853893204,0.2741988426946602,0.0,0.125,1.9590344920568559,0.0168433177363656,0.5149748294155351,-0.03955949996303891,0.49225864718886186,9.71445146547012e-17
development,s9161101_g2_n1_l0.5,9161101,2.0,1.0,rbf_only,OK,7.727319661004003,0.5,R,0.1031673280777946,0.7013787342019516,0.3334112242454222,0.3754119385407512,0.8841145833333334,2,0.19117468433082477,0.21906898371145272,,0.09375,0.15625,0.125,2.0279154054255395,2.0279005824349845,1.5209365540691546,-0.06875024422163682,0.027915405425539497,1.452186309847518,0.5478136901524819,0.27390684507624097,2.220446049250313e-16,0.125,1.959165161203903,0.016428872767977887,0.5140551114452788,-0.03855185542252488,0.49193212879073184,6.938893903907228e-18
development,s9161101_g2_n1_l1,9161101,2.0,1.0,adaptive_bic,OK,8.979375870003423,1.0,R,0.042956147610172135,0.22100612636315053,0.06566368655176638,0.08031259500279563,0.98828125,2,0.07895363326384125,0.09047412406670027,,0.015625,0.0078125,0.01171875,1.9924435339144229,1.9924410498694987,1.9457456385883036,-0.04910414476833364,0.00755646608557714,1.8966414938199698,0.10335850618003017,0.05167925309001509,2.220446049250313e-16,0.01171875,1.9433393891460888,0.0027726834476778906,0.04652145979496946,-0.00045043535260248617,0.048843707890044864,1.734723475976807e-18
development,s9161101_g2_n1_l1,9161101,2.0,1.0,adaptive_cv,OK,8.979375870003423,1.0,R,0.042956147610172135,0.22100612636315053,0.06566368655176638,0.08031259500279563,0.98828125,2,0.07895363326384125,0.09047412406670027,,0.015625,0.0078125,0.01171875,1.9924435339144229,1.9924410498694987,1.9457456385883036,-0.04910414476833364,0.00755646608557714,1.8966414938199698,0.10335850618003017,0.05167925309001509,2.220446049250313e-16,0.01171875,1.9433393891460888,0.0027726834476778906,0.04652145979496946,-0.00045043535260248617,0.048843707890044864,1.734723475976807e-18
development,s9161101_g2_n1_l1,9161101,2.0,1.0,constant_only,OK,8.979375870003423,1.0,C,0.4177544184910835,0.558455314549661,0.45045933147832373,0.4577943105113902,0.9427083333333334,2,1.2201528830662085,1.3979147648820898,,0.3854166666666667,0.4453125,0.41536458333333337,0.9803894687844197,0.9800976836130196,0.16595134237236264,1.4101853646792002,1.0196105312155803,1.5761367070515624,0.4238632929484376,0.2119316464742188,4.440892098500626e-16,0.07161458333333333,2.39057483346362,0.21941255388519712,0.39923328105544725,-0.30677349659188363,0.31187233834876077,5.551115123125783e-17
development,s9161101_g2_n1_l1,9161101,2.0,1.0,linear_only,OK,8.979375870003423,1.0,S,0.42427263649802466,0.5173269457069846,0.428190014351426,0.4556443223998203,0.9713541666666666,1,1.2170399246906447,1.3943496949678538,,,,,0.0,0.0,0.0,1.4068209814893102,2.0,1.4068209814893098,0.5931790185106902,0.2965895092553451,4.440892098500626e-16,0.028645833333333332,1.4068209814893098,0.26762716875451736,2.2924600264233241e-32,-2.060309096552322e-18,0.26762716875451736,2.060309096552299e-18
development,s9161101_g2_n1_l1,9161101,2.0,1.0,old_constant64,OK,8.979375870003423,1.0,C,0.4177544162515771,0.5584553124042368,0.4504593289653568,0.4577943136920455,0.9427083333333334,2,1.2201528868460598,1.3979147692109024,,0.3854166666666667,0.4453125,0.41536458333333337,0.9803894612815726,0.9800976761105984,0.16595134110234944,1.4101853691205144,1.0196105387184273,1.5761367102228634,0.4238632897771366,0.2119316448885683,4.440892098500626e-16,0.07161458333333333,2.3905748304020866,0.21941255351646857,0.39923327494484256,-0.3067734925087973,0.3118723359525138,5.551115123125783e-17
development,s9161101_g2_n1_l1,9161101,2.0,1.0,old_spatial36,OK,8.979375870003423,1.0,R,0.042956341179532086,0.22100615788891162,0.06566387279919866,0.08031285898536626,0.98828125,2,0.07895382199286641,0.0904743403336933,,0.015625,0.0078125,0.01171875,1.992443088928319,1.992440604872074,1.9457452040315615,-0.04910373571346788,0.007556911071681105,1.8966414683180934,0.10335853168190656,0.05167926584095328,2.220446049250313e-16,0.01171875,1.9433393532148509,0.0027727094050268675,0.046521439015057266,-0.0004504265952656077,0.04884372182481853,1.0191500421363742e-17
development,s9161101_g2_n1_l1,9161101,2.0,1.0,rbf_only,OK,8.979375870003423,1.0,R,0.042956147610172135,0.22100612636315053,0.06566368655176638,0.08031259500279563,0.98828125,2,0.07895363326384125,0.09047412406670027,,0.015625,0.0078125,0.01171875,1.9924435339144229,1.9924410498694987,1.9457456385883036,-0.04910414476833364,0.00755646608557714,1.8966414938199698,0.10335850618003017,0.05167925309001509,2.220446049250313e-16,0.01171875,1.9433393891460888,0.0027726834476778906,0.04652145979496946,-0.00045043535260248617,0.048843707890044864,1.734723475976807e-18
development,s9161101_g2_n2_l0,9161101,2.0,2.0,adaptive_bic,OK,8.889838338996924,0.0,C,0.10490713358627564,1.107043322867894,0.6926324103686381,0.8304388066722246,0.703125,2,0.1443161140601517,0.165373625793888,,0.4140625,0.2265625,0.3203125,1.9341786536403058,1.9341705970084229,0.6950954536519849,-0.0001373199420032045,0.06582134635969417,0.6949581337099817,1.3050418662900183,0.6525209331450091,0.0,0.3203125,1.9340413336983027,0.015309263554740632,1.198304137750866,0.011931517400781308,1.2255449187063883,1.5785983631388945e-16
development,s9161101_g2_n2_l0,9161101,2.0,2.0,adaptive_cv,OK,8.889838338996924,0.0,C,0.10490713358627564,1.107043322867894,0.6926324103686381,0.8304388066722246,0.703125,2,0.1443161140601517,0.165373625793888,,0.4140625,0.2265625,0.3203125,1.9341786536403058,1.9341705970084229,0.6950954536519849,-0.0001373199420032045,0.06582134635969417,0.6949581337099817,1.3050418662900183,0.6525209331450091,0.0,0.3203125,1.9340413336983027,0.015309263554740632,1.198304137750866,0.011931517400781308,1.2255449187063883,1.5785983631388945e-16
development,s9161101_g2_n2_l0,9161101,2.0,2.0,constant_only,OK,8.889838338996924,0.0,C,0.10490713358627564,1.107043322867894,0.6926324103686381,0.8304388066722246,0.703125,2,0.1443161140601517,0.165373625793888,,0.4140625,0.2265625,0.3203125,1.9341786536403058,1.9341705970084229,0.6950954536519849,-0.0001373199420032045,0.06582134635969417,0.6949581337099817,1.3050418662900183,0.6525209331450091,0.0,0.3203125,1.9340413336983027,0.015309263554740632,1.198304137750866,0.011931517400781308,1.2255449187063883,1.5785983631388945e-16
development,s9161101_g2_n2_l0,9161101,2.0,2.0,linear_only,OK,8.889838338996924,0.0,S,0.9218521674422723,1.0045284984556306,1.0000394816130664,1.024103459689839,0.4921875,1,0.14202039499793162,0.1627429470986567,,,,,0.0,0.0,0.0,-7.89632261330765e-05,2.0,-7.896322613287765e-05,2.000078963226133,1.0000394816130664,1.9884267843384151e-16,0.5078125,-7.89632261330997e-05,1.0090775042095241,8.52539522666685e-33,-7.400950799530518e-18,1.0090775042095241,7.400950799530508e-18
development,s9161101_g2_n2_l0,9161101,2.0,2.0,old_constant64,OK,8.889838338996924,0.0,C,0.1049071522448637,1.1070433315251411,0.6926324270536768,0.8304388134429672,0.703125,2,0.14431611679495976,0.1653736289277211,,0.4140625,0.2265625,0.3203125,1.9341786997157409,1.9341706430833607,0.6950954702103443,-0.0001373196709709341,0.06582130028425914,0.6949581505393735,1.3050418494606264,0.6525209247303132,1.1102230246251565e-16,0.3203125,1.9340413800447698,0.015309268987830166,1.1983041948421642,0.011931474044288843,1.2255449378742833,5.204170427930421e-18
development,s9161101_g2_n2_l0,9161101,2.0,2.0,old_spatial36,OK,8.889838338996924,0.0,S,0.9218521674422723,1.0045284984556306,1.0000394816130664,1.024103459689839,0.4921875,1,0.14202039499793162,0.1627429470986567,,,,,0.0,0.0,0.0,-7.89632261330765e-05,2.0,-7.896322613287765e-05,2.000078963226133,1.0000394816130664,1.9884267843384151e-16,0.5078125,-7.89632261330997e-05,1.0090775042095241,8.52539522666685e-33,-7.400950799530518e-18,1.0090775042095241,7.400950799530508e-18
development,s9161101_g2_n2_l0,9161101,2.0,2.0,rbf_only,OK,8.889838338996924,0.0,S,0.9218521674422723,1.0045284984556306,1.0000394816130664,1.024103459689839,0.4921875,1,0.14202039499793162,0.1627429470986567,,,,,0.0,0.0,0.0,-7.89632261330765e-05,2.0,-7.896322613287765e-05,2.000078963226133,1.0000394816130664,1.9884267843384151e-16,0.5078125,-7.89632261330997e-05,1.0090775042095241,8.52539522666685e-33,-7.400950799530518e-18,1.0090775042095241,7.400950799530508e-18
development,s9161101_g2_n2_l0.5,9161101,2.0,2.0,adaptive_bic,OK,9.491563779003627,0.5,S,0.6412097081150528,0.8821640677383134,0.8021384015500508,0.8262023796268235,0.7408854166666666,1,0.6224783333384581,0.7132707779430006,,,,,0.0,0.0,0.0,0.3957231968998985,2.0,0.39572319689989854,1.6042768031001016,0.8021384015500508,5.551115123125783e-17,0.2591145833333333,0.39572319689989843,0.7782134424086076,9.908667387546593e-33,-6.157973211250129e-18,0.7782134424086076,6.157973211250119e-18
development,s9161101_g2_n2_l0.5,9161101,2.0,2.0,adaptive_cv,OK,9.491563779003627,0.5,L,0.2698354050737554,0.9117228341789104,0.6162769052448426,0.6244254176496732,0.78125,2,0.5843568513062957,0.6695931409075729,,0.1875,0.2682291666666667,0.22786458333333334,2.182877056532078,2.18272799311752,1.1880763146229278,-0.3286061891265122,0.18287705653207809,0.8594701254964158,1.1405298745035841,0.5702649372517921,1.1102230246251565e-16,0.22786458333333334,1.854270867405566,0.13519373606095506,1.0857638576672866,-0.38971906736501666,0.8312385263632249,5.551115123125783e-17
development,s9161101_g2_n2_l0.5,9161101,2.0,2.0,constant_only,OK,9.491563779003627,0.5,S,0.6412097081150528,0.8821640677383134,0.8021384015500508,0.8262023796268235,0.7408854166666666,1,0.6224783333384581,0.7132707779430006,,,,,0.0,0.0,0.0,0.3957231968998985,2.0,0.39572319689989854,1.6042768031001016,0.8021384015500508,5.551115123125783e-17,0.2591145833333333,0.39572319689989843,0.7782134424086076,9.908667387546593e-33,-6.157973211250129e-18,0.7782134424086076,6.157973211250119e-18
development,s9161101_g2_n2_l0.5,9161101,2.0,2.0,linear_only,OK,9.491563779003627,0.5,S,0.6412097081150528,0.8821640677383134,0.8021384015500508,0.8262023796268235,0.7408854166666666,1,0.6224783333384581,0.7132707779430006,,,,,0.0,0.0,0.0,0.3957231968998985,2.0,0.39572319689989854,1.6042768031001016,0.8021384015500508,5.551115123125783e-17,0.2591145833333333,0.39572319689989843,0.7782134424086076,9.908667387546593e-33,-6.157973211250129e-18,0.7782134424086076,6.157973211250119e-18
development,s9161101_g2_n2_l0.5,9161101,2.0,2.0,old_constant64,OK,9.491563779003627,0.5,S,0.6412097081150528,0.8821640677383134,0.8021384015500508,0.8262023796268235,0.7408854166666666,1,0.6224783333384581,0.7132707779430006,,,,,0.0,0.0,0.0,0.3957231968998985,2.0,0.39572319689989854,1.6042768031001016,0.8021384015500508,5.551115123125783e-17,0.2591145833333333,0.39572319689989843,0.7782134424086076,9.908667387546593e-33,-6.157973211250129e-18,0.7782134424086076,6.157973211250119e-18
development,s9161101_g2_n2_l0.5,9161101,2.0,2.0,old_spatial36,OK,9.491563779003627,0.5,S,0.6412097081150528,0.8821640677383134,0.8021384015500508,0.8262023796268235,0.7408854166666666,1,0.6224783333384581,0.7132707779430006,,,,,0.0,0.0,0.0,0.3957231968998985,2.0,0.39572319689989854,1.6042768031001016,0.8021384015500508,5.551115123125783e-17,0.2591145833333333,0.39572319689989843,0.7782134424086076,9.908667387546593e-33,-6.157973211250129e-18,0.7782134424086076,6.157973211250119e-18
development,s9161101_g2_n2_l0.5,9161101,2.0,2.0,rbf_only,OK,9.491563779003627,0.5,S,0.6412097081150528,0.8821640677383134,0.8021384015500508,0.8262023796268235,0.7408854166666666,1,0.6224783333384581,0.7132707779430006,,,,,0.0,0.0,0.0,0.3957231968998985,2.0,0.39572319689989854,1.6042768031001016,0.8021384015500508,5.551115123125783e-17,0.2591145833333333,0.39572319689989843,0.7782134424086076,9.908667387546593e-33,-6.157973211250129e-18,0.7782134424086076,6.157973211250119e-18
development,s9161101_g2_n2_l1,9161101,2.0,2.0,adaptive_bic,OK,10.149904990998039,1.0,L,0.10643378056851789,0.40975077691859774,0.1756464920288291,0.20140845300576213,0.9674479166666666,2,0.26924280490304014,0.30852654564588244,,0.020833333333333332,0.049479166666666664,0.03515625,2.243485313615763,2.243452787515649,2.0857402525021547,-0.23709421670624137,0.24348531361576287,1.8486460357959131,0.15135396420408687,0.07567698210204343,2.220446049250313e-16,0.03515625,2.0063910969095216,0.018136394533671368,0.1769493639519006,-0.02719005930017751,0.16789569918539446,0.0
development,s9161101_g2_n2_l1,9161101,2.0,2.0,adaptive_cv,OK,10.149904990998039,1.0,R,0.09866656326610779,0.36340217704330813,0.1528495536807593,0.15829231758986287,0.9739583333333334,2,0.2679291395170864,0.30702123943598486,,0.020833333333333332,0.033854166666666664,0.02734375,2.2257891504022482,2.2257571949798463,2.104066306239625,-0.2566659870748671,0.22578915040224823,1.847400319164758,0.1525996808352419,0.07629984041762095,0.0,0.02734375,1.9691231633273814,0.015368282273935309,0.1354646929466349,-0.01877183294075436,0.13206114227981586,6.938893903907228e-18
development,s9161101_g2_n2_l1,9161101,2.0,2.0,constant_only,OK,10.149904990998039,1.0,S,0.42527521516468814,0.5239908433036301,0.4313296672567693,0.4639103755777206,0.9596354166666666,1,1.1663871583497654,1.3363388596362602,,,,,0.0,0.0,0.0,1.3442701437466342,2.0,1.344270143746634,0.655729856253366,0.327864928126683,2.220446049250313e-16,0.04036458333333333,1.3442701437466338,0.2745664038660494,1.7786737459613476e-32,-3.03864627564312e-18,0.2745664038660494,3.0386462756431023e-18
development,s9161101_g2_n2_l1,9161101,2.0,2.0,linear_only,OK,10.149904990998039,1.0,L,0.10643378056851789,0.40975077691859774,0.1756464920288291,0.20140845300576213,0.9674479166666666,2,0.26924280490304014,0.30852654564588244,,0.020833333333333332,0.049479166666666664,0.03515625,2.243485313615763,2.243452787515649,2.0857402525021547,-0.23709421670624137,0.24348531361576287,1.8486460357959131,0.15135396420408687,0.07567698210204343,2.220446049250313e-16,0.03515625,2.0063910969095216,0.018136394533671368,0.1769493639519006,-0.02719005930017751,0.16789569918539446,0.0
development,s9161101_g2_n2_l1,9161101,2.0,2.0,old_constant64,OK,10.149904990998039,1.0,S,0.42527521516468814,0.5239908433036301,0.4313296672567693,0.4639103755777206,0.9596354166666666,1,1.1663871583497654,1.3363388596362602,,,,,0.0,0.0,0.0,1.3442701437466342,2.0,1.344270143746634,0.655729856253366,0.327864928126683,2.220446049250313e-16,0.04036458333333333,1.3442701437466338,0.2745664038660494,1.7786737459613476e-32,-3.03864627564312e-18,0.2745664038660494,3.0386462756431023e-18
development,s9161101_g2_n2_l1,9161101,2.0,2.0,old_spatial36,OK,10.149904990998039,1.0,S,0.42527521516468814,0.5239908433036301,0.4313296672567693,0.4639103755777206,0.9596354166666666,1,1.1663871583497654,1.3363388596362602,,,,,0.0,0.0,0.0,1.3442701437466342,2.0,1.344270143746634,0.655729856253366,0.327864928126683,2.220446049250313e-16,0.04036458333333333,1.3442701437466338,0.2745664038660494,1.7786737459613476e-32,-3.03864627564312e-18,0.2745664038660494,3.0386462756431023e-18
development,s9161101_g2_n2_l1,9161101,2.0,2.0,rbf_only,OK,10.149904990998039,1.0,S,0.42527521516468814,0.5239908433036301,0.4313296672567693,0.4639103755777206,0.9596354166666666,1,1.1663871583497654,1.3363388596362602,,,,,0.0,0.0,0.0,1.3442701437466342,2.0,1.344270143746634,0.655729856253366,0.327864928126683,2.220446049250313e-16,0.04036458333333333,1.3442701437466338,0.2745664038660494,1.7786737459613476e-32,-3.03864627564312e-18,0.2745664038660494,3.0386462756431023e-18
development,s9161101_g8_n1_l0,9161101,8.0,1.0,adaptive_bic,OK,6.690414132994192,0.0,C,0.04062673682995343,0.049875212056232424,0.04062673682995343,0.04258643719281937,1.0,2,0.07359892489425103,0.08433809455048841,,0.0,0.0,0.0,7.973742079573539,7.973733441151573,7.973742079573539,-0.00020986622010251614,0.02625792042646058,7.973532213353436,0.02646778664656413,0.003308473330820516,8.881784197001252e-16,0.0,7.973532213353436,0.0024875367776541527,0.0,0.0,0.0024875367776541527,0.0
development,s9161101_g8_n1_l0,9161101,8.0,1.0,adaptive_cv,OK,6.690414132994192,0.0,C,0.04062673682995343,0.049875212056232424,0.04062673682995343,0.04258643719281937,1.0,2,0.07359892489425103,0.08433809455048841,,0.0,0.0,0.0,7.973742079573539,7.973733441151573,7.973742079573539,-0.00020986622010251614,0.02625792042646058,7.973532213353436,0.02646778664656413,0.003308473330820516,8.881784197001252e-16,0.0,7.973532213353436,0.0024875367776541527,0.0,0.0,0.0024875367776541527,0.0
development,s9161101_g8_n1_l0,9161101,8.0,1.0,constant_only,OK,6.690414132994192,0.0,C,0.04062673682995343,0.049875212056232424,0.04062673682995343,0.04258643719281937,1.0,2,0.07359892489425103,0.08433809455048841,,0.0,0.0,0.0,7.973742079573539,7.973733441151573,7.973742079573539,-0.00020986622010251614,0.02625792042646058,7.973532213353436,0.02646778664656413,0.003308473330820516,8.881784197001252e-16,0.0,7.973532213353436,0.0024875367776541527,0.0,0.0,0.0024875367776541527,0.0
development,s9161101_g8_n1_l0,9161101,8.0,1.0,linear_only,OK,6.690414132994192,0.0,L,0.04062700677971876,0.049875547188211196,0.04062700677971877,0.04258674290761402,1.0,2,0.0735994587257872,0.08433870627504284,,0.0,0.0,0.0,7.9737420116772535,7.973733373130047,7.9737420116772535,-0.00020987278352520836,0.026257988322746506,7.973532138893728,0.02646786110627186,0.0033084826382839827,0.0,0.0,7.973532138893728,0.0024875702073234827,0.0,0.0,0.0024875702073234827,0.0
development,s9161101_g8_n1_l0,9161101,8.0,1.0,old_constant64,OK,6.690414132994192,0.0,C,0.04062673577305404,0.04987521080432999,0.040626735773054035,0.042586435789968964,1.0,2,0.07359892426585843,0.0843380938304051,,0.0,0.0,0.0,7.9737420808852635,7.973733442463443,7.9737420808852635,-0.00020986625162244452,0.026257919114736517,7.97353221463364,0.026467785366359742,0.0033084731707949677,8.881784197001252e-16,0.0,7.97353221463364,0.0024875366527763554,0.0,0.0,0.0024875366527763554,0.0
development,s9161101_g8_n1_l0,9161101,8.0,1.0,old_spatial36,OK,6.690414132994192,0.0,R,0.04062692182771751,0.049875446581663575,0.0406269218277175,0.042586739401502705,1.0,2,0.07359912120476209,0.08433831950527615,,0.0,0.0,0.0,7.973741809181633,7.973733170713877,7.973741809181633,-0.00020987128968152175,0.026258190818366778,7.973531937891951,0.026468062108048862,0.0033085077635061078,8.881784197001252e-16,0.0,7.973531937891951,0.002487560171720376,0.0,0.0,0.002487560171720376,0.0
development,s9161101_g8_n1_l0,9161101,8.0,1.0,rbf_only,OK,6.690414132994192,0.0,R,0.04062693860429591,0.04987547015430971,0.04062693860429591,0.04258674137066041,1.0,2,0.0735992368430784,0.08433845201673854,,0.0,0.0,0.0,7.973741861416635,7.973733222921679,7.973741861416635,-0.00020987432511497317,0.026258138583364676,7.973531987091521,0.02646801290847911,0.003308501613559889,8.881784197001252e-16,0.0,7.97353198709152,0.002487562523113439,0.0,0.0,0.002487562523113439,0.0
development,s9161101_g8_n1_l0.5,9161101,8.0,1.0,adaptive_bic,OK,7.072659008998016,0.5,L,0.03966212714239761,0.04854823457649885,0.0396621271423976,0.04194408493134841,1.0,2,0.07740200333480067,0.08869609148761018,,0.0,0.0,0.0,8.015083517966296,8.015073914198082,8.015083517966296,-0.03666649987282108,0.015083517966296256,7.978417018093475,0.02158298190652541,0.0026978727383156764,8.881784197001252e-16,0.0,7.978417018093475,0.0023569310804947576,0.0,0.0,0.0023569310804947576,0.0
development,s9161101_g8_n1_l0.5,9161101,8.0,1.0,adaptive_cv,OK,7.072659008998016,0.5,R,0.039663076694514555,0.048549464022113485,0.03966307669451456,0.04194620709081497,1.0,2,0.07740219401412757,0.08869630998949998,,0.0,0.0,0.0,8.015085522746665,8.01507591892873,8.015085522746665,-0.03667049463273047,0.015085522746664637,7.978415028113934,0.021584971886065674,0.002698121485758209,0.0,0.0,7.978415028113934,0.0023570504568344907,0.0,0.0,0.0023570504568344907,0.0
development,s9161101_g8_n1_l0.5,9161101,8.0,1.0,constant_only,OK,7.072659008998016,0.5,C,0.03966111552647185,0.04854692215751968,0.03966111552647185,0.04194193634226998,1.0,2,0.07740159010770008,0.08869561796536805,,0.0,0.0,0.0,8.015080809693554,8.015071206031129,8.015080809693554,-0.03666230298681512,0.015080809693554187,7.978418506706738,0.021581493293261644,0.0026976866616577055,8.881784197001252e-16,0.0,7.978418506706738,0.0023568036509682734,0.0,0.0,0.0023568036509682734,0.0
development,s9161101_g8_n1_l0.5,9161101,8.0,1.0,linear_only,OK,7.072659008998016,0.5,L,0.03966212714239761,0.04854823457649885,0.0396621271423976,0.04194408493134841,1.0,2,0.07740200333480067,0.08869609148761018,,0.0,0.0,0.0,8.015083517966296,8.015073914198082,8.015083517966296,-0.03666649987282108,0.015083517966296256,7.978417018093475,0.02158298190652541,0.0026978727383156764,8.881784197001252e-16,0.0,7.978417018093475,0.0023569310804947576,0.0,0.0,0.0023569310804947576,0.0
development,s9161101_g8_n1_l0.5,9161101,8.0,1.0,old_constant64,OK,7.072659008998016,0.5,C,0.03966111704796173,0.04854692417842479,0.039661117047961734,0.04194193924070868,1.0,2,0.07740158982216729,0.08869561763817237,,0.0,0.0,0.0,8.015080807940558,8.015071204278206,8.015080807940558,-0.0366622972198471,0.015080807940558216,7.9784185107207115,0.02158148927928849,0.0026976861599110613,0.0,0.0,7.9784185107207115,0.0023568038471857237,0.0,0.0,0.0023568038471857237,0.0
development,s9161101_g8_n1_l0.5,9161101,8.0,1.0,old_spatial36,OK,7.072659008998016,0.5,R,0.039662980636943145,0.04854935164996401,0.03966298063694314,0.04194615838894852,1.0,2,0.07740189913819835,0.08869597208738526,,0.0,0.0,0.0,8.015085486484065,8.015075882739348,8.015085486484065,-0.036670319702440946,0.015085486484064603,7.978415166781623,0.021584833218376787,0.0026981041522970983,0.0,0.0,7.978415166781623,0.002357039545631862,0.0,0.0,0.002357039545631862,0.0
development,s9161101_g8_n1_l0.5,9161101,8.0,1.0,rbf_only,OK,7.072659008998016,0.5,R,0.039663076694514555,0.048549464022113485,0.03966307669451456,0.04194620709081497,1.0,2,0.07740219401412757,0.08869630998949998,,0.0,0.0,0.0,8.015085522746665,8.01507591892873,8.015085522746665,-0.03667049463273047,0.015085522746664637,7.978415028113934,0.021584971886065674,0.002698121485758209,0.0,0.0,7.978415028113934,0.0023570504568344907,0.0,0.0,0.0023570504568344907,0.0
development,s9161101_g8_n1_l1,9161101,8.0,1.0,adaptive_bic,OK,7.6324158319985145,1.0,L,0.039747972301932256,0.048244150908248164,0.03974797230193225,0.04725205452915963,1.0,2,0.06710683870676384,0.07689872651392017,,0.0,0.0,0.0,7.985259978866079,7.985252786827142,7.985259978866079,-0.05172162168899068,0.014740021133921033,7.933538357177089,0.06646164282291078,0.008307705352863848,8.881784197001252e-16,0.0,7.933538357177088,0.002327498096857826,0.0,0.0,0.002327498096857826,0.0
development,s9161101_g8_n1_l1,9161101,8.0,1.0,adaptive_cv,OK,7.6324158319985145,1.0,R,0.03974741388684041,0.04824349180857556,0.0397474138868404,0.047251256140640165,1.0,2,0.0671061515488265,0.0768979390903452,,0.0,0.0,0.0,7.985260399197584,7.985253207305559,7.985260399197584,-0.0517209204202157,0.01473960080241632,7.933539478777369,0.06646052122263058,0.008307565152828822,1.7763568394002505e-15,0.0,7.933539478777369,0.0023274345018841013,0.0,0.0,0.0023274345018841013,0.0
development,s9161101_g8_n1_l1,9161101,8.0,1.0,constant_only,OK,7.6324158319985145,1.0,C,0.03974822020952276,0.04824421330264216,0.03974822020952276,0.04725399414940465,1.0,2,0.06709563969020368,0.0768858934093611,,0.0,0.0,0.0,7.985234584051713,7.985227394435901,7.985234584051713,-0.051698171258584946,0.014765415948287064,7.933536412793128,0.06646358720687218,0.008307948400859022,0.0,0.0,7.933536412793128,0.0023275041171908375,0.0,0.0,0.0023275041171908375,0.0
development,s9161101_g8_n1_l1,9161101,8.0,1.0,linear_only,OK,7.6324158319985145,1.0,L,0.039747972301932256,0.048244150908248164,0.03974797230193225,0.04725205452915963,1.0,2,0.06710683870676384,0.07689872651392017,,0.0,0.0,0.0,7.985259978866079,7.985252786827142,7.985259978866079,-0.05172162168899068,0.014740021133921033,7.933538357177089,0.06646164282291078,0.008307705352863848,8.881784197001252e-16,0.0,7.933538357177088,0.002327498096857826,0.0,0.0,0.002327498096857826,0.0
development,s9161101_g8_n1_l1,9161101,8.0,1.0,old_constant64,OK,7.6324158319985145,1.0,C,0.03974822020952246,0.04824421330264189,0.039748220209522456,0.047253994149404656,1.0,2,0.06709563969020413,0.07688589340936161,,0.0,0.0,0.0,7.985234584051715,7.985227394435903,7.985234584051715,-0.051698171258585765,0.014765415948285288,7.93353641279313,0.0664635872068704,0.0083079484008588,8.881784197001252e-16,0.0,7.93353641279313,0.0023275041171908124,0.0,0.0,0.0023275041171908124,0.0
