case,seed,f_big,n_calibration,selector,subset,n,n_rejected,rejection_rate,max_bh_margin,bh_rejections,p_floor_min,p_floor_max,observation_sha256,selector_input_sha256,calibration_prefix_sha256,p_sha256
seed102_fbig0.01,102,0.01,32000,bh,all,20000,0,0.0,-0.00018137592023110614,0,9.081002542680712e-05,9.746588693957115e-05,fe469cc43bfa54c24c0679bdfdf8ac786f385b64383679782318b335d5874831,6a3d6e42796c883228bb8ec2e1cdcc9131d7dd0bfc3e07d676c712faef399cd5,24ea8ae81d58c41c7241c79a98b106899a9291567938627a7c45a694bd3909f7,9f7348dc5bda16da0418a35c8a0392679e83475fc43d41fbdc410feaeff96394
seed102_fbig0.01,102,0.01,32000,bh,big,194,0,0.0,-0.00018137592023110614,0,9.081002542680712e-05,9.746588693957115e-05,fe469cc43bfa54c24c0679bdfdf8ac786f385b64383679782318b335d5874831,6a3d6e42796c883228bb8ec2e1cdcc9131d7dd0bfc3e07d676c712faef399cd5,24ea8ae81d58c41c7241c79a98b106899a9291567938627a7c45a694bd3909f7,9f7348dc5bda16da0418a35c8a0392679e83475fc43d41fbdc410feaeff96394
seed102_fbig0.01,102,0.01,32000,bh,within_tolerance,19567,0,0.0,-0.00018137592023110614,0,9.081002542680712e-05,9.746588693957115e-05,fe469cc43bfa54c24c0679bdfdf8ac786f385b64383679782318b335d5874831,6a3d6e42796c883228bb8ec2e1cdcc9131d7dd0bfc3e07d676c712faef399cd5,24ea8ae81d58c41c7241c79a98b106899a9291567938627a7c45a694bd3909f7,9f7348dc5bda16da0418a35c8a0392679e83475fc43d41fbdc410feaeff96394
seed102_fbig0.01,102,0.01,32000,bh,outside_tolerance,433,0,0.0,-0.00018137592023110614,0,9.081002542680712e-05,9.746588693957115e-05,fe469cc43bfa54c24c0679bdfdf8ac786f385b64383679782318b335d5874831,6a3d6e42796c883228bb8ec2e1cdcc9131d7dd0bfc3e07d676c712faef399cd5,24ea8ae81d58c41c7241c79a98b106899a9291567938627a7c45a694bd3909f7,9f7348dc5bda16da0418a35c8a0392679e83475fc43d41fbdc410feaeff96394
seed102_fbig0.01,102,0.01,32000,bh,misfit,540,0,0.0,-0.00018137592023110614,0,9.081002542680712e-05,9.746588693957115e-05,fe469cc43bfa54c24c0679bdfdf8ac786f385b64383679782318b335d5874831,6a3d6e42796c883228bb8ec2e1cdcc9131d7dd0bfc3e07d676c712faef399cd5,24ea8ae81d58c41c7241c79a98b106899a9291567938627a7c45a694bd3909f7,9f7348dc5bda16da0418a35c8a0392679e83475fc43d41fbdc410feaeff96394
seed102_fbig0.01,102,0.01,32000,bh,twosheet_back,1000,0,0.0,-0.00018137592023110614,0,9.081002542680712e-05,9.746588693957115e-05,fe469cc43bfa54c24c0679bdfdf8ac786f385b64383679782318b335d5874831,6a3d6e42796c883228bb8ec2e1cdcc9131d7dd0bfc3e07d676c712faef399cd5,24ea8ae81d58c41c7241c79a98b106899a9291567938627a7c45a694bd3909f7,9f7348dc5bda16da0418a35c8a0392679e83475fc43d41fbdc410feaeff96394
seed102_fbig0.01,102,0.01,32000,bh,twosheet_front,1000,0,0.0,-0.00018137592023110614,0,9.081002542680712e-05,9.746588693957115e-05,fe469cc43bfa54c24c0679bdfdf8ac786f385b64383679782318b335d5874831,6a3d6e42796c883228bb8ec2e1cdcc9131d7dd0bfc3e07d676c712faef399cd5,24ea8ae81d58c41c7241c79a98b106899a9291567938627a7c45a694bd3909f7,9f7348dc5bda16da0418a35c8a0392679e83475fc43d41fbdc410feaeff96394
seed102_fbig0.01,102,0.01,32000,bh,base,17266,0,0.0,-0.00018137592023110614,0,9.081002542680712e-05,9.746588693957115e-05,fe469cc43bfa54c24c0679bdfdf8ac786f385b64383679782318b335d5874831,6a3d6e42796c883228bb8ec2e1cdcc9131d7dd0bfc3e07d676c712faef399cd5,24ea8ae81d58c41c7241c79a98b106899a9291567938627a7c45a694bd3909f7,9f7348dc5bda16da0418a35c8a0392679e83475fc43d41fbdc410feaeff96394
seed102_fbig0.01,102,0.01,32000,bh,wrong_association,2608,0,0.0,-0.00018137592023110614,0,9.081002542680712e-05,9.746588693957115e-05,fe469cc43bfa54c24c0679bdfdf8ac786f385b64383679782318b335d5874831,6a3d6e42796c883228bb8ec2e1cdcc9131d7dd0bfc3e07d676c712faef399cd5,24ea8ae81d58c41c7241c79a98b106899a9291567938627a7c45a694bd3909f7,9f7348dc5bda16da0418a35c8a0392679e83475fc43d41fbdc410feaeff96394
seed102_fbig0.01,102,0.01,32000,bh,misfit_within_tolerance,536,0,0.0,-0.00018137592023110614,0,9.081002542680712e-05,9.746588693957115e-05,fe469cc43bfa54c24c0679bdfdf8ac786f385b64383679782318b335d5874831,6a3d6e42796c883228bb8ec2e1cdcc9131d7dd0bfc3e07d676c712faef399cd5,24ea8ae81d58c41c7241c79a98b106899a9291567938627a7c45a694bd3909f7,9f7348dc5bda16da0418a35c8a0392679e83475fc43d41fbdc410feaeff96394
