case,patch,mode,method,scene,n_points,n_scans,sigma_mm,original_input,independent_real_geometry,recovery_xyz_rms_mm,recovery_normal_rms_mm,recovery_tangent_rms_mm,zero_edit_xyz_rms_mm,zero_edit_normal_rms_mm,zero_edit_tangent_rms_mm,self_response_xyz_rms_mm,self_response_normal_rms_mm,self_response_tangent_rms_mm,input_edit_xyz_rms_mm,input_edit_normal_rms_mm,input_edit_tangent_rms_mm,injected_xyz_rms_mm,injected_normal_rms_mm,injected_tangent_rms_mm,recovery_centroid_error_mm,input_edit_p95_mm,moved_fraction,unchanged_exact,current_input_pca_normal_world,candidate_axis_available,current_pca_vs_construction_abs_cos,input_axis_role,within_scan_nonconstant_edit_rms_mm,supported_point_fraction,support_mask_available,support_role,support_mask_sha256,candidate_reported_support_mask_sha256,method_status,method_reason,scan_bias_mm,transport_mass,ok,method_seconds,point_order_contract,source_point_id_sha256,output,output_sha256,candidate_axis_world,candidate_axis_vs_input_pca_abs_cos,candidate_axis_vs_input_pca_angle_deg,candidate_axis_abs_cos,edit_orthogonal_to_candidate_axis_rms_mm,injection_along_candidate_axis_rms_mm,best_scan_constant_axis_removable_rms_mm,best_scan_constant_axis_remaining_rms_mm,oracle_projection_scan_coefficients_mm,projection_role,projection_scope,candidate_axis_vs_zero_abs_cos
cy_junction__zero,cy_junction,zero,identity,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__zero.npz,not_measured,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,"[-0.9424408963414457, -0.33320975907268285, 0.02786419497952631]",False,1.0,diagnostic PCA of current input; not substituted into estimators,0.0,,False,fraction only; point mask unavailable; applicability does not certify accuracy,,,IDENTITY,,,,True,7.34800414647907e-06,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__zero__identity.npz,f2fcd92bd24cf0e6d10b39b90961cd858f5bf4c6d7e7698425f77546c978ccb2,,,,,,,,,,,,
cy_junction__zero,cy_junction,zero,pool_independent,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__zero.npz,not_measured,0.9628085878445563,0.9368840853644466,0.22192022760003852,0.9628085878445563,0.9368840853644466,0.22192022760003852,0.0,0.0,0.0,0.9628085878445563,0.9368840853644466,0.22192022760003852,0.0,0.0,0.0,0.021536004691794595,2.2451185464160157,0.300625,False,"[-0.9424408963414457, -0.33320975907268285, 0.02786419497952631]",True,1.0,diagnostic PCA of current input; not substituted into estimators,0.9584650125638255,0.300625,False,fraction only; point mask unavailable; applicability does not certify accuracy,,,APPLY,,"[0.9687606755740066, -0.9687606755740066]",,True,0.23303304098953959,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__zero__pool_independent.npz,59e060adb9bdc71f287d880c6f27964c377c6b50c60d74c01eeb38bd156402a6,"[0.9940964427920725, 0.10848622524951625, -0.0017324431473787988]",0.9730740847065491,13.3260732356786,0.9730740847065491,3.0045631543490033e-13,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_junction__zero,cy_junction,zero,pool_compatible,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__zero.npz,not_measured,1.003467253760473,0.9764479794859666,0.23129174807450234,1.003467253760473,0.9764479794859666,0.23129174807450234,0.0,0.0,0.0,1.003467253760473,0.9764479794859666,0.23129174807450234,0.0,0.0,0.0,0.022062880616645617,2.4512430126368443,0.300625,False,"[-0.9424408963414457, -0.33320975907268285, 0.02786419497952631]",True,1.0,diagnostic PCA of current input; not substituted into estimators,1.0003654949952128,0.300625,True,candidate-reported accepted original input rows; applicability does not certify accuracy,f05f64bfbd3490e3e0e8feab9169b6aa27b9726557fcf977e30414dbbb7536ba,8bd8cbbf0bbf353251a852f2c075361f69410ecb9284ec00543dbe20056bb636,APPLY,,"[0.9687606755740066, -0.9687606755740066]",,True,0.271438441995997,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__zero__pool_compatible.npz,22a2b324dcabdfc5ff714b794a58fdef3e928153f339f8be4e1f4e444235d5d2,"[0.9940964427920725, 0.10848622524951625, -0.0017324431473787988]",0.9730740847065491,13.3260732356786,0.9730740847065491,3.08724608130318e-13,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_junction__zero,cy_junction,zero,shared_group_slope,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__zero.npz,not_measured,15.642874837505381,15.221676114684657,3.605566452237093,15.642874837505381,15.221676114684657,3.605566452237093,0.0,0.0,0.0,15.642874837505381,15.221676114684657,3.605566452237093,0.0,0.0,0.0,0.07707429943999779,39.22028224712168,0.300625,False,"[-0.9424408963414457, -0.33320975907268285, 0.02786419497952631]",True,1.0,diagnostic PCA of current input; not substituted into estimators,15.631290357670856,0.300625,True,candidate-reported accepted original input rows; applicability does not certify accuracy,f05f64bfbd3490e3e0e8feab9169b6aa27b9726557fcf977e30414dbbb7536ba,8bd8cbbf0bbf353251a852f2c075361f69410ecb9284ec00543dbe20056bb636,APPLY,,"[0.9687606755740066, -0.9687606755740066]",,True,0.2724152849987149,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__zero__shared_group_slope.npz,6c94c585898161f0f8d54c3c5ac644ce032a21d1ab052730149b4ca90684ccf1,"[0.9940964427920725, 0.10848622524951625, -0.0017324431473787988]",0.9730740847065491,13.3260732356786,0.9730740847065491,3.0608473915623566e-13,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_junction__zero,cy_junction,zero,node_intercepts,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__zero.npz,not_measured,0.9771018955292523,0.9507925326571587,0.2252147288483673,0.9771018955292523,0.9507925326571587,0.2252147288483673,0.0,0.0,0.0,0.9771018955292523,0.9507925326571587,0.2252147288483673,0.0,0.0,0.0,0.022531124488290265,2.3309735037469923,0.300625,False,"[-0.9424408963414457, -0.33320975907268285, 0.02786419497952631]",True,1.0,diagnostic PCA of current input; not substituted into estimators,0.9735660568852204,0.300625,True,candidate-reported accepted original input rows; applicability does not certify accuracy,f05f64bfbd3490e3e0e8feab9169b6aa27b9726557fcf977e30414dbbb7536ba,8bd8cbbf0bbf353251a852f2c075361f69410ecb9284ec00543dbe20056bb636,APPLY,,"[0.9687606755740066, -0.9687606755740066]",,True,0.27105616200424265,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__zero__node_intercepts.npz,2f7ae92275ecfd5e44593e3144dfe25f9612235c2466185d89a1a601ddbc49a1,"[0.9940964427920725, 0.10848622524951625, -0.0017324431473787988]",0.9730740847065491,13.3260732356786,0.9730740847065491,3.1377717196693835e-13,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_junction__zero,cy_junction,zero,graph_shared,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__zero.npz,not_measured,0.9631437222017651,0.9371927793721598,0.22207098844594086,0.9631437222017651,0.9371927793721598,0.22207098844594086,0.0,0.0,0.0,0.9631437222017651,0.9371927793721598,0.22207098844594086,0.0,0.0,0.0,0.004205617746339123,2.2599033605960446,0.300625,False,"[-0.9424408963414457, -0.33320975907268285, 0.02786419497952631]",True,1.0,diagnostic PCA of current input; not substituted into estimators,0.9599014931003649,0.300625,False,fraction only; point mask unavailable; applicability does not certify accuracy,,,APPLY,,"[0.968882501567266, -0.968882501567266]",,True,0.1980047560064122,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__zero__graph_shared.npz,315a9b4c82e8ffd3a3ffe4a38b871c43db3ab4de40db05ba5cd30569e0e32cfd,"[0.9941050490587894, 0.10840726773556826, -0.0017365880142187835]",0.9730560016834461,13.330567564386087,0.9730560016834461,3.160349838198689e-13,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0000000000000002
cy_junction__zero,cy_junction,zero,measure_unbalanced,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__zero.npz,not_measured,0.8198394211058214,0.8157858111425048,0.08142595862311855,0.8198394211058214,0.8157858111425048,0.08142595862311855,0.0,0.0,0.0,0.8198394211058214,0.8157858111425048,0.08142595862311855,0.0,0.0,0.0,5.551115123125783e-16,0.8198394211058273,1.0,False,"[-0.9424408963414457, -0.33320975907268285, 0.02786419497952631]",True,1.0,diagnostic PCA of current input; not substituted into estimators,2.2184328574037918e-13,1.0,True,"whole-scan applicability, not point-level confidence; applicability does not certify accuracy",07c797019de4936bb90666073496319a68e55d0853fdc2c25f27ac7b16d5afcd,,APPLY,,"[0.8198394211057609, -0.819839421105761]",0.3342404642096122,True,0.03779432601004373,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__zero__measure_unbalanced.npz,89b8ace69743e93551e474179402bb8892ef852775ae249b0c9647067aaa6d33,"[0.9709312395370069, 0.23795696607147926, -0.02586523514658461]",0.9950556049648276,5.699979807015545,0.9950556049648276,4.690557256444353e-13,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0000000000000002
cy_junction__zero,cy_junction,zero,official_gicp,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__zero.npz,not_measured,1.908160261244406,0.17174250689984583,1.9004157686980176,1.908160261244406,0.17174250689984583,1.9004157686980176,0.0,0.0,0.0,1.908160261244406,0.17174250689984583,1.9004157686980176,0.0,0.0,0.0,6.180934402101389e-14,2.18334774123247,1.0,False,"[-0.9424408963414457, -0.33320975907268285, 0.02786419497952631]",False,1.0,diagnostic PCA of current input; not substituted into estimators,0.3144203249602868,1.0,True,"successfully linked registration component, not point-level inliers; applicability does not certify accuracy",07c797019de4936bb90666073496319a68e55d0853fdc2c25f27ac7b16d5afcd,,APPLY,,,,True,0.023599569001817144,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__zero__official_gicp.npz,87baf7f17ad0e59136b8c5ebfa715543ecc04719ef99f5ddb0f44c1cc19c0b40,,,,,,,,,,,,
cy_junction__normal_translation,cy_junction,normal_translation,identity,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__normal_translation.npz,not_measured,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,0.0,0.0,0.0,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,0.0,0.0,0.0,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,1.3877787807814457e-16,0.0,0.0,True,"[-0.9421746584514388, -0.33395428164657576, 0.027954440467199183]",False,0.9999996833296374,diagnostic PCA of current input; not substituted into estimators,0.0,,False,fraction only; point mask unavailable; applicability does not certify accuracy,,,IDENTITY,,,,True,1.0010000551119447e-05,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__normal_translation__identity.npz,9377afe2177ccf9e1594ee9b333dafab914f64e4807468147023b8fb8fdab7be,,,,,,,,,,,,
cy_junction__normal_translation,cy_junction,normal_translation,pool_independent,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__normal_translation.npz,not_measured,4.063167344741486,4.050796139588572,0.3168272508290565,0.9628085878445563,0.9368840853644466,0.22192022760003852,3.9188306085203224,3.9097231111248347,0.2670178507368133,1.3745659927453266,1.337554545259409,0.31682725082896623,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,0.05325112341554014,3.6180106370167326,0.2975,False,"[-0.9421746584514388, -0.33395428164657576, 0.027954440467199183]",True,0.9999996833296374,diagnostic PCA of current input; not substituted into estimators,1.3287378303718784,0.2975,False,fraction only; point mask unavailable; applicability does not certify accuracy,,,APPLY,,"[1.1686186176067745, -1.1686186176067748]",,True,0.2699827019969234,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__normal_translation__pool_independent.npz,920c7528c93f5bf0b1553eee56806aed44caa15d57634d90f15557ae05f7e2fa,"[0.9940964427920725, 0.1084862252495162, -0.001732443147378796]",0.9728903453559883,13.371670519797092,0.9730740847065491,2.91799799997157e-13,3.405759296472839,3.4057592964728403,0.8067240014327354,"[-3.4057592964728403, 3.4057592964728403]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_junction__normal_translation,cy_junction,normal_translation,pool_compatible,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__normal_translation.npz,not_measured,4.0635327182857335,4.0509434944491876,0.31961689154117484,1.003467253760473,0.9764479794859666,0.23129174807450234,3.9389036626762537,3.9291733165934817,0.27669317305309177,1.3866689455211803,1.3493316149540244,0.31961689154108647,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,0.05316708664398132,3.5500553785024485,0.2975,False,"[-0.9421746584514388, -0.33395428164657576, 0.027954440467199183]",True,0.9999996833296374,diagnostic PCA of current input; not substituted into estimators,1.3424093875106735,0.2975,True,candidate-reported accepted original input rows; applicability does not certify accuracy,e16706c5013b18a7ceaf14f11ffb22c80617d12910e160e9fba117e8f65513f6,c4c388a51308be26bbbe86fefc4d419266b05ebc3e12fb5a5a432fadd27ba2eb,APPLY,,"[1.1686186176067745, -1.1686186176067748]",,True,0.31260645399743225,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__normal_translation__pool_compatible.npz,30741e2de95c6a2e9d60dbf48bfc5d829e2666f9e5ed95b5e858ccfd6cf85439,"[0.9940964427920725, 0.1084862252495162, -0.001732443147378796]",0.9728903453559883,13.371670519797092,0.9730740847065491,3.1270598823463296e-13,3.405759296472839,3.4057592964728403,0.8067240014327354,"[-3.4057592964728403, 3.4057592964728403]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_junction__normal_translation,cy_junction,normal_translation,shared_group_slope,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__normal_translation.npz,not_measured,17.86229650555587,17.414341203515296,3.975217843080173,15.642874837505381,15.221676114684657,3.605566452237093,10.01569362674729,9.793727619688362,2.096906801987056,17.24662018988404,16.782239155552904,3.9752178430801446,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,0.009889573943243484,45.95117790115961,0.2975,False,"[-0.9421746584514388, -0.33395428164657576, 0.027954440467199183]",True,0.9999996833296374,diagnostic PCA of current input; not substituted into estimators,17.191719792199986,0.2975,True,candidate-reported accepted original input rows; applicability does not certify accuracy,e16706c5013b18a7ceaf14f11ffb22c80617d12910e160e9fba117e8f65513f6,c4c388a51308be26bbbe86fefc4d419266b05ebc3e12fb5a5a432fadd27ba2eb,APPLY,,"[1.1686186176067745, -1.1686186176067748]",,True,0.3085047799977474,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__normal_translation__shared_group_slope.npz,1a372001da210c55180956631ca808638c82fbd50c55f61fd2e6beedfc7ee532,"[0.9940964427920725, 0.1084862252495162, -0.001732443147378796]",0.9728903453559883,13.371670519797092,0.9730740847065491,3.0274931236460537e-13,3.405759296472839,3.4057592964728403,0.8067240014327354,"[-3.4057592964728403, 3.4057592964728403]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_junction__normal_translation,cy_junction,normal_translation,node_intercepts,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__normal_translation.npz,not_measured,4.064608982892616,4.052097744807304,0.31866918636558844,0.9771018955292523,0.9507925326571587,0.2252147288483673,3.9302153071250676,3.9208670244702812,0.27091352270004715,1.382557293817794,1.3453306732361128,0.31866918636549896,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,0.053134215622372735,3.554872260980912,0.2975,False,"[-0.9421746584514388, -0.33395428164657576, 0.027954440467199183]",True,0.9999996833296374,diagnostic PCA of current input; not substituted into estimators,1.3374009108092677,0.2975,True,candidate-reported accepted original input rows; applicability does not certify accuracy,e16706c5013b18a7ceaf14f11ffb22c80617d12910e160e9fba117e8f65513f6,c4c388a51308be26bbbe86fefc4d419266b05ebc3e12fb5a5a432fadd27ba2eb,APPLY,,"[1.1686186176067745, -1.1686186176067748]",,True,0.30926111299777403,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__normal_translation__node_intercepts.npz,78909f5de152e0f0c7b79558c695b11c433e5f783fdef7519106bbfd3d7389b3,"[0.9940964427920725, 0.1084862252495162, -0.001732443147378796]",0.9728903453559883,13.371670519797092,0.9730740847065491,3.099352545489135e-13,3.405759296472839,3.4057592964728403,0.8067240014327354,"[-3.4057592964728403, 3.4057592964728403]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_junction__normal_translation,cy_junction,normal_translation,graph_shared,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__normal_translation.npz,not_measured,4.086767856417643,4.073798436369616,0.32532723845525935,0.9631437222017651,0.9371927793721598,0.22207098844594086,3.939883401340299,3.930772045399518,0.267791604167286,1.4109762358969167,1.3729588945722173,0.325327238455168,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,0.061893833396339394,3.720781319087867,0.2975,False,"[-0.9421746584514388, -0.33395428164657576, 0.027954440467199183]",True,0.9999996833296374,diagnostic PCA of current input; not substituted into estimators,1.3625344323802295,0.2975,False,fraction only; point mask unavailable; applicability does not certify accuracy,,,APPLY,,"[1.1697757202840688, -1.169775720284069]",,True,0.24476463299652096,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__normal_translation__graph_shared.npz,17aa229e8972c989f91ae701bb02be08117d6bd1c5d4a40308449bb338894dcb,"[0.9941050490587894, 0.10840726773556823, -0.001736588014218782]",0.9728722016299749,13.376164839850825,0.9730560016834461,3.002544587163267e-13,3.405696005891978,3.405696005891979,0.8069911495488908,"[-3.4056960058919787, 3.4056960058919787]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0000000000000002
cy_junction__normal_translation,cy_junction,normal_translation,measure_unbalanced,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__normal_translation.npz,not_measured,1.3929135239620312,1.3766962010748935,0.21193313847126455,0.8198394211058214,0.8157858111425048,0.08142595862311855,0.6329929110046463,0.5609103899323886,0.29335909709438307,2.133854418115609,2.123303798924937,0.21193313847163006,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,0.0,2.133854418115609,1.0,False,"[-0.9421746584514388, -0.33395428164657576, 0.027954440467199183]",True,0.9999996833296374,diagnostic PCA of current input; not substituted into estimators,0.0,1.0,True,"whole-scan applicability, not point-level confidence; applicability does not certify accuracy",07c797019de4936bb90666073496319a68e55d0853fdc2c25f27ac7b16d5afcd,,APPLY,,"[-2.133854418115465, 2.1338544181154653]",0.3246632631787794,True,0.03689791000215337,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__normal_translation__measure_unbalanced.npz,e0d47829363f61db36033bcb4fd08a9c5e9065ad9da55b433e766f83ca2a47a7,"[0.9709312395370071, 0.2379569660714792, -0.025865235146584623]",0.9949766048338864,5.745373571340362,0.9950556049648277,4.1793199529324953e-13,3.4826946173767643,3.4826946173767643,0.34761789668215665,"[-3.4826946173767634, 3.4826946173767634]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0000000000000002
cy_junction__normal_translation,cy_junction,normal_translation,official_gicp,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__normal_translation.npz,not_measured,1.908325437334612,0.1717198793642527,1.9005836624072787,1.908160261244406,0.17174250689984583,1.9004157686980176,0.0005926053291593522,0.00011969444182326886,0.0005803915202212041,4.102842600697046,3.636082940237397,1.9005836624071732,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,3.704346366332871e-13,4.1744654452400605,1.0,False,"[-0.9421746584514388, -0.33395428164657576, 0.027954440467199183]",False,0.9999996833296374,diagnostic PCA of current input; not substituted into estimators,0.313940290693087,1.0,True,"successfully linked registration component, not point-level inliers; applicability does not certify accuracy",07c797019de4936bb90666073496319a68e55d0853fdc2c25f27ac7b16d5afcd,,APPLY,,,,True,0.02345909499854315,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__normal_translation__official_gicp.npz,49483b137d2eae1f54b78f381e1de99361df2d348661d7f36fbf6ea60e6be016,,,,,,,,,,,,
cy_junction__tangent_translation,cy_junction,tangent_translation,identity,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__tangent_translation.npz,not_measured,3.500000000000041,7.32298139185392e-14,3.500000000000041,0.0,0.0,0.0,3.500000000000041,7.32298139185392e-14,3.500000000000041,0.0,0.0,0.0,3.500000000000041,7.32298139185392e-14,3.500000000000041,0.0,0.0,0.0,True,"[-0.9424404035656558, -0.3332122158853241, 0.027851479526155846]",False,0.9999999999160192,diagnostic PCA of current input; not substituted into estimators,0.0,,False,fraction only; point mask unavailable; applicability does not certify accuracy,,,IDENTITY,,,,True,1.0941002983599901e-05,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__tangent_translation__identity.npz,d9917c4c3f233c1e1f141b9510b6ef2c29122fa3dfe863143ad935dfbc0da353,,,,,,,,,,,,
cy_junction__tangent_translation,cy_junction,tangent_translation,pool_independent,courtyard,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_junction__tangent_translation.npz,not_measured,3.633756402849056,0.945834016176442,3.5085016187954157,0.9628085878445563,0.9368840853644466,0.22192022760003852,3.508144593528535,0.23748516452635662,3.500097039473817,0.9720061720292227,0.9458340161764478,0.22404020243347839,3.500000000000041,7.32298139185392e-14,3.500000000000041,0.01662631874261585,2.3175837904928205,0.301875,False,"[-0.9424404035656558, -0.3332122158853241, 0.027851479526155846]",True,0.9999999999160192,diagnostic PCA of current input; not substituted into estimators,0.969325440548195,0.301875,False,fraction only; point mask unavailable; applicability does not certify accuracy,,,APPLY,,"[1.0254275327586284, -1.0254275327586282]",,True,0.23626003300887533,original row and source ID,83f27a70348cb151fa5a6254b081f7dcabdf75af3a4db2690902304799bc65b8,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_junction__tangent_translation__pool_independent.npz,ec22178344298c00c7e4526c7c7256510e410442c1bd80c0a949a9d3bf055bb0,"[0.9940964427920725, 0.10848622524951629, -0.0017324431473787951]",0.9730738393414189,13.32613422833749,0.9730740847065491,3.071884393547141e-13,0.06687940868084086,0.06687940868084084,3.499360962332235,"[-0.06687940868084086, 0.06687940868084086]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
