case,method,output,output_sha256,gap_mm,seed,bias_rms_mm,chosen_k,true_k,seconds,supported_fraction,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g2_s912101_b4,global_free_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912101_b4__global_free_i12.npz,54914c3fbd03635c884ff806d7a765fb8af7a65b7e6da64bf12b4258371bc891,2.0,912101,4.0,2,2,0.028929789012181573,1.0,True,True,0.4295199326800631,0.5455682924365333,1.0753032038844441,0.8671875,1.0,0.46463815931991564,1.0,0.6170476731806935,0.4694992456950174,0.5808156420867286,1.589600054255425,0.41039994574457506,0.7948000271277125,,self-report; not geometry-derived layer count or success,0.6165877871268755,0.023818726743695784,0.731535101278459,0.854828192913576,0.9375047402247284,1.0624952597752717,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b4,global_free_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912101_b4__global_free_i36.npz,0120789478415d9b9ce3fde5d42132b82d977c64e702e21f90af45a196746037,2.0,912101,4.0,2,2,0.0787002880097134,1.0,True,True,0.4313365657322719,0.5498565015354321,1.088693302082773,0.8684895833333334,1.0,0.4656331348880201,1.0,0.6203486261559695,0.4710030786276911,0.5825217573524943,1.5815075212623477,0.4184924787376523,0.7907537606311739,,self-report; not geometry-derived layer count or success,0.6194824655123072,0.032770305100685765,0.7638540982982719,0.8749166406473605,0.8890534901223237,1.1109465098776763,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b4,spatial_free_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912101_b4__spatial_free_i12.npz,db2ca8295b765e34fa33224f3120870e194194ccd50863201c97fe71ebedc0dc,2.0,912101,4.0,2,2,0.03713191900169477,1.0,True,True,0.0938887917686203,0.18251237707095455,0.10820136839660964,0.984375,0.9986979166666666,0.12655484394695407,1.0,0.29117526208566813,0.11800501452040095,0.2787263192479993,1.9317042559374287,0.06829574406257133,0.9658521279687143,,self-report; not geometry-derived layer count or success,0.28640409475534984,0.052495026031293184,0.07564812025198729,0.09251484433261926,1.8683742666948782,0.13162573330512184,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b4,spatial_free_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912101_b4__spatial_free_i36.npz,2421a1e36d90917286fe7750e1144288b15e9681a98608e87e6b9619b1dc7410,2.0,912101,4.0,2,2,0.104659756005276,1.0,True,True,0.06640189613840704,0.12706509184005393,0.11481164866925384,0.9895833333333334,0.9986979166666666,0.1033308449088368,1.0,0.24276922559603573,0.08617662854593522,0.22922233625674238,1.9282225755376994,0.07177742446230062,0.9641112877688497,,self-report; not geometry-derived layer count or success,0.23874430186742504,0.04402334860428835,0.03683857374161772,0.05242648986415489,1.9110574312759747,0.08894256872402528,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b4,spatial_fixed_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912101_b4__spatial_fixed_i12.npz,9a55e727f52f284457c841352606407d91774f41de99f4f73a7a39f50677b283,2.0,912101,4.0,2,2,0.03405055899929721,1.0,True,True,0.09321945246024195,0.17406432118161821,0.1538130175353426,0.984375,1.0,0.1285807604953301,1.0,0.2769213245779121,0.11479289827385906,0.25905569787403726,1.8759572792014216,0.12404272079857837,0.9379786396007108,,self-report; not geometry-derived layer count or success,0.27198497736638866,0.05205374235336397,0.21020261971277945,0.2247548118823144,1.6747831065549728,0.32521689344502724,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b4,spatial_fixed_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912101_b4__spatial_fixed_i36.npz,c47b829e4cf018dcf499294366d4a0fceefdd51639faddc871cb182b29ac4663,2.0,912101,4.0,2,2,0.09147994600061793,1.0,True,True,0.07173234854055731,0.12908108714277483,0.14833407620838704,0.9895833333333334,1.0,0.10841246588913837,1.0,0.23411679387270176,0.08918542999641543,0.21215631909435284,1.8595829491281162,0.14041705087188383,0.9297914745640581,,self-report; not geometry-derived layer count or success,0.22999822727815525,0.043720574357379624,0.18102101113509686,0.1991824462029937,1.690004617588808,0.30999538241119207,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b4,spatial_seed_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912101_b4__spatial_seed_i12.npz,0581397ae83da8afd085d3e433c85081152e1ad659075ff2453d6d824aa4e0d1,2.0,912101,4.0,2,2,0.03918706299737096,1.0,True,True,0.09575486694202463,0.18252514810270515,0.10655530093324583,0.984375,0.9986979166666666,0.12797768978751953,1.0,0.29078020314980446,0.11975387002500974,0.2780600647846869,1.933929382244112,0.06607061775588807,0.966964691122056,,self-report; not geometry-derived layer count or success,0.28563219581131266,0.054473619852635796,0.08419705376815867,0.10091861410223749,1.861799810926204,0.13820018907379605,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b4,spatial_seed_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912101_b4__spatial_seed_i36.npz,3cd7f1cff0c32221b004d2a44d625dbf4ff94253a516d6cb05754b3aa9be36b0,2.0,912101,4.0,2,2,0.10757387299963739,1.0,True,True,0.06640928178777346,0.12706996927169256,0.11482411976081511,0.9895833333333334,0.9986979166666666,0.10333659011578582,1.0,0.24277133805296,0.0861839072296549,0.22922309066617735,1.9282220529007943,0.07177794709920571,0.9641110264503971,,self-report; not geometry-derived layer count or success,0.23874506339083681,0.04403086742876973,0.03683522525256385,0.052417952888876365,1.911065186839756,0.0889348131602441,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b4,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/dual_g2_s912101_b4__original_b0_independent.npz,eb778a0b86cadc6131a21f4a9bfcedcdeaf16fea55db65596e063b0694d74d49,2.0,912101,4.0,,2,,,True,True,0.1975662613200733,0.3165701446031657,0.6975030129804342,0.9596354166666666,1.0,0.21813486173559885,1.0,0.33220085583107484,0.20077722892031846,0.29780114027693805,1.7354094725422293,0.2645905274577707,0.8677047362711147,,self-report; not geometry-derived layer count or success,0.32930550974504497,0.04376402479725381,0.421485643667698,0.45896156652319176,1.3364638597862424,0.6635361402137576,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b4,old_multistart,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/dual_g2_s912101_b4__local_multistart_b6_independent.npz,2a00b85b6599b056db95ddd2426769bbf944538a75fe23a4c78149e371c46450,2.0,912101,4.0,,2,,,True,True,0.24514971203811928,0.38948428990497225,0.9574096777479045,0.9296875,0.9986979166666666,0.2902646307403554,1.0,0.47439830398701877,0.2797270788699799,0.46454881395869196,1.8671331805536315,0.13286681944636847,0.9335665902768158,,self-report; not geometry-derived layer count or success,0.4724045500448685,0.04344757671798531,0.24281137878323175,0.25308378247833385,1.898367180600635,0.10163281939936497,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
