balanced_source_mae_mm,case,coverage_1mm,cross_midplane_mass,dependence,dual_missed,fitted_gap_error_mm,gap,matched_rms_mm,method,model_k,n,phase,posterior_brier,ratio,representation,risk_rms_mm,seed,sigma,single_false_split,source_gap_error_mm,status,surface_mae_mm,upper_mass,upper_mass_error,vertical_w1_mm
0.07334684377671241,s9201101_g2_n1_p0.5_l1,0.9895833333333334,0.01171875,1.0,0,0.010036872396502972,2.0,0.22814909740891098,v18_map,2,768,confirmation,0.007850340018433792,0.5,points,0.22814909740891098,9201101,1.0,,0.07122397499191924,OK,0.05006212738005741,0.4934895833333333,0.006510416666666685,0.0617254590662048
0.07510199876456165,s9201101_g2_n1_p0.5_l1,0.9895833333333334,0.01171875,1.0,0,0.02427990336644159,2.0,0.22685456841461932,old_crossfit_gate_map,2,768,confirmation,0.008394473457949093,0.5,points,0.22685456841461932,9201101,1.0,,0.07217056237589858,OK,0.05197374106696364,0.4908854166666667,0.009114583333333315,0.06831359939424153
0.07334668503010815,s9201101_g2_n1_p0.5_l1,0.9895833333333334,0.01171875,1.0,0,0.010037311130175475,2.0,0.22814902059641437,old_insample_gate_map,2,768,confirmation,0.007850262136153517,0.5,points,0.22814902059641437,9201101,1.0,,0.07122419590277929,OK,0.05006196955891634,0.4934895833333333,0.006510416666666685,0.06172530726834241
0.07334684377671243,s9201101_g2_n1_p0.5_l1,0.9895833333333334,0.01171875,1.0,0,0.010036872396503194,2.0,0.22814909740891098,repaired_insample_map,2,768,confirmation,0.007850340018433792,0.5,points,0.22814909740891098,9201101,1.0,,0.07122397499191924,OK,0.05006212738005741,0.4934895833333333,0.006510416666666685,0.0617254590662048
0.07510178004919539,s9201101_g2_n1_p0.5_l1,0.9895833333333334,0.01171875,1.0,0,0.02427847742323208,2.0,0.2268545525258189,repaired_crossfit_map,2,768,confirmation,0.008394688527102491,0.5,points,0.2268545525258189,9201101,1.0,,0.07216990193490513,OK,0.051973514336955406,0.4908854166666667,0.009114583333333315,0.06831337848034745
0.4242909399185164,s9201101_g2_n1_p0.5_l1,0.9778645833333334,0.022135416666666664,1.0,1,2.0,2.0,0.5105227304484711,candidate_pool_S,1,768,confirmation,0.5,0.5,points,0.5105227304484711,9201101,1.0,,0.5429839686034055,OK,0.4217702483835466,0.48046875,0.01953125,0.42292167266432634
0.4348586825583045,s9201101_g2_n1_p0.5_l1,0.9192708333333334,0.08203125,1.0,0,0.9172769933631495,2.0,0.5422913946179496,candidate_pool_C,2,768,confirmation,0.32008052092394695,0.5,points,0.5422913946179496,9201101,1.0,,0.4468089442469074,OK,0.41217359810826765,0.43359375,0.06640625,0.42429225234255996
0.43129026384419905,s9201101_g2_n1_p0.5_l1,0.921875,0.07421875,1.0,0,0.9694512555472419,2.0,0.5467300186696147,candidate_pool_L,2,768,confirmation,0.4571100151734069,0.5,points,0.5467300186696147,9201101,1.0,,0.5047620636247776,OK,0.402958601764519,0.5091145833333334,0.00911458333333337,0.4035426152635667
0.07334684377671241,s9201101_g2_n1_p0.5_l1,0.9895833333333334,0.01171875,1.0,0,0.010036872396502972,2.0,0.22814909740891098,candidate_pool_R,2,768,confirmation,0.007850340018433792,0.5,points,0.22814909740891098,9201101,1.0,,0.07122397499191924,OK,0.05006212738005741,0.4934895833333333,0.006510416666666685,0.0617254590662048
0.07334684377671241,s9201101_g2_n1_p0.5_l1,0.9895833333333334,0.01171875,1.0,0,0.010036872396502972,2.0,0.22814909740891098,candidate_legacy_spatial,2,768,confirmation,0.007850340018433792,0.5,points,0.22814909740891098,9201101,1.0,,0.07122397499191924,OK,0.05006212738005741,0.4934895833333333,0.006510416666666685,0.0617254590662048
