phase,kind,case,seed,gap,sigma,method,status,shared_case_seconds,bias,retain,selected_family,replaced_r,surface_mae_mm,balanced_source_mae_mm,matched_rms_mm,coverage_1mm,model_k,distance_to_fitted_surface_mm,source_gap_mm,source_gap_error_mm,fitted_gap_mm,fitted_gap_error_mm
bridge,bridge,s9182101_g4_n2.0_b4_r1.0,9182101,4,2.0,identity,OK,2.936923086999741,4,1.0,,True,3.3756570397663803,3.6798761646509615,4.430747573243304,0.1953125,,,3.6765480327923243,0.32345196720767566,,
bridge,bridge,s9182101_g4_n2.0_b4_r1.0,9182101,4,2.0,old_spatial36,OK,2.9369288649977534,4,1.0,,True,0.20754765173989917,0.23121243592989796,0.4542385932404765,0.9908854166666666,2,0.0,3.724499339754054,0.275500660245946,3.5442698227143925,0.4557301772856075
bridge,bridge,s9182101_g4_n2.0_b4_r1.0,9182101,4,2.0,retained_half,OK,2.9369326629966963,4,1.0,L,True,0.24472561159257664,0.2654224746253096,0.4654563672627851,0.9830729166666666,2,0.04110255811134975,3.6574875909175426,0.3425124090824574,3.514400220575779,0.48559977942422083
bridge,bridge,s9182101_g4_n2.0_b4_r1.0,9182101,4,2.0,retained_map,OK,2.9369314539944753,4,1.0,L,True,0.21105741421588453,0.23843207897398433,0.4756233484408859,0.9895833333333334,2,0.0,3.72128698367191,0.2787130163280902,3.514400220575779,0.48559977942422083
bridge,bridge,s9182101_g4_n2.0_b4_r1.0,9182101,4,2.0,retained_mean,OK,2.9369337019961677,4,1.0,L,True,0.2817579342512891,0.29591742630065765,0.4887401309669427,0.9700520833333334,2,0.0822051162226995,3.593688198163176,0.40631180183682414,3.514400220575779,0.48559977942422083
bridge,bridge,s9182101_g4_n2.0_b4_r1.0,9182101,4,2.0,v17_map,OK,2.9369302589984727,4,1.0,,True,0.21105741421588453,0.23843207897398433,0.4756233484408859,0.9895833333333334,2,0.0,3.72128698367191,0.2787130163280902,3.514400220575779,0.48559977942422083
bridge,bridge,s9182101_g8_n0.5_b0_r0.25,9182101,8,0.5,identity,OK,1.5225535630015656,0,0.25,,True,0.3780255936307357,0.37228961668835436,0.4775259133496625,0.9671717171717171,,,8.073869666645605,0.07386966664560468,,
bridge,bridge,s9182101_g8_n0.5_b0_r0.25,9182101,8,0.5,old_spatial36,OK,1.5225580140031525,0,0.25,,True,0.04923910433069888,0.05708202751635609,0.12887090454379577,0.9924242424242424,2,0.0,8.069821592247358,0.06982159224735796,8.181120177848936,0.18112017784893553
bridge,bridge,s9182101_g8_n0.5_b0_r0.25,9182101,8,0.5,retained_half,OK,1.5225603250000859,0,0.25,L,True,0.049239090490012336,0.057082014486361715,0.12887089998757856,0.9924242424242424,2,0.0,8.069821617503159,0.06982161750315896,8.181120129235191,0.18112012923519138
bridge,bridge,s9182101_g8_n0.5_b0_r0.25,9182101,8,0.5,retained_map,OK,1.5225596710006357,0,0.25,L,True,0.049239090490012336,0.057082014486361715,0.12887089998757856,0.9924242424242424,2,0.0,8.069821617503159,0.06982161750315896,8.181120129235191,0.18112012923519138
bridge,bridge,s9182101_g8_n0.5_b0_r0.25,9182101,8,0.5,retained_mean,OK,1.5225609650005936,0,0.25,L,True,0.049239090490012336,0.057082014486361715,0.12887089998757856,0.9924242424242424,2,0.0,8.069821617503159,0.06982161750315896,8.181120129235191,0.18112012923519138
bridge,bridge,s9182101_g8_n0.5_b0_r0.25,9182101,8,0.5,v17_map,OK,1.522558990996913,0,0.25,,True,0.049239090490012336,0.057082014486361715,0.12887089998757856,0.9924242424242424,2,0.0,8.069821617503159,0.06982161750315896,8.181120129235191,0.18112012923519138
bridge,bridge,s9182101_g8_n0.5_b0_r1.0,9182101,8,0.5,identity,OK,3.728758397999627,0,1.0,,True,0.39071434026503127,0.3897996726154517,0.4867265638141622,0.9661458333333334,,,8.037716911901093,0.03771691190109294,,
bridge,bridge,s9182101_g8_n0.5_b0_r1.0,9182101,8,0.5,old_spatial36,OK,3.7287623529991833,0,1.0,,True,0.025894772749427825,0.023812633715409436,0.07089734734113581,0.9986979166666666,2,0.0,8.047625267430819,0.04762526743081885,8.041835119712644,0.04183511971264409
bridge,bridge,s9182101_g8_n0.5_b0_r1.0,9182101,8,0.5,retained_half,OK,3.728764620005677,0,1.0,L,True,0.02589476375298026,0.023812626014550888,0.07089734364023954,0.9986979166666666,2,0.0,8.047625252029102,0.04762525202910162,8.041835125326052,0.04183512532605249
bridge,bridge,s9182101_g8_n0.5_b0_r1.0,9182101,8,0.5,retained_map,OK,3.7287639700007276,0,1.0,L,True,0.02589476375298026,0.023812626014550888,0.07089734364023954,0.9986979166666666,2,0.0,8.047625252029102,0.04762525202910162,8.041835125326052,0.04183512532605249
bridge,bridge,s9182101_g8_n0.5_b0_r1.0,9182101,8,0.5,retained_mean,OK,3.7287653570019756,0,1.0,L,True,0.02589476375298026,0.023812626014550888,0.07089734364023954,0.9986979166666666,2,0.0,8.047625252029102,0.04762525202910162,8.041835125326052,0.04183512532605249
bridge,bridge,s9182101_g8_n0.5_b0_r1.0,9182101,8,0.5,v17_map,OK,3.7287632290026522,0,1.0,,True,0.02589476375298026,0.023812626014550888,0.07089734364023954,0.9986979166666666,2,0.0,8.047625252029102,0.04762525202910162,8.041835125326052,0.04183512532605249
bridge,bridge,s9182101_g8_n0.5_b4_r0.25,9182101,8,0.5,identity,OK,1.635447437001858,4,0.25,,True,3.3201634259565527,3.4184975438066605,4.035803088439467,0.16161616161616163,,,8.286192526869737,0.28619252686973695,,
bridge,bridge,s9182101_g8_n0.5_b4_r0.25,9182101,8,0.5,old_spatial36,OK,1.6354520809982205,4,0.25,,True,0.3425853589308951,0.40806886873380344,0.7991890852021462,0.9747474747474747,2,0.0,8.283463268693922,0.2834632686939216,8.179966143345355,0.17996614334535543
bridge,bridge,s9182101_g8_n0.5_b4_r0.25,9182101,8,0.5,retained_half,OK,1.6354549789975863,4,0.25,L,True,0.34258535616133884,0.40806886604948023,0.7991890844075201,0.9747474747474747,2,0.0,8.283463269115826,0.28346326911582587,8.179966145007937,0.17996614500793662
bridge,bridge,s9182101_g8_n0.5_b4_r0.25,9182101,8,0.5,retained_map,OK,1.6354538870000397,4,0.25,L,True,0.34258535616133884,0.40806886604948023,0.7991890844075201,0.9747474747474747,2,0.0,8.283463269115826,0.28346326911582587,8.179966145007937,0.17996614500793662
bridge,bridge,s9182101_g8_n0.5_b4_r0.25,9182101,8,0.5,retained_mean,OK,1.6354559820028953,4,0.25,L,True,0.34258535616133884,0.40806886604948023,0.7991890844075201,0.9747474747474747,2,0.0,8.283463269115826,0.28346326911582587,8.179966145007937,0.17996614500793662
bridge,bridge,s9182101_g8_n0.5_b4_r0.25,9182101,8,0.5,v17_map,OK,1.635453005997988,4,0.25,,True,0.34258535616133884,0.40806886604948023,0.7991890844075201,0.9747474747474747,2,0.0,8.283463269115826,0.28346326911582587,8.179966145007937,0.17996614500793662
bridge,bridge,s9182101_g8_n0.5_b4_r1.0,9182101,8,0.5,identity,OK,2.463351184000203,4,1.0,,True,3.219268991104068,3.411748390788821,4.02457112878917,0.1640625,,,7.785820401541246,0.21417959845875423,,
bridge,bridge,s9182101_g8_n0.5_b4_r1.0,9182101,8,0.5,old_spatial36,OK,2.4633553580060834,4,1.0,,True,0.043209304546244554,0.041639938077040375,0.2866894258194456,0.9921875,2,0.0,8.041865278823913,0.04186527882391289,8.041819087116396,0.04181908711639615
bridge,bridge,s9182101_g8_n0.5_b4_r1.0,9182101,8,0.5,retained_half,OK,2.463357872002234,4,1.0,L,True,0.043209304535605765,0.041639937988317936,0.28668942582560253,0.9921875,2,0.0,8.041865278646469,0.04186527864646905,8.041819086657716,0.04181908665771594
bridge,bridge,s9182101_g8_n0.5_b4_r1.0,9182101,8,0.5,retained_map,OK,2.4633571190061048,4,1.0,L,True,0.043209304535605765,0.041639937988317936,0.28668942582560253,0.9921875,2,0.0,8.041865278646469,0.04186527864646905,8.041819086657716,0.04181908665771594
bridge,bridge,s9182101_g8_n0.5_b4_r1.0,9182101,8,0.5,retained_mean,OK,2.463358542001515,4,1.0,L,True,0.043209304535605765,0.041639937988317936,0.28668942582560253,0.9921875,2,0.0,8.041865278646469,0.04186527864646905,8.041819086657716,0.04181908665771594
bridge,bridge,s9182101_g8_n0.5_b4_r1.0,9182101,8,0.5,v17_map,OK,2.4633563260067604,4,1.0,,True,0.043209304535605765,0.041639937988317936,0.28668942582560253,0.9921875,2,0.0,8.041865278646469,0.04186527864646905,8.041819086657716,0.04181908665771594
bridge,bridge,s9182101_g8_n1.0_b0_r0.25,9182101,8,1.0,identity,OK,1.4889560599985998,0,0.25,,True,0.7560511872614715,0.7445792333767088,0.955051826699325,0.7146464646464646,,,8.14773933329121,0.14773933329120936,,
bridge,bridge,s9182101_g8_n1.0_b0_r0.25,9182101,8,1.0,old_spatial36,OK,1.4889612420010963,0,0.25,,True,0.11914235632090052,0.12474908839542467,0.2503656816591951,0.9873737373737373,2,0.0,8.108190410271263,0.10819041027126275,8.383550939199234,0.38355093919923355
bridge,bridge,s9182101_g8_n1.0_b0_r0.25,9182101,8,1.0,retained_half,OK,1.4889641439949628,0,0.25,L,True,0.11914229592291452,0.1247490101846804,0.25036564675719414,0.9873737373737373,2,1.0195958853455125e-08,8.108190307150641,0.10819030715064137,8.383550637657608,0.3835506376576081
bridge,bridge,s9182101_g8_n1.0_b0_r0.25,9182101,8,1.0,retained_map,OK,1.4889633630009484,0,0.25,L,True,0.11914230542008857,0.12474902557212096,0.2503656557795794,0.9873737373737373,2,0.0,8.108190338003553,0.10819033800355271,8.383550637657608,0.3835506376576081
bridge,bridge,s9182101_g8_n1.0_b0_r0.25,9182101,8,1.0,retained_mean,OK,1.4889650549957878,0,0.25,L,True,0.11914228642574054,0.12474899479723989,0.2503656377349351,0.9873737373737373,2,2.0391917698531364e-08,8.10819027629773,0.10819027629773004,8.383550637657608,0.3835506376576081
bridge,bridge,s9182101_g8_n1.0_b0_r0.25,9182101,8,1.0,v17_map,OK,1.4889623989947722,0,0.25,,True,0.11914230542008857,0.12474902557212096,0.2503656557795794,0.9873737373737373,2,0.0,8.108190338003553,0.10819033800355271,8.383550637657608,0.3835506376576081
bridge,bridge,s9182101_g8_n1.0_b0_r1.0,9182101,8,1.0,identity,OK,2.6240430529942387,0,1.0,,True,0.7814286805300629,0.7795993452309035,0.9734531276283244,0.7018229166666666,,,8.075433823802184,0.07543382380218411,,
bridge,bridge,s9182101_g8_n1.0_b0_r1.0,9182101,8,1.0,old_spatial36,OK,2.624048480996862,0,1.0,,True,0.058516005180027864,0.050076130927145204,0.15653429294498145,0.9934895833333334,2,0.0,8.077454095545022,0.07745409554502203,8.077518281511738,0.0775182815117379
bridge,bridge,s9182101_g8_n1.0_b0_r1.0,9182101,8,1.0,retained_half,OK,2.624052369996207,0,1.0,L,True,0.05851600263208179,0.05007612680420018,0.1565342926619618,0.9934895833333334,2,1.2916267312458344e-09,8.077454087299134,0.0774540872991345,8.077518277186932,0.0775182771869325
bridge,bridge,s9182101_g8_n1.0_b0_r1.0,9182101,8,1.0,retained_map,OK,2.6240509709969047,0,1.0,L,True,0.0585160038917558,0.050076128023118525,0.15653429305423952,0.9934895833333334,2,0.0,8.07745408973697,0.07745408973696932,8.077518277186932,0.0775182771869325
bridge,bridge,s9182101_g8_n1.0_b0_r1.0,9182101,8,1.0,retained_mean,OK,2.624053498999274,0,1.0,L,True,0.05851600137240783,0.05007612558528186,0.15653429226968704,0.9934895833333334,2,2.583253462491669e-09,8.077454084861296,0.07745408486129612,8.077518277186932,0.0775182771869325
bridge,bridge,s9182101_g8_n1.0_b0_r1.0,9182101,8,1.0,v17_map,OK,2.6240496529935626,0,1.0,,True,0.0585160038917558,0.050076128023118525,0.15653429305423952,0.9934895833333334,2,0.0,8.07745408973697,0.07745408973696932,8.077518277186932,0.0775182771869325
bridge,bridge,s9182101_g8_n1.0_b4_r0.25,9182101,8,1.0,identity,OK,1.5050208760003443,4,0.25,,True,3.3772627412537504,3.4967228555049905,4.126660934947069,0.18181818181818182,,,8.360062193515342,0.36006219351534163,,
bridge,bridge,s9182101_g8_n1.0_b4_r0.25,9182101,8,1.0,old_spatial36,OK,1.5050245789971086,4,0.25,,True,0.4435686854286041,0.41803375766310485,1.0299461583203435,0.952020202020202,2,0.0,8.096938682700198,0.09693868270019834,8.380569626826823,0.3805696268268228
bridge,bridge,s9182101_g8_n1.0_b4_r0.25,9182101,8,1.0,retained_half,OK,1.5050273439992452,4,0.25,L,True,0.44356873605037894,0.41803384608133765,1.0299461801004581,0.952020202020202,2,1.0375768232173129e-08,8.096938869792828,0.09693886979282773,8.380570035550337,0.3805700355503365
bridge,bridge,s9182101_g8_n1.0_b4_r0.25,9182101,8,1.0,retained_map,OK,1.5050265149984625,4,0.25,L,True,0.4435687444634256,0.4180338608294272,1.0299461841397426,0.952020202020202,2,0.0,8.09693890115129,0.09693890115129022,8.380570035550337,0.3805700355503365
bridge,bridge,s9182101_g8_n1.0_b4_r0.25,9182101,8,1.0,retained_mean,OK,1.505028002000472,4,0.25,L,True,0.4435687276373324,0.418033831333248,1.0299461760612054,0.952020202020202,2,2.0751536443997532e-08,8.096938838434367,0.09693883843436701,8.380570035550337,0.3805700355503365
bridge,bridge,s9182101_g8_n1.0_b4_r0.25,9182101,8,1.0,v17_map,OK,1.5050255289970664,4,0.25,,True,0.4435687444634256,0.4180338608294272,1.0299461841397426,0.952020202020202,2,0.0,8.09693890115129,0.09693890115129022,8.380570035550337,0.3805700355503365
bridge,bridge,s9182101_g8_n1.0_b4_r1.0,9182101,8,1.0,identity,OK,2.433797573001357,4,1.0,,True,3.2507566537168167,3.4659953476416714,4.107085467483158,0.18098958333333334,,,7.823537313442338,0.17646268655766217,,
bridge,bridge,s9182101_g8_n1.0_b4_r1.0,9182101,8,1.0,old_spatial36,OK,2.433802123006899,4,1.0,,True,0.1258345905153113,0.111680505289223,0.6993862136741302,0.9791666666666666,2,0.0,8.12354919843381,0.1235491984338104,8.077421955754717,0.07742195575471733
bridge,bridge,s9182101_g8_n1.0_b4_r1.0,9182101,8,1.0,retained_half,OK,2.433804787004192,4,1.0,L,True,0.12583456954614536,0.1116804770353526,0.6993862131651313,0.9791666666666666,2,1.2888321470939437e-09,8.12354914192607,0.1235491419260697,8.077421950488546,0.07742195048854583
bridge,bridge,s9182101_g8_n1.0_b4_r1.0,9182101,8,1.0,retained_map,OK,2.433804038002563,4,1.0,L,True,0.1258345708030939,0.11168047825146636,0.6993862132526776,0.9791666666666666,2,0.0,8.123549144358297,0.12354914435829656,8.077421950488546,0.07742195048854583
bridge,bridge,s9182101_g8_n1.0_b4_r1.0,9182101,8,1.0,retained_mean,OK,2.4338055000043823,4,1.0,L,True,0.12583456828919684,0.11168047581923886,0.6993862130775856,0.9791666666666666,2,2.5776642811439805e-09,8.123549139493843,0.12354913949384283,8.077421950488546,0.07742195048854583
bridge,bridge,s9182101_g8_n1.0_b4_r1.0,9182101,8,1.0,v17_map,OK,2.433803190004255,4,1.0,,True,0.1258345708030939,0.11168047825146636,0.6993862132526776,0.9791666666666666,2,0.0,8.123549144358297,0.12354914435829656,8.077421950488546,0.07742195048854583
bridge,bridge,s9182101_g8_n2.0_b0_r0.25,9182101,8,2.0,identity,OK,1.597025675997429,0,0.25,,True,1.507847890826408,1.489158466753418,1.91010365339865,0.43434343434343436,,,8.295478666582415,0.2954786665824152,,
bridge,bridge,s9182101_g8_n2.0_b0_r0.25,9182101,8,2.0,old_spatial36,OK,1.5970299309992697,0,0.25,,True,0.3999566939505555,0.43233657480116483,0.8147192033632635,0.9116161616161617,2,0.0,8.030627508605983,0.030627508605983067,9.085751251090231,1.0857512510902314
bridge,bridge,s9182101_g8_n2.0_b0_r0.25,9182101,8,2.0,retained_half,OK,1.5970322520006448,0,0.25,L,True,0.39976659217210475,0.42709092814294247,0.7898192639134649,0.9116161616161617,2,0.004408753652096819,8.036304585414983,0.03630458541498349,9.08344155603788,1.0834415560378794
bridge,bridge,s9182101_g8_n2.0_b0_r0.25,9182101,8,2.0,retained_map,OK,1.5970315349986777,0,0.25,L,True,0.3996109348496016,0.43192694563891176,0.8145458448497944,0.9116161616161617,2,0.0,8.030312211420089,0.030312211420088886,9.08344155603788,1.0834415560378794
bridge,bridge,s9182101_g8_n2.0_b0_r0.25,9182101,8,2.0,retained_mean,OK,1.597032894998847,0,0.25,L,True,0.40286958171018705,0.42313318752557344,0.7680534842965226,0.9116161616161617,2,0.008817507304193626,8.042296959409883,0.04229695940988343,9.08344155603788,1.0834415560378794
bridge,bridge,s9182101_g8_n2.0_b0_r0.25,9182101,8,2.0,v17_map,OK,1.5970307620009407,0,0.25,,True,0.3996109348496016,0.43192694563891176,0.8145458448497944,0.9116161616161617,2,0.0,8.030312211420089,0.030312211420088886,9.08344155603788,1.0834415560378794
bridge,bridge,s9182101_g8_n2.0_b0_r1.0,9182101,8,2.0,identity,OK,2.5240776909995475,0,1.0,,True,1.5580435138534288,1.559198690461807,1.9469062552566487,0.4140625,,,8.150867647604365,0.15086764760436466,,
bridge,bridge,s9182101_g8_n2.0_b0_r1.0,9182101,8,2.0,old_spatial36,OK,2.524081744995783,0,1.0,,True,0.1752821924557575,0.15135967875210227,0.4415379007733315,0.9596354166666666,2,0.0,8.052142652298928,0.05214265229892767,8.140969141573036,0.14096914157303608
bridge,bridge,s9182101_g8_n2.0_b0_r1.0,9182101,8,2.0,retained_half,OK,2.5240839249963756,0,1.0,L,True,0.17526667343920557,0.15048661358789295,0.44196110925671794,0.9596354166666666,2,0.002503730089428405,8.045956524681259,0.04595652468125877,8.136680896050382,0.13668089605038247
bridge,bridge,s9182101_g8_n2.0_b0_r1.0,9182101,8,2.0,retained_map,OK,2.5240831920018536,0,1.0,L,True,0.17505569994716233,0.15042578239159504,0.4416921257103537,0.9596354166666666,2,0.0,8.050274859577913,0.05027485957791278,8.136680896050382,0.13668089605038247
bridge,bridge,s9182101_g8_n2.0_b0_r1.0,9182101,8,2.0,retained_mean,OK,2.5240846759988926,0,1.0,L,True,0.17671654988280616,0.15173907672167686,0.443739570338138,0.9596354166666666,2,0.005007460178856825,8.041638189784603,0.041638189784602986,8.136680896050382,0.13668089605038247
bridge,bridge,s9182101_g8_n2.0_b0_r1.0,9182101,8,2.0,v17_map,OK,2.5240824799984694,0,1.0,,True,0.17505569994716233,0.15042578239159504,0.4416921257103537,0.9596354166666666,2,0.0,8.050274859577913,0.05027485957791278,8.136680896050382,0.13668089605038247
bridge,bridge,s9182101_g8_n2.0_b4_r0.25,9182101,8,2.0,identity,OK,1.6437953889981145,4,0.25,,True,3.5904451804787074,3.7507841775748174,4.458785066165689,0.1717171717171717,,,8.50780152680655,0.5078015268065492,,
bridge,bridge,s9182101_g8_n2.0_b4_r0.25,9182101,8,2.0,old_spatial36,OK,1.6437995119995321,4,0.25,,True,0.657234297049621,0.6796718785202637,1.6122626417926622,0.9267676767676768,2,0.0,7.9739556938560545,0.026044306143945484,9.08458683449013,1.0845868344901302
bridge,bridge,s9182101_g8_n2.0_b4_r0.25,9182101,8,2.0,retained_half,OK,1.6438018729968462,4,0.25,L,True,0.6597353635167784,0.6755860003319042,1.6003420344728827,0.9267676767676768,2,0.004409390545730772,7.979602069359872,0.020397930640127626,9.082334727409801,1.0823347274098012
bridge,bridge,s9182101_g8_n2.0_b4_r0.25,9182101,8,2.0,retained_map,OK,1.64380111599894,4,0.25,L,True,0.6569840537926518,0.6793585349267548,1.6121541854964259,0.9267676767676768,2,0.0,7.973657141459847,0.02634285854015328,9.082334727409801,1.0823347274098012
bridge,bridge,s9182101_g8_n2.0_b4_r0.25,9182101,8,2.0,retained_mean,OK,1.6438025620009284,4,0.25,L,True,0.6631943660324882,0.6719046686723503,1.590246319502589,0.9292929292929293,2,0.008818781091461529,7.9855469972598945,0.014453002740105525,9.082334727409801,1.0823347274098012
bridge,bridge,s9182101_g8_n2.0_b4_r0.25,9182101,8,2.0,v17_map,OK,1.643800353995175,4,0.25,,True,0.6569840537926518,0.6793585349267548,1.6121541854964259,0.9267676767676768,2,0.0,7.973657141459847,0.02634285854015328,9.082334727409801,1.0823347274098012
bridge,bridge,s9182101_g8_n2.0_b4_r1.0,9182101,8,2.0,identity,OK,2.5669930900039617,4,1.0,,True,3.4171370117262754,3.6859255179569876,4.430747573243304,0.17447916666666666,,,7.898971137244521,0.10102886275547895,,
bridge,bridge,s9182101_g8_n2.0_b4_r1.0,9182101,8,2.0,old_spatial36,OK,2.566997617999732,4,1.0,,True,0.2970258633888468,0.3024759620734488,1.2353883675561064,0.94140625,2,0.0,8.07256987947325,0.07256987947324944,8.139562941030267,0.13956294103026678
bridge,bridge,s9182101_g8_n2.0_b4_r1.0,9182101,8,2.0,retained_half,OK,2.5670004339990555,4,1.0,L,True,0.29698667892105246,0.30158430778196194,1.2355354448817548,0.94140625,2,0.002501875271661086,8.06641007080196,0.06641007080195926,8.135205542475722,0.13520554247572214
bridge,bridge,s9182101_g8_n2.0_b4_r1.0,9182101,8,2.0,retained_map,OK,2.566999570997723,4,1.0,L,True,0.296806406012127,0.3015525940969823,1.2354447758678868,0.94140625,2,0.0,8.070723143520315,0.07072314352031484,8.135205542475722,0.13520554247572214
bridge,bridge,s9182101_g8_n2.0_b4_r1.0,9182101,8,2.0,retained_mean,OK,2.5670012710033916,4,1.0,L,True,0.29839622267945604,0.30279736736533275,1.2361548210748547,0.94140625,2,0.005003750543322206,8.062096998083602,0.06209699808360192,8.135205542475722,0.13520554247572214
bridge,bridge,s9182101_g8_n2.0_b4_r1.0,9182101,8,2.0,v17_map,OK,2.5669986229986534,4,1.0,,True,0.296806406012127,0.3015525940969823,1.2354447758678868,0.94140625,2,0.0,8.070723143520315,0.07072314352031484,8.135205542475722,0.13520554247572214
bridge,bridge,s9182111_g0_n0.5_b0_r0.25,9182111,0,0.5,identity,OK,1.2185917379974853,0,0.25,,False,0.4048666172922121,0.4048666172922121,0.513850795904707,0.94,,,,,,
bridge,bridge,s9182111_g0_n0.5_b0_r0.25,9182111,0,0.5,old_spatial36,OK,1.2185956690009334,0,0.25,,False,0.02817274500239833,0.02817274500239833,0.03417558303677536,1.0,1,3.2302287439534622e-18,,,,
bridge,bridge,s9182111_g0_n0.5_b0_r0.25,9182111,0,0.5,retained_half,OK,1.2185978540001088,0,0.25,S,False,0.02817274500239833,0.02817274500239833,0.03417558303677536,1.0,1,0.0,,,,
bridge,bridge,s9182111_g0_n0.5_b0_r0.25,9182111,0,0.5,retained_map,OK,1.2185972549996222,0,0.25,S,False,0.02817274500239833,0.02817274500239833,0.03417558303677536,1.0,1,0.0,,,,
bridge,bridge,s9182111_g0_n0.5_b0_r0.25,9182111,0,0.5,retained_mean,OK,1.218598450999707,0,0.25,S,False,0.02817274500239833,0.02817274500239833,0.03417558303677536,1.0,1,0.0,,,,
bridge,bridge,s9182111_g0_n0.5_b0_r0.25,9182111,0,0.5,v17_map,OK,1.2185966019969783,0,0.25,,False,0.02817274500239832,0.02817274500239832,0.03417558303677536,1.0,1,3.2302287439534622e-18,,,,
bridge,bridge,s9182111_g0_n0.5_b0_r1.0,9182111,0,0.5,identity,OK,2.349480204000429,0,1.0,,False,0.39217389792685386,0.39217389792685386,0.4931039815686039,0.9661458333333334,,,,,,
bridge,bridge,s9182111_g0_n0.5_b0_r1.0,9182111,0,0.5,old_spatial36,OK,2.349484466998547,0,1.0,,False,0.03518255118444737,0.03518255118444737,0.04235461083827074,1.0,1,1.9997195249386796e-18,,,,
bridge,bridge,s9182111_g0_n0.5_b0_r1.0,9182111,0,0.5,retained_half,OK,2.3494871180009795,0,1.0,S,False,0.03518255118444736,0.03518255118444736,0.04235461083827074,1.0,1,0.0,,,,
bridge,bridge,s9182111_g0_n0.5_b0_r1.0,9182111,0,0.5,retained_map,OK,2.349486077997426,0,1.0,S,False,0.03518255118444736,0.03518255118444736,0.04235461083827074,1.0,1,0.0,,,,
bridge,bridge,s9182111_g0_n0.5_b0_r1.0,9182111,0,0.5,retained_mean,OK,2.349487854997278,0,1.0,S,False,0.03518255118444736,0.03518255118444736,0.04235461083827074,1.0,1,0.0,,,,
bridge,bridge,s9182111_g0_n0.5_b0_r1.0,9182111,0,0.5,v17_map,OK,2.3494852829971933,0,1.0,,False,0.035182551184447367,0.035182551184447367,0.04235461083827074,1.0,1,1.9997195249386796e-18,,,,
bridge,bridge,s9182111_g0_n0.5_b4_r0.25,9182111,0,0.5,identity,OK,1.2287119590037037,4,0.25,,False,3.43128414683116,3.43128414683116,4.051816912823778,0.14,,,,,,
bridge,bridge,s9182111_g0_n0.5_b4_r0.25,9182111,0,0.5,old_spatial36,OK,1.2287156120000873,4,0.25,,False,0.168497313856074,0.168497313856074,0.17202908491740262,1.0,1,4.999085384756351e-18,,,,
bridge,bridge,s9182111_g0_n0.5_b4_r0.25,9182111,0,0.5,retained_half,OK,1.2287181780047831,4,0.25,S,False,0.168497313856074,0.168497313856074,0.17202908491740265,1.0,1,0.0,,,,
bridge,bridge,s9182111_g0_n0.5_b4_r0.25,9182111,0,0.5,retained_map,OK,1.2287174080047407,4,0.25,S,False,0.168497313856074,0.168497313856074,0.17202908491740265,1.0,1,0.0,,,,
bridge,bridge,s9182111_g0_n0.5_b4_r0.25,9182111,0,0.5,retained_mean,OK,1.2287188570044236,4,0.25,S,False,0.168497313856074,0.168497313856074,0.17202908491740265,1.0,1,0.0,,,,
bridge,bridge,s9182111_g0_n0.5_b4_r0.25,9182111,0,0.5,v17_map,OK,1.2287166210007854,4,0.25,,False,0.16849731385607403,0.16849731385607403,0.17202908491740265,1.0,1,4.999085384756351e-18,,,,
bridge,bridge,s9182111_g0_n0.5_b4_r1.0,9182111,0,0.5,identity,OK,2.424652624002192,4,1.0,,False,3.442763125473057,3.442763125473057,4.043409288351122,0.1484375,,,,,,
bridge,bridge,s9182111_g0_n0.5_b4_r1.0,9182111,0,0.5,old_spatial36,OK,2.424656821996905,4,1.0,,False,0.03518182684256812,0.03518182684256812,0.04276763376428401,1.0,1,1.9889022178631644e-18,,,,
bridge,bridge,s9182111_g0_n0.5_b4_r1.0,9182111,0,0.5,retained_half,OK,2.42465910899773,4,1.0,S,False,0.03518182684256812,0.03518182684256812,0.04276763376428401,1.0,1,0.0,,,,
bridge,bridge,s9182111_g0_n0.5_b4_r1.0,9182111,0,0.5,retained_map,OK,2.424658472998999,4,1.0,S,False,0.03518182684256812,0.03518182684256812,0.04276763376428401,1.0,1,0.0,,,,
bridge,bridge,s9182111_g0_n0.5_b4_r1.0,9182111,0,0.5,retained_mean,OK,2.424659761003568,4,1.0,S,False,0.03518182684256812,0.03518182684256812,0.04276763376428401,1.0,1,0.0,,,,
bridge,bridge,s9182111_g0_n0.5_b4_r1.0,9182111,0,0.5,v17_map,OK,2.4246577360027004,4,1.0,,False,0.03518182684256812,0.03518182684256812,0.04276763376428401,1.0,1,1.9889022178631644e-18,,,,
bridge,bridge,s9182111_g0_n1.0_b0_r0.25,9182111,0,1.0,identity,OK,1.2492845110027702,0,0.25,,False,0.8097332345844243,0.8097332345844243,1.027701591809414,0.7,,,,,,
bridge,bridge,s9182111_g0_n1.0_b0_r0.25,9182111,0,1.0,old_spatial36,OK,1.2492890670037013,0,0.25,,False,0.056317068744761764,0.056317068744761764,0.0685544322894376,1.0,1,1.0189842038108198e-17,,,,
bridge,bridge,s9182111_g0_n1.0_b0_r0.25,9182111,0,1.0,retained_half,OK,1.2492913180030882,0,0.25,S,False,0.056317068744761764,0.056317068744761764,0.0685544322894376,1.0,1,0.0,,,,
bridge,bridge,s9182111_g0_n1.0_b0_r0.25,9182111,0,1.0,retained_map,OK,1.2492906469997251,0,0.25,S,False,0.056317068744761764,0.056317068744761764,0.0685544322894376,1.0,1,0.0,,,,
