phase,kind,case,seed,gap,sigma,method,status,shared_case_seconds,dependence,selected_family,replaced_r,surface_mae_mm,balanced_source_mae_mm,matched_rms_mm,coverage_1mm,model_k,distance_to_fitted_surface_mm,source_gap_mm,source_gap_error_mm,fitted_gap_mm,fitted_gap_error_mm
confirmation,statistical,s9181121_g2_n2_l0,9181121,2.0,2.0,retained_half,OK,2.486891334003303,0.0,C,False,0.30707343327658804,0.7102403795375481,0.9715603376276969,0.7005208333333334,2,0.30606351246531177,0.6337186559861576,1.3662813440138424,2.1939544321754223,0.1939544321754223
confirmation,statistical,s9181121_g2_n2_l0,9181121,2.0,2.0,retained_map,OK,2.4868908540011034,0.0,C,False,0.18750109603613088,0.7706974553846108,1.148997882208467,0.6966145833333334,2,0.0,0.7873659504032775,1.2126340495967225,2.1939544321754223,0.1939544321754223
confirmation,statistical,s9181121_g2_n2_l0,9181121,2.0,2.0,retained_mean,OK,2.4868918230058625,0.0,C,False,0.5624734520308988,0.7663169942281525,0.8919706798209074,0.7122395833333334,2,0.6121270249306237,0.4800713615690376,1.5199286384309625,2.1939544321754223,0.1939544321754223
confirmation,statistical,s9181121_g2_n2_l0,9181121,2.0,2.0,v17_map,OK,2.4868903400056297,0.0,,False,0.18750109603613088,0.7706974553846108,1.148997882208467,0.6966145833333334,2,0.0,0.7873659504032775,1.2126340495967225,2.1939544321754223,0.1939544321754223
confirmation,statistical,s9181121_g2_n2_l0.5,9181121,2.0,2.0,identity,OK,4.1291453300000285,0.5,,False,1.1912904024134623,1.6077073654525256,2.003934863269045,0.4075520833333333,,,2.1945103509855532,0.19451035098555325,,
confirmation,statistical,s9181121_g2_n2_l0.5,9181121,2.0,2.0,old_spatial36,OK,4.12914983999508,0.5,,False,0.602789748144075,0.8003057232684645,0.8992922437263414,0.7174479166666666,1,4.770078636037987e-17,0.3993885534630709,1.600611446536929,0.0,2.0
confirmation,statistical,s9181121_g2_n2_l0.5,9181121,2.0,2.0,retained_half,OK,4.129152866000368,0.5,C,False,0.4489445269213417,0.6935008599287695,0.891658403508965,0.7330729166666666,2,0.30852709631665604,0.9267017002605824,1.0732982997394176,2.054505029124807,0.054505029124806814
confirmation,statistical,s9181121_g2_n2_l0.5,9181121,2.0,2.0,retained_map,OK,4.129151689994615,0.5,C,False,0.4047889677092873,0.8343142644404717,1.0767221162955563,0.6875,2,0.0,1.0767000580316362,0.9232999419683638,2.054505029124807,0.054505029124806814
confirmation,statistical,s9181121_g2_n2_l0.5,9181121,2.0,2.0,retained_mean,OK,4.129153743997449,0.5,C,False,0.5268938311201509,0.6746419238421874,0.8085659778834648,0.7734375,2,0.6170541926333121,0.7767033424895282,1.2232966575104718,2.054505029124807,0.054505029124806814
confirmation,statistical,s9181121_g2_n2_l0.5,9181121,2.0,2.0,v17_map,OK,4.129150852000748,0.5,,False,0.4047889677092873,0.8343142644404717,1.0767221162955563,0.6875,2,0.0,1.0767000580316362,0.9232999419683638,2.054505029124807,0.054505029124806814
confirmation,statistical,s9181121_g2_n2_l1,9181121,2.0,2.0,identity,OK,4.6282902999955695,1.0,,False,1.1675332195912842,1.6077073654525256,2.003934863269045,0.4140625,,,1.9868393672377684,0.013160632762231561,,
confirmation,statistical,s9181121_g2_n2_l1,9181121,2.0,2.0,old_spatial36,OK,4.62829529899318,1.0,,False,0.40415457273175887,0.406600139050255,0.4958187719587471,0.97265625,1,7.76030970198165e-17,1.5385742074144158,0.46142579258558425,0.0,2.0
confirmation,statistical,s9181121_g2_n2_l1,9181121,2.0,2.0,retained_half,OK,4.628298377996543,1.0,S,False,0.40415457273175887,0.40660013905025494,0.4958187719587471,0.97265625,1,0.0,1.5385742074144158,0.46142579258558425,0.0,2.0
confirmation,statistical,s9181121_g2_n2_l1,9181121,2.0,2.0,retained_map,OK,4.62829717999557,1.0,S,False,0.40415457273175887,0.40660013905025494,0.4958187719587471,0.97265625,1,0.0,1.5385742074144158,0.46142579258558425,0.0,2.0
confirmation,statistical,s9181121_g2_n2_l1,9181121,2.0,2.0,retained_mean,OK,4.628299195996078,1.0,S,False,0.40415457273175887,0.40660013905025494,0.4958187719587471,0.97265625,1,0.0,1.5385742074144158,0.46142579258558425,0.0,2.0
confirmation,statistical,s9181121_g2_n2_l1,9181121,2.0,2.0,v17_map,OK,4.6282963389967335,1.0,,False,0.40415457273175887,0.406600139050255,0.4958187719587471,0.97265625,1,7.76030970198165e-17,1.5385742074144158,0.46142579258558425,0.0,2.0
confirmation,statistical,s9181121_g8_n1_l0,9181121,8.0,1.0,identity,OK,1.8217609870043816,0.0,,True,0.8038536827262629,0.803853682726263,1.0019674316345224,0.68359375,,,8.037388366802722,0.03738836680272151,,
confirmation,statistical,s9181121_g8_n1_l0,9181121,8.0,1.0,old_spatial36,OK,1.8217649870057357,0.0,,True,0.0351678806674356,0.0351678806674356,0.041611956269833376,1.0,2,0.0,8.037386773638428,0.037386773638427684,8.038318608084705,0.038318608084704664
confirmation,statistical,s9181121_g8_n1_l0,9181121,8.0,1.0,retained_half,OK,1.821767205001379,0.0,C,True,0.035167659935371846,0.03516765993537184,0.04161106730015346,1.0,2,1.5204660257171982e-06,8.037383486793631,0.03738348679363135,8.038318378724508,0.03831837872450805
confirmation,statistical,s9181121_g8_n1_l0,9181121,8.0,1.0,retained_map,OK,1.8217667120043188,0.0,C,True,0.035168156238110176,0.03516815623811018,0.04161225755381821,1.0,2,0.0,8.037386527728245,0.0373865277282448,8.038318378724508,0.03831837872450805
confirmation,statistical,s9181121_g8_n1_l0,9181121,8.0,1.0,retained_mean,OK,1.821767681001802,0.0,C,True,0.035167163632633495,0.0351671636326335,0.04160988791697401,1.0,2,3.04093205144829e-06,8.037380445859018,0.0373804458590179,8.038318378724508,0.03831837872450805
confirmation,statistical,s9181121_g8_n1_l0,9181121,8.0,1.0,v17_map,OK,1.8217657260029227,0.0,,True,0.035168156238110176,0.03516815623811018,0.04161225755381821,1.0,2,0.0,8.037386527728245,0.0373865277282448,8.038318378724508,0.03831837872450805
confirmation,statistical,s9181121_g8_n1_l0.5,9181121,8.0,1.0,identity,OK,3.2181550599998445,0.5,,True,0.8038536827262629,0.8038536827262628,1.0019674316345224,0.6875,,,8.097255175492778,0.09725517549277818,,
confirmation,statistical,s9181121_g8_n1_l0.5,9181121,8.0,1.0,old_spatial36,OK,3.2181600840049214,0.5,,True,0.05318309020842706,0.053183090208427056,0.06427802974604234,1.0,2,0.0,8.09725470291111,0.09725470291111016,8.117384923594237,0.11738492359423702
confirmation,statistical,s9181121_g8_n1_l0.5,9181121,8.0,1.0,retained_half,OK,3.2181628070029547,0.5,L,True,0.053182874477806764,0.05318287447780677,0.06427764507766769,1.0,2,4.124473095944199e-07,8.097253830600534,0.09725383060053439,8.11738477400068,0.11738477400067993
confirmation,statistical,s9181121_g8_n1_l0.5,9181121,8.0,1.0,retained_map,OK,3.21816192100232,0.5,L,True,0.0531830070738997,0.053183007073899696,0.06427791579070663,1.0,2,0.0,8.097254655496078,0.09725465549607826,8.11738477400068,0.11738477400067993
confirmation,statistical,s9181121_g8_n1_l0.5,9181121,8.0,1.0,retained_mean,OK,3.2181635860033566,0.5,L,True,0.053182741881713846,0.05318274188171386,0.06427737484093161,1.0,2,8.248946191795166e-07,8.097253005704992,0.09725300570499229,8.11738477400068,0.11738477400067993
confirmation,statistical,s9181121_g8_n1_l0.5,9181121,8.0,1.0,v17_map,OK,3.218160980999528,0.5,,True,0.0531830070738997,0.053183007073899696,0.06427791579070663,1.0,2,0.0,8.097254655496078,0.09725465549607826,8.11738477400068,0.11738477400067993
confirmation,statistical,s9181121_g8_n1_l1,9181121,8.0,1.0,identity,OK,2.1283503680024296,1.0,,True,0.8038536827262629,0.8038536827262628,1.0019674316345224,0.6927083333333334,,,7.993419683618884,0.0065803163811155585,,
confirmation,statistical,s9181121_g8_n1_l1,9181121,8.0,1.0,old_spatial36,OK,2.1283547560014995,1.0,,True,0.03425167534397743,0.03425167534397744,0.04048493089315231,1.0,2,0.0,7.993419656565613,0.006580343434387181,7.932416855301137,0.06758314469886262
confirmation,statistical,s9181121_g8_n1_l1,9181121,8.0,1.0,retained_half,OK,2.1283564350014785,1.0,L,True,0.034251433749998804,0.03425143374999881,0.0404845465561101,1.0,2,2.021692410424622e-08,7.993420373931951,0.0065796260680492935,7.932420961445866,0.06757903855413439
confirmation,statistical,s9181121_g8_n1_l1,9181121,8.0,1.0,retained_map,OK,2.128355957000167,1.0,L,True,0.0342514185065667,0.0342514185065667,0.040484523837559516,1.0,2,0.0,7.993420414365851,0.006579585634148621,7.932420961445866,0.06757903855413439
confirmation,statistical,s9181121_g8_n1_l1,9181121,8.0,1.0,retained_mean,OK,2.128356896006153,1.0,L,True,0.034251448993430876,0.03425144899343087,0.040484569277307536,1.0,2,4.0433848224720304e-08,7.993420333498052,0.006579666501948189,7.932420961445866,0.06757903855413439
confirmation,statistical,s9181121_g8_n1_l1,9181121,8.0,1.0,v17_map,OK,2.128355446999194,1.0,,True,0.0342514185065667,0.0342514185065667,0.040484523837559516,1.0,2,0.0,7.993420414365851,0.006579585634148621,7.932420961445866,0.06757903855413439
confirmation,statistical,s9181121_g8_n2_l0,9181121,8.0,2.0,identity,OK,2.955074521996721,0.0,,True,1.5743393699104595,1.607707365452526,2.003934863269045,0.39453125,,,8.074776733605441,0.07477673360544124,,
confirmation,statistical,s9181121_g8_n2_l0,9181121,8.0,2.0,old_spatial36,OK,2.9550789869972505,0.0,,True,0.0751129023659986,0.2613529771941877,1.2308339942503035,0.9791666666666666,2,0.0,7.699761610864301,0.300238389135699,8.0800774723055,0.08007747230550066
confirmation,statistical,s9181121_g8_n2_l0,9181121,8.0,2.0,retained_half,OK,2.9550817089984776,0.0,C,True,0.14527857396046442,0.2944275211723238,1.1376442217911902,0.9609375,2,0.09341855531381607,7.590740795978959,0.40925920402104143,8.079235225650306,0.07923522565030616
confirmation,statistical,s9181121_g8_n2_l0,9181121,8.0,2.0,retained_map,OK,2.9550808150015655,0.0,C,True,0.07289996934361266,0.2696316355253089,1.2643693841020862,0.9778645833333334,2,0.0,7.678102030331747,0.3218979696682531,8.079235225650306,0.07923522565030616
confirmation,statistical,s9181121_g8_n2_l0,9181121,8.0,2.0,retained_mean,OK,2.955082553999091,0.0,C,True,0.2331216007258221,0.3325580942014825,1.0884818892928618,0.9440104166666666,2,0.18683711062763214,7.503379561626169,0.49662043837383063,8.079235225650306,0.07923522565030616
confirmation,statistical,s9181121_g8_n2_l0,9181121,8.0,2.0,v17_map,OK,2.955080009996891,0.0,,True,0.07289996934361266,0.2696316355253089,1.2643693841020862,0.9778645833333334,2,0.0,7.678102030331747,0.3218979696682531,8.079235225650306,0.07923522565030616
confirmation,statistical,s9181121_g8_n2_l0.5,9181121,8.0,2.0,identity,OK,3.200653075000446,0.5,,True,1.5776320800887562,1.6077073654525256,2.003934863269045,0.40234375,,,8.194510350985553,0.1945103509855528,,
confirmation,statistical,s9181121_g8_n2_l0.5,9181121,8.0,2.0,old_spatial36,OK,3.2006578119980986,0.5,,True,0.10558243386846845,0.2511789400999297,1.099965542119983,0.9830729166666666,2,0.0,7.899038782957621,0.10096121704237859,8.180642801297466,0.18064280129746635
confirmation,statistical,s9181121_g8_n2_l0.5,9181121,8.0,2.0,retained_half,OK,3.20066039700032,0.5,L,True,0.14968064075240298,0.26028380268563656,0.981241041250779,0.9739583333333334,2,0.07472795751132019,7.826266670043419,0.17373332995658064,8.181981539649081,0.18198153964908137
confirmation,statistical,s9181121_g8_n2_l0.5,9181121,8.0,2.0,retained_map,OK,3.2006595419952646,0.5,L,True,0.10543393072110223,0.25101900766723273,1.1001233425310126,0.9830729166666666,2,0.0,7.898526883503739,0.101473116496261,8.181981539649081,0.18198153964908137
confirmation,statistical,s9181121_g8_n2_l0.5,9181121,8.0,2.0,retained_mean,OK,3.200661222996132,0.5,L,True,0.21617979814343777,0.2881847960786391,0.9320914646549927,0.95703125,2,0.1494559150226404,7.754006456583096,0.24599354341690383,8.181981539649081,0.18198153964908137
confirmation,statistical,s9181121_g8_n2_l0.5,9181121,8.0,2.0,v17_map,OK,3.200658736997866,0.5,,True,0.10543393072110223,0.25101900766723273,1.1001233425310126,0.9830729166666666,2,0.0,7.898526883503739,0.101473116496261,8.181981539649081,0.18198153964908137
confirmation,statistical,s9181121_g8_n2_l1,9181121,8.0,2.0,identity,OK,3.373637206997955,1.0,,True,1.5689966299898737,1.6077073654525256,2.003934863269045,0.4140625,,,7.986839367237769,0.013160632762231117,,
confirmation,statistical,s9181121_g8_n2_l1,9181121,8.0,2.0,old_spatial36,OK,3.3736426749965176,1.0,,True,0.06678781859376615,0.10762926096573941,0.5771705455143843,0.9947916666666666,2,0.0,7.909474855511203,0.09052514448879734,7.869904006723821,0.13009599327617938
confirmation,statistical,s9181121_g8_n2_l1,9181121,8.0,2.0,retained_half,OK,3.3736457510021864,1.0,L,True,0.07931916738282652,0.10635399727556896,0.48770182984480315,0.9934895833333334,2,0.012226420272764835,7.91274928078556,0.08725071921444005,7.862939740670429,0.1370602593295711
confirmation,statistical,s9181121_g8_n2_l1,9181121,8.0,2.0,retained_map,OK,3.373644831001002,1.0,L,True,0.06822336467004249,0.10902926671353136,0.5771737270677954,0.9947916666666666,2,0.0,7.90966010022293,0.09033989977706991,7.862939740670429,0.1370602593295711
confirmation,statistical,s9181121_g8_n2_l1,9181121,8.0,2.0,retained_mean,OK,3.373646601998189,1.0,L,True,0.09101880475530155,0.1042825624972976,0.4105685734825708,0.9934895833333334,2,0.024452840545529694,7.91583846134819,0.0841615386518102,7.862939740670429,0.1370602593295711
confirmation,statistical,s9181121_g8_n2_l1,9181121,8.0,2.0,v17_map,OK,3.373643810999056,1.0,,True,0.06822336467004249,0.10902926671353136,0.5771737270677954,0.9947916666666666,2,0.0,7.90966010022293,0.09033989977706991,7.862939740670429,0.1370602593295711
confirmation,statistical,s9181131_g0_n1_l0,9181131,0.0,1.0,identity,OK,4.299968576997344,0.0,,False,0.8221262178674859,0.8221262178674859,1.021044931655976,0.6848958333333334,,,,,,
confirmation,statistical,s9181131_g0_n1_l0,9181131,0.0,1.0,old_spatial36,OK,4.299973207998846,0.0,,False,0.06737521656239645,0.06737521656239645,0.07268842687226547,1.0,1,3.2300179817287494e-18,,,,
confirmation,statistical,s9181131_g0_n1_l0,9181131,0.0,1.0,retained_half,OK,4.299976055997831,0.0,S,False,0.06737521656239646,0.06737521656239646,0.07268842687226547,1.0,1,0.0,,,,
confirmation,statistical,s9181131_g0_n1_l0,9181131,0.0,1.0,retained_map,OK,4.299975207999523,0.0,S,False,0.06737521656239646,0.06737521656239646,0.07268842687226547,1.0,1,0.0,,,,
confirmation,statistical,s9181131_g0_n1_l0,9181131,0.0,1.0,retained_mean,OK,4.29997689800075,0.0,S,False,0.06737521656239646,0.06737521656239646,0.07268842687226547,1.0,1,0.0,,,,
confirmation,statistical,s9181131_g0_n1_l0,9181131,0.0,1.0,v17_map,OK,4.299974296998698,0.0,,False,0.06737521656239645,0.06737521656239645,0.07268842687226547,1.0,1,3.2300179817287494e-18,,,,
confirmation,statistical,s9181131_g0_n2_l0,9181131,0.0,2.0,identity,OK,4.354607337998459,0.0,,False,1.6442524357349717,1.6442524357349717,2.042089863311952,0.4010416666666667,,,,,,
confirmation,statistical,s9181131_g0_n2_l0,9181131,0.0,2.0,old_spatial36,OK,4.354612046998227,0.0,,False,0.1347504331247929,0.1347504331247929,0.14537685374453094,1.0,1,6.460030020662536e-18,,,,
confirmation,statistical,s9181131_g0_n2_l0,9181131,0.0,2.0,retained_half,OK,4.3546147079978255,0.0,S,False,0.13475043312479293,0.13475043312479293,0.14537685374453094,1.0,1,0.0,,,,
confirmation,statistical,s9181131_g0_n2_l0,9181131,0.0,2.0,retained_map,OK,4.354613792995224,0.0,S,False,0.13475043312479293,0.13475043312479293,0.14537685374453094,1.0,1,0.0,,,,
confirmation,statistical,s9181131_g0_n2_l0,9181131,0.0,2.0,retained_mean,OK,4.354615600001125,0.0,S,False,0.13475043312479293,0.13475043312479293,0.14537685374453094,1.0,1,0.0,,,,
confirmation,statistical,s9181131_g0_n2_l0,9181131,0.0,2.0,v17_map,OK,4.354613019000681,0.0,,False,0.1347504331247929,0.1347504331247929,0.14537685374453094,1.0,1,6.460030020662536e-18,,,,
confirmation,statistical,s9181131_g2_n1_l0,9181131,2.0,1.0,identity,OK,3.1069290910018026,0.0,,False,0.6548936958989661,0.8221262178674859,1.021044931655976,0.66796875,,,2.0000887272478045,8.87272478045098e-05,,
confirmation,statistical,s9181131_g2_n1_l0,9181131,2.0,1.0,old_spatial36,OK,3.106933980001486,0.0,,False,0.1281562249806505,0.4611043402357672,0.8450871669844049,0.8307291666666666,2,0.0,1.3450024810060541,0.6549975189939459,2.105088340268163,0.10508834026816283
confirmation,statistical,s9181131_g2_n1_l0,9181131,2.0,1.0,retained_half,OK,3.106936592004786,0.0,C,False,0.16844954703796122,0.4235570007630818,0.7482339272400768,0.83203125,2,0.14914312266973995,1.2422124828056427,0.7577875171943573,2.093974375201682,0.09397437520168195
confirmation,statistical,s9181131_g2_n1_l0,9181131,2.0,1.0,retained_map,OK,3.1069357810047222,0.0,C,False,0.09491729645519083,0.4353740861552499,0.8467770666370202,0.8346354166666666,2,0.0,1.3485166342482795,0.6514833657517205,2.093974375201682,0.09397437520168195
confirmation,statistical,s9181131_g2_n1_l0,9181131,2.0,1.0,retained_mean,OK,3.106937343000027,0.0,C,False,0.29855525793821786,0.46137611635902187,0.7011045214470552,0.8372395833333334,2,0.2982862453394799,1.1359083313630058,0.8640916686369942,2.093974375201682,0.09397437520168195
confirmation,statistical,s9181131_g2_n1_l0,9181131,2.0,1.0,v17_map,OK,3.1069349329991383,0.0,,False,0.09491729645519083,0.4353740861552499,0.8467770666370202,0.8346354166666666,2,0.0,1.3485166342482795,0.6514833657517205,2.093974375201682,0.09397437520168195
confirmation,statistical,s9181131_g2_n1_l0.5,9181131,2.0,1.0,identity,OK,3.5049053420007112,0.5,,False,0.6607181554808474,0.8221262178674859,1.021044931655976,0.6822916666666666,,,1.977278310542896,0.022721689457104066,,
confirmation,statistical,s9181131_g2_n1_l0.5,9181131,2.0,1.0,old_spatial36,OK,3.5049097049995908,0.5,,False,0.04727979649254266,0.3057743554290276,0.7308707282945728,0.8828125,2,0.0,1.488939440549008,0.511060559450992,2.044302320275159,0.0443023202751589
confirmation,statistical,s9181131_g2_n1_l0.5,9181131,2.0,1.0,retained_half,OK,3.5049130600018543,0.5,L,False,0.13489212628146385,0.3334946618233068,0.6587931062967023,0.87890625,2,0.1334817112772211,1.3604536723512954,0.6395463276487046,2.026988567267494,0.0269885672674941
confirmation,statistical,s9181131_g2_n1_l0.5,9181131,2.0,1.0,retained_map,OK,3.50491177400545,0.5,L,False,0.038336082206296036,0.3044910182982994,0.7382109534541494,0.87890625,2,0.0,1.4820664714025495,0.5179335285974505,2.026988567267494,0.0269885672674941
confirmation,statistical,s9181131_g2_n1_l0.5,9181131,2.0,1.0,retained_mean,OK,3.5049139149996336,0.5,L,False,0.26319393106930095,0.3897210302499662,0.6309684730050056,0.8736979166666666,2,0.2669634225544422,1.2388408733000416,0.7611591266999584,2.026988567267494,0.0269885672674941
confirmation,statistical,s9181131_g2_n1_l0.5,9181131,2.0,1.0,v17_map,OK,3.5049107680024463,0.5,,False,0.038336082206296036,0.3044910182982994,0.7382109534541494,0.87890625,2,0.0,1.4820664714025495,0.5179335285974505,2.026988567267494,0.0269885672674941
confirmation,statistical,s9181131_g2_n1_l1,9181131,2.0,1.0,identity,OK,4.060558191005839,1.0,,True,0.6643399059570035,0.8221262178674857,1.021044931655976,0.68359375,,,1.9301677347718253,0.06983226522817465,,
confirmation,statistical,s9181131_g2_n1_l1,9181131,2.0,1.0,old_spatial36,OK,4.060563607003132,1.0,,True,0.06293257501063175,0.09895177996428091,0.28462458892256104,0.9869791666666666,2,0.0,1.9044779311790414,0.0955220688209586,2.0537605046969047,0.05376050469690474
confirmation,statistical,s9181131_g2_n1_l1,9181131,2.0,1.0,retained_half,OK,4.060566420004761,1.0,R,True,0.07240074238190704,0.09973388043632192,0.25028711861045605,0.9869791666666666,2,0.01813328415717095,1.8899955255442047,0.11000447445579531,2.0537605046969047,0.05376050469690474
confirmation,statistical,s9181131_g2_n1_l1,9181131,2.0,1.0,retained_map,OK,4.060565532003238,1.0,R,True,0.06293257501063175,0.09895177996428091,0.28462458892256104,0.9869791666666666,2,0.0,1.9044779311790414,0.0955220688209586,2.0537605046969047,0.05376050469690474
confirmation,statistical,s9181131_g2_n1_l1,9181131,2.0,1.0,retained_mean,OK,4.0605673150057555,1.0,R,True,0.08799528211430896,0.10443632460901482,0.2313034923660034,0.9869791666666666,2,0.03626656831434191,1.875513119909368,0.12448688009063202,2.0537605046969047,0.05376050469690474
confirmation,statistical,s9181131_g2_n1_l1,9181131,2.0,1.0,v17_map,OK,4.060564687002625,1.0,,True,0.06293216260739701,0.09895137981002758,0.28462454832585676,0.9869791666666666,2,0.0,1.904478308830383,0.09552169116961706,2.053761456000602,0.05376145600060189
confirmation,statistical,s9181131_g2_n2_l0,9181131,2.0,2.0,identity,OK,3.783606367003813,0.0,,False,1.1691316483402503,1.644252435734972,2.042089863311952,0.3932291666666667,,,2.000177454495609,0.0001774544956090196,,
confirmation,statistical,s9181131_g2_n2_l0,9181131,2.0,2.0,old_spatial36,OK,3.7836110510033905,0.0,,False,0.865074303614597,0.998746660872927,1.0102213386381094,0.5026041666666666,1,5.767943567930916e-17,0.0025066782541460775,1.997493321745854,0.0,2.0
confirmation,statistical,s9181131_g2_n2_l0,9181131,2.0,2.0,retained_half,OK,3.783613684005104,0.0,C,False,0.2095862757842845,0.6653048646951543,0.989217451761004,0.71875,2,0.3121636628774827,0.6960306638791126,1.3039693361208875,2.2531303008150605,0.2531303008150605
confirmation,statistical,s9181131_g2_n2_l0,9181131,2.0,2.0,retained_map,OK,3.7836128800045117,0.0,C,False,0.121112119570761,0.7240062799764918,1.166498450055567,0.7200520833333334,2,0.0,0.8944100626462026,1.1055899373537974,2.2531303008150605,0.2531303008150605
confirmation,statistical,s9181131_g2_n2_l0,9181131,2.0,2.0,retained_mean,OK,3.7836145360051887,0.0,C,False,0.5059803684906746,0.7542987185848167,0.9126687930900584,0.70703125,2,0.6243273257549654,0.4976512651120225,1.5023487348879776,2.2531303008150605,0.2531303008150605
confirmation,statistical,s9181131_g2_n2_l0,9181131,2.0,2.0,v17_map,OK,3.7836119960047654,0.0,,False,0.121112119570761,0.7240062799764918,1.166498450055567,0.7200520833333334,2,0.0,0.8944100626462026,1.1055899373537974,2.2531303008150605,0.2531303008150605
confirmation,statistical,s9181131_g2_n2_l0.5,9181131,2.0,2.0,identity,OK,4.048797641000419,0.5,,False,1.1683984087998442,1.6442524357349717,2.042089863311952,0.4010416666666667,,,1.9545566210857914,0.045443378914208576,,
confirmation,statistical,s9181131_g2_n2_l0.5,9181131,2.0,2.0,old_spatial36,OK,4.0488025860031485,0.5,,False,0.6522887479544383,0.8260445727349199,0.907578189815755,0.7096354166666666,1,5.4351092749308314e-17,0.34791085453016,1.6520891454698399,0.0,2.0
confirmation,statistical,s9181131_g2_n2_l0.5,9181131,2.0,2.0,retained_half,OK,4.048805251004524,0.5,C,False,0.43121765229267983,0.7152534240291428,0.9259605534933124,0.71875,2,0.30750291528502804,0.7979933419921256,1.2020066580078743,2.006238652591502,0.006238652591501914
confirmation,statistical,s9181131_g2_n2_l0.5,9181131,2.0,2.0,retained_map,OK,4.04880447400501,0.5,C,False,0.3639324494125063,0.8387362344076987,1.1069128308681886,0.6796875,2,0.0,0.9272631101022996,1.0727368898977003,2.006238652591502,0.006238652591501914
confirmation,statistical,s9181131_g2_n2_l0.5,9181131,2.0,2.0,retained_mean,OK,4.048806060003699,0.5,C,False,0.5415738593278469,0.7068304263053167,0.841834734640548,0.7721354166666666,2,0.6150058305700561,0.6687235738819515,1.3312764261180485,2.006238652591502,0.006238652591501914
confirmation,statistical,s9181131_g2_n2_l0.5,9181131,2.0,2.0,v17_map,OK,4.048803611003677,0.5,,False,0.3639324494125063,0.8387362344076987,1.1069128308681886,0.6796875,2,0.0,0.9272631101022996,1.0727368898977003,2.006238652591502,0.006238652591501914
confirmation,statistical,s9181131_g2_n2_l1,9181131,2.0,2.0,identity,OK,4.2598234780016355,1.0,,False,1.1388971158961436,1.6442524357349715,2.042089863311952,0.4010416666666667,,,1.8603354695436511,0.13966453045634886,,
confirmation,statistical,s9181131_g2_n2_l1,9181131,2.0,2.0,old_spatial36,OK,4.25982856900373,1.0,,False,0.4319871818940803,0.43337645897972243,0.5202570926165614,0.9752604166666666,1,7.118841003903111e-17,1.4065591740274734,0.5934408259725266,0.0,2.0
confirmation,statistical,s9181131_g2_n2_l1,9181131,2.0,2.0,retained_half,OK,4.259831438001129,1.0,S,False,0.4319871818940803,0.43337645897972243,0.5202570926165614,0.9752604166666666,1,0.0,1.4065591740274734,0.5934408259725266,0.0,2.0
confirmation,statistical,s9181131_g2_n2_l1,9181131,2.0,2.0,retained_map,OK,4.259830552000494,1.0,S,False,0.4319871818940803,0.43337645897972243,0.5202570926165614,0.9752604166666666,1,0.0,1.4065591740274734,0.5934408259725266,0.0,2.0
confirmation,statistical,s9181131_g2_n2_l1,9181131,2.0,2.0,retained_mean,OK,4.259832228002779,1.0,S,False,0.4319871818940803,0.43337645897972243,0.5202570926165614,0.9752604166666666,1,0.0,1.4065591740274734,0.5934408259725266,0.0,2.0
confirmation,statistical,s9181131_g2_n2_l1,9181131,2.0,2.0,v17_map,OK,4.259829760005232,1.0,,False,0.4319871818940803,0.43337645897972243,0.5202570926165614,0.9752604166666666,1,7.118841003903111e-17,1.4065591740274734,0.5934408259725266,0.0,2.0
confirmation,statistical,s9181131_g8_n1_l0,9181131,8.0,1.0,identity,OK,2.856473026004096,0.0,,True,0.8221262178674859,0.822126217867486,1.021044931655976,0.6640625,,,8.000088727247805,8.872724780495389e-05,,
confirmation,statistical,s9181131_g8_n1_l0,9181131,8.0,1.0,old_spatial36,OK,2.8564772099998663,0.0,,True,0.06737444975584324,0.06737444975584325,0.07268918788843799,1.0,2,0.0,8.000085217467863,8.521746786271933e-05,7.999418734134897,0.0005812658651027647
confirmation,statistical,s9181131_g8_n1_l0,9181131,8.0,1.0,retained_half,OK,2.856479807996948,0.0,C,True,0.06737455235966854,0.06737455235966852,0.07268899054188314,1.0,2,3.4951264120508744e-06,8.000077950392756,7.795039275571014e-05,7.9994184478809,0.0005815521191001594
confirmation,statistical,s9181131_g8_n1_l0,9181131,8.0,1.0,retained_map,OK,2.856478989000607,0.0,C,True,0.0673738881569365,0.06737388815693648,0.07268889999212166,1.0,2,0.0,8.000084940647723,8.494064772257559e-05,7.9994184478809,0.0005815521191001594
confirmation,statistical,s9181131_g8_n1_l0,9181131,8.0,1.0,retained_mean,OK,2.856480640999507,0.0,C,True,0.06737521656240063,0.06737521656240061,0.07268912634693392,1.0,2,6.990252824048858e-06,8.000070960137785,7.096013778529198e-05,7.9994184478809,0.0005815521191001594
confirmation,statistical,s9181131_g8_n1_l0,9181131,8.0,1.0,v17_map,OK,2.8564781059976667,0.0,,True,0.0673738881569365,0.06737388815693648,0.07268889999212166,1.0,2,0.0,8.000084940647723,8.494064772257559e-05,7.9994184478809,0.0005815521191001594
confirmation,statistical,s9181131_g8_n1_l0.5,9181131,8.0,1.0,identity,OK,3.202612250999664,0.5,,True,0.8221262178674859,0.822126217867486,1.021044931655976,0.67578125,,,7.977278310542896,0.022721689457103622,,
