case,seed,f_big,n_calibration,selector,subset,n,n_rejected,rejection_rate,max_bh_margin,bh_rejections,p_floor_min,p_floor_max,observation_sha256,selector_input_sha256,calibration_prefix_sha256,p_sha256
seed103_fbig0.10,103,0.1,2000,bh,all,20000,0,0.0,-0.0010738489208633093,0,0.0014388489208633094,0.001564945226917058,f527b9229aa187a2fa47ac947f6d1d55b77ea9eb3362c8b005ca3ec6555bc153,ed5bc1c5114cc014158e1f05c349863d3d3d1ce4f8d931cb55672aa5917b8109,eb743c258ac4aec20ecbf19053feb98719691fddb8f5d67f328e4c34fccfbf28,8ebd50e1c898810891c26151ea52461db5795d2071b46f0c1caebc2a911c9c39
seed103_fbig0.10,103,0.1,2000,bh,big,2013,0,0.0,-0.0010738489208633093,0,0.0014388489208633094,0.001564945226917058,f527b9229aa187a2fa47ac947f6d1d55b77ea9eb3362c8b005ca3ec6555bc153,ed5bc1c5114cc014158e1f05c349863d3d3d1ce4f8d931cb55672aa5917b8109,eb743c258ac4aec20ecbf19053feb98719691fddb8f5d67f328e4c34fccfbf28,8ebd50e1c898810891c26151ea52461db5795d2071b46f0c1caebc2a911c9c39
seed103_fbig0.10,103,0.1,2000,bh,within_tolerance,17755,0,0.0,-0.0010738489208633093,0,0.0014388489208633094,0.001564945226917058,f527b9229aa187a2fa47ac947f6d1d55b77ea9eb3362c8b005ca3ec6555bc153,ed5bc1c5114cc014158e1f05c349863d3d3d1ce4f8d931cb55672aa5917b8109,eb743c258ac4aec20ecbf19053feb98719691fddb8f5d67f328e4c34fccfbf28,8ebd50e1c898810891c26151ea52461db5795d2071b46f0c1caebc2a911c9c39
seed103_fbig0.10,103,0.1,2000,bh,outside_tolerance,2245,0,0.0,-0.0010738489208633093,0,0.0014388489208633094,0.001564945226917058,f527b9229aa187a2fa47ac947f6d1d55b77ea9eb3362c8b005ca3ec6555bc153,ed5bc1c5114cc014158e1f05c349863d3d3d1ce4f8d931cb55672aa5917b8109,eb743c258ac4aec20ecbf19053feb98719691fddb8f5d67f328e4c34fccfbf28,8ebd50e1c898810891c26151ea52461db5795d2071b46f0c1caebc2a911c9c39
seed103_fbig0.10,103,0.1,2000,bh,misfit,540,0,0.0,-0.0010738489208633093,0,0.0014388489208633094,0.001564945226917058,f527b9229aa187a2fa47ac947f6d1d55b77ea9eb3362c8b005ca3ec6555bc153,ed5bc1c5114cc014158e1f05c349863d3d3d1ce4f8d931cb55672aa5917b8109,eb743c258ac4aec20ecbf19053feb98719691fddb8f5d67f328e4c34fccfbf28,8ebd50e1c898810891c26151ea52461db5795d2071b46f0c1caebc2a911c9c39
seed103_fbig0.10,103,0.1,2000,bh,twosheet_back,1000,0,0.0,-0.0010738489208633093,0,0.0014388489208633094,0.001564945226917058,f527b9229aa187a2fa47ac947f6d1d55b77ea9eb3362c8b005ca3ec6555bc153,ed5bc1c5114cc014158e1f05c349863d3d3d1ce4f8d931cb55672aa5917b8109,eb743c258ac4aec20ecbf19053feb98719691fddb8f5d67f328e4c34fccfbf28,8ebd50e1c898810891c26151ea52461db5795d2071b46f0c1caebc2a911c9c39
seed103_fbig0.10,103,0.1,2000,bh,twosheet_front,1000,0,0.0,-0.0010738489208633093,0,0.0014388489208633094,0.001564945226917058,f527b9229aa187a2fa47ac947f6d1d55b77ea9eb3362c8b005ca3ec6555bc153,ed5bc1c5114cc014158e1f05c349863d3d3d1ce4f8d931cb55672aa5917b8109,eb743c258ac4aec20ecbf19053feb98719691fddb8f5d67f328e4c34fccfbf28,8ebd50e1c898810891c26151ea52461db5795d2071b46f0c1caebc2a911c9c39
seed103_fbig0.10,103,0.1,2000,bh,base,15447,0,0.0,-0.0010738489208633093,0,0.0014388489208633094,0.001564945226917058,f527b9229aa187a2fa47ac947f6d1d55b77ea9eb3362c8b005ca3ec6555bc153,ed5bc1c5114cc014158e1f05c349863d3d3d1ce4f8d931cb55672aa5917b8109,eb743c258ac4aec20ecbf19053feb98719691fddb8f5d67f328e4c34fccfbf28,8ebd50e1c898810891c26151ea52461db5795d2071b46f0c1caebc2a911c9c39
seed103_fbig0.10,103,0.1,2000,bh,wrong_association,2625,0,0.0,-0.0010738489208633093,0,0.0014388489208633094,0.001564945226917058,f527b9229aa187a2fa47ac947f6d1d55b77ea9eb3362c8b005ca3ec6555bc153,ed5bc1c5114cc014158e1f05c349863d3d3d1ce4f8d931cb55672aa5917b8109,eb743c258ac4aec20ecbf19053feb98719691fddb8f5d67f328e4c34fccfbf28,8ebd50e1c898810891c26151ea52461db5795d2071b46f0c1caebc2a911c9c39
seed103_fbig0.10,103,0.1,2000,bh,misfit_within_tolerance,533,0,0.0,-0.0010738489208633093,0,0.0014388489208633094,0.001564945226917058,f527b9229aa187a2fa47ac947f6d1d55b77ea9eb3362c8b005ca3ec6555bc153,ed5bc1c5114cc014158e1f05c349863d3d3d1ce4f8d931cb55672aa5917b8109,eb743c258ac4aec20ecbf19053feb98719691fddb8f5d67f328e4c34fccfbf28,8ebd50e1c898810891c26151ea52461db5795d2071b46f0c1caebc2a911c9c39
