key,phase,seed,fbig,calibration,arm,group,n,moved,harm_count,benefit_count,move_rate,harm_rate,harm_among_moved,harm_sum,gain_sum,harm_p95_moved,mae,rmse,identity_mae,delta_mae,weighted_delta,half_error_rate
development_seed101_fbig0.10_exch,development,101,0.1,exch,identity,single,17324,0,0,0,0.0,0.0,,0.0,0.0,,0.6261049844742755,1.636194022769146,0.6261049844742755,0.0,0.0,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_projection,ALL,20000,3011,1057,1954,0.15055,0.05285,0.35104616406509465,4597.359732444475,5676.54957400421,5.83622008423569,0.5840930105776462,1.5696591754395195,0.638052502655633,-0.05395949207798678,-0.05395949207798678,0.08825
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_projection,base,15453,1079,400,679,0.0698246295217757,0.025884941435320004,0.3707136237256719,1147.2920727582489,148.7310633359026,6.487090854416249,0.2232601529867085,0.7017852383254995,0.15864091986547985,0.06461923312122865,0.04992805047111731,0.033650423865916004
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_projection,base:mm,2383,252,186,66,0.10574905581200168,0.078052874527906,0.7380952380952381,886.2490531266947,14.540159375326756,6.9371408678366695,0.524964359253939,1.4923363314063116,0.15916121458278168,0.3658031446711573,0.04358544468756839,0.021821233738984473
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_projection,base:single,13070,827,214,613,0.06327467482785004,0.01637337413925019,0.2587666263603386,261.0430196315543,134.19090396057584,0.5379279236480248,0.16825165080347895,0.4198169767106089,0.15854605664349591,0.009705594159983044,0.00634260578354892,0.035807192042846214
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_projection,big,2007,1242,18,1224,0.6188340807174888,0.008968609865470852,0.014492753623188406,36.78197347518821,5516.9585532720785,0.0,2.2002851958922602,3.301773032206864,4.930816625786078,-2.730531429893817,-0.2740088289898446,0.6028898854010961
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_projection,big:mm,293,147,17,130,0.5017064846416383,0.05802047781569966,0.11564625850340136,31.225822751682664,607.3358919065207,2.041636702343192,3.273092350084308,4.247313626714437,5.239338319896042,-1.9662459698117343,-0.028805503457741907,0.41638225255972694
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_projection,big:single,1714,1095,1,1094,0.6388564760793466,0.0005834305717619603,0.0009132420091324201,5.556150723505549,4909.622661365558,0.0,2.016894007923608,3.111511547667524,4.878076336186184,-2.861182328262575,-0.24520332553210264,0.6347724620770129
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_projection,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.16923142716116793,0.2106423047134582,0.16923142716116793,0.0,0.0,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_projection,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.16923142716116793,0.2106423047134582,0.16923142716116793,0.0,0.0,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_projection,twosheet_back,1000,627,626,1,0.627,0.626,0.9984051036682615,3404.109424239032,0.005218470042159695,5.984444747230935,3.562802500416714,4.438529613301617,0.1586982946477243,3.404104205768989,0.17020521028844945,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_projection,twosheet_back:single,1000,627,626,1,0.627,0.626,0.9984051036682615,3404.109424239032,0.005218470042159695,5.984444747230935,3.562802500416714,4.438529613301617,0.1586982946477243,3.404104205768989,0.17020521028844945,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_projection,twosheet_front,1000,63,13,50,0.063,0.013,0.20634920634920634,9.176261972006126,10.854738926186712,0.5970065477069827,0.16166120820980553,0.24845485265858805,0.16333968516398614,-0.0016784769541805886,-8.392384770902943e-05,0.035
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_projection,twosheet_front:single,1000,63,13,50,0.063,0.013,0.20634920634920634,9.176261972006126,10.854738926186712,0.5970065477069827,0.16166120820980553,0.24845485265858805,0.16333968516398614,-0.0016784769541805886,-8.392384770902943e-05,0.035
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_projection,mm,2676,399,203,196,0.1491031390134529,0.0758594917787743,0.5087719298245614,917.4748758783775,621.8760512818474,6.811775264951216,0.8258617812693718,1.9895773443923535,0.7153988423319542,0.11046293893741777,0.014779941229826498,0.06502242152466367
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_projection,single,17324,2612,854,1758,0.15077349341953358,0.04929577464788732,0.32695252679938747,3679.8848565660974,5054.673522722363,5.770497906478172,0.546747522793586,1.4943106131225152,0.6261049844742755,-0.07935746168068955,-0.06873943330781329,0.09183791272223504
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_veto_projection,ALL,20000,1289,169,1120,0.06445,0.00845,0.13110938712179984,517.7223780293001,2933.3799430126496,5.402569206424509,0.5172696244064655,1.446540634579937,0.638052502655633,-0.12078287824916749,-0.12078287824916749,0.0505
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_veto_projection,base,15453,539,73,466,0.03487995858409371,0.0047240018119459005,0.13543599257884972,7.985302263629354,104.92347200210236,0.13065392259040243,0.15236782274916116,0.19123148069566065,0.15864091986547985,-0.00627309711631871,-0.004846908486923651,0.0237494337669061
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_veto_projection,base:mm,2383,0,0,0,0.0,0.0,,0.0,0.0,,0.15916121458278168,0.19901674244217687,0.15916121458278168,0.0,0.0,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_veto_projection,base:single,13070,539,73,466,0.04123947972456006,0.00558530986993114,0.13543599257884972,7.985302263629355,104.92347200210236,0.13065392259040243,0.15112921121591574,0.18977760500383156,0.15854605664349591,-0.007416845427580186,-0.004846908486923651,0.02807957153787299
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_veto_projection,big,2007,615,1,614,0.3064275037369208,0.0004982561036372695,0.0016260162601626016,1.4851001892231936,2819.5053431015294,0.0,3.52672083958164,4.363588268334577,4.930816625786078,-1.4040957862044376,-0.14090101214561532,0.3059292476332835
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_veto_projection,big:mm,293,17,1,16,0.05802047781569966,0.0034129692832764505,0.058823529411764705,1.4851001892231936,99.13862662308152,0.29702003784463765,4.906049833773659,5.295855529805082,5.239338319896042,-0.3332884861223834,-0.004882676321692917,0.05460750853242321
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_veto_projection,big:single,1714,598,0,598,0.34889148191365227,0.0,0.0,0.0,2720.366716478448,0.0,3.2909312273889553,4.1834806216786635,4.878076336186184,-1.5871451087972275,-0.1360183358239224,0.34889148191365227
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_veto_projection,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.16923142716116793,0.2106423047134582,0.16923142716116793,0.0,0.0,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_veto_projection,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.16923142716116793,0.2106423047134582,0.16923142716116793,0.0,0.0,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_veto_projection,twosheet_back,1000,92,92,0,0.092,0.092,1.0,507.72300802374326,0.0,5.940479542519644,0.6664213026714675,1.7341515210042013,0.1586982946477243,0.5077230080237433,0.025386150401187163,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_veto_projection,twosheet_back:single,1000,92,92,0,0.092,0.092,1.0,507.72300802374326,0.0,5.940479542519644,0.6664213026714675,1.7341515210042013,0.1586982946477243,0.5077230080237433,0.025386150401187163,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_veto_projection,twosheet_front,1000,43,3,40,0.043,0.003,0.06976744186046512,0.5289675527042358,8.951127909017885,0.12165851610287134,0.15491752480767249,0.19533336424633063,0.16333968516398614,-0.008422160356313648,-0.0004211080178156824,0.029
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_veto_projection,twosheet_front:single,1000,43,3,40,0.043,0.003,0.06976744186046512,0.5289675527042358,8.951127909017885,0.12165851610287134,0.15491752480767249,0.19533336424633063,0.16333968516398614,-0.008422160356313648,-0.0004211080178156824,0.029
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_veto_projection,mm,2676,17,1,16,0.006352765321375187,0.0003736920777279522,0.058823529411764705,1.4851001892231936,99.13862662308152,0.29702003784463765,0.6789064931414241,1.7624093654135193,0.7153988423319542,-0.036492349190530016,-0.004882676321692916,0.005979073243647235
development_seed101_fbig0.10_exch,development,101,0.1,exch,test_veto_projection,single,17324,1272,168,1104,0.07342415146617409,0.009697529438928654,0.1320754716981132,516.237277840077,2834.2413163895685,5.413875969533638,0.4923019344541018,1.3913698931304197,0.6261049844742755,-0.1338030500201738,-0.11590020192747456,0.05737704918032787
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_projection,ALL,20000,2274,453,1821,0.1137,0.02265,0.19920844327176782,1296.3367301079315,4986.977863887954,5.426487384917234,0.4535204459666318,1.309554227438815,0.638052502655633,-0.1845320566890011,-0.1845320566890011,0.08165
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_projection,base,15453,911,232,679,0.0589529541189413,0.015013266032485602,0.25466520307354557,216.86759370928598,148.7310633359026,0.4971628992840189,0.16305019511128216,0.34263517526915926,0.15864091986547985,0.004409275245802331,0.0034068265186691705,0.033650423865916004
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_projection,base:mm,2383,100,34,66,0.0419639110365086,0.014267729752412925,0.34,67.0068629463653,14.540159375326756,4.663763845203351,0.181178295393121,0.42315775270418765,0.15916121458278168,0.022017080810339297,0.0026233351785519272,0.021821233738984473
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_projection,base:single,13070,811,198,613,0.06205049732211171,0.01514919663351186,0.2441430332922318,149.86073076292072,134.19090396057584,0.3727519219693446,0.15974497223663628,0.3258158773878039,0.15854605664349591,0.001198915593140388,0.0007834913401172435,0.035807192042846214
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_projection,big,2007,1107,16,1091,0.5515695067264574,0.007972097658196313,0.014453477868112014,33.42769034874931,4827.386843155822,0.0,2.5421972173121996,3.629197187623027,4.930816625786078,-2.3886194084738777,-0.23969795764035362,0.5371200797209765
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_projection,big:mm,293,122,15,107,0.41638225255972694,0.051194539249146756,0.12295081967213115,27.871539625243763,482.1906501074448,2.0989425765900935,3.6887611510148104,4.557585553138853,5.239338319896042,-1.5505771688812322,-0.022715955524110053,0.3378839590443686
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_projection,big:single,1714,985,1,984,0.5746791131855309,0.0005834305717619603,0.0010152284263959391,5.556150723505549,4345.196193048378,0.0,2.346197665051485,3.445548024582526,4.878076336186184,-2.5318786711346974,-0.21698200211624358,0.5711785297549592
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_projection,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.16923142716116793,0.2106423047134582,0.16923142716116793,0.0,0.0,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_projection,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.16923142716116793,0.2106423047134582,0.16923142716116793,0.0,0.0,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_projection,twosheet_back,1000,194,193,1,0.194,0.193,0.9948453608247423,1041.1361165817625,0.005218470042159695,5.937269927976624,1.1998291927594449,2.4461166865005732,0.1586982946477243,1.0411308981117204,0.05205654490558602,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_projection,twosheet_back:single,1000,194,193,1,0.194,0.193,0.9948453608247423,1041.1361165817625,0.005218470042159695,5.937269927976624,1.1998291927594449,2.4461166865005732,0.1586982946477243,1.0411308981117204,0.05205654490558602,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_projection,twosheet_front,1000,62,12,50,0.062,0.012,0.1935483870967742,4.905329468133462,10.854738926186712,0.5608732829504995,0.1573902757059329,0.20662080398275207,0.16333968516398614,-0.005949409458053253,-0.0002974704729026626,0.035
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_projection,twosheet_front:single,1000,62,12,50,0.062,0.012,0.1935483870967742,4.905329468133462,10.854738926186712,0.5608732829504995,0.1573902757059329,0.20662080398275207,0.16333968516398614,-0.005949409458053253,-0.0002974704729026626,0.035
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_projection,mm,2676,222,49,173,0.08295964125560538,0.018310911808669655,0.22072072072072071,94.87840257160907,496.73080948277163,3.7133774690984476,0.5652297814533433,1.5600559352310819,0.7153988423319542,-0.15016906087861082,-0.020092620345558126,0.05642750373692078
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_projection,single,17324,2052,404,1648,0.11844839528977141,0.023320249365042716,0.1968810916179337,1201.4583275363223,4490.247054405182,5.463290247778757,0.4362649517526836,1.2664494862350284,0.6261049844742755,-0.18984003272159203,-0.164439436343443,0.08554606326483491
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_argmin,ALL,20000,2274,760,1514,0.1137,0.038,0.33421284080914687,1532.09360243687,5134.392836111466,5.870619938569091,0.45793754097190315,1.3324717483140283,0.638052502655633,-0.1801149616837298,-0.1801149616837298,0.06525
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_argmin,base,15453,911,523,388,0.0589529541189413,0.0338445609266809,0.5740944017563118,356.25322734813545,84.47780918188641,0.9500000000000011,0.17622814682246224,0.3754670591470399,0.15864091986547985,0.017587226956982404,0.013588770908312455,0.013201320132013201
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_argmin,base:mm,2383,100,62,38,0.0419639110365086,0.026017624842635333,0.62,87.61453280503456,8.343568864610184,5.176647437129288,0.1924264113685242,0.4736277896463537,0.15916121458278168,0.033265196785742496,0.003963548197021219,0.00839278220730172
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_argmin,base:single,13070,811,461,350,0.06205049732211171,0.035271614384085694,0.5684340320591862,268.63869454310094,76.13424031727622,0.8500000000000014,0.17327478305710148,0.3546534253429526,0.15854605664349591,0.014728726413605564,0.009625222711291237,0.014078041315990818
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_argmin,big,2007,1107,16,1091,0.5515695067264574,0.007972097658196313,0.014453477868112014,39.592946738335016,5042.1822845918105,0.0,2.4382459542098567,3.622096763819939,4.930816625786078,-2.492570671576221,-0.2501294668926738,0.5396113602391629
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_argmin,big:mm,293,122,15,107,0.41638225255972694,0.051194539249146756,0.12295081967213115,33.69294673833502,498.7774387901965,2.480407873743906,3.6520192343948086,4.579554027410058,5.239338319896042,-1.5873190855012338,-0.023254224602593077,0.3378839590443686
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_argmin,big:single,1714,985,1,984,0.5746791131855309,0.0005834305717619603,0.0010152284263959391,5.900000000000002,4543.404845801615,0.0,2.230757289627481,3.431792356554113,4.878076336186184,-2.647319046558702,-0.22687524229008077,0.574095682613769
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_argmin,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.16923142716116793,0.2106423047134582,0.16923142716116793,0.0,0.0,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_argmin,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.16923142716116793,0.2106423047134582,0.16923142716116793,0.0,0.0,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_argmin,twosheet_back,1000,194,194,0,0.194,0.194,1.0,1123.4016735940943,0.0,6.375123060825185,1.2820999682418188,2.630945291166735,0.1586982946477243,1.1234016735940944,0.05617008367970471,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_argmin,twosheet_back:single,1000,194,194,0,0.194,0.194,1.0,1123.4016735940943,0.0,6.375123060825185,1.2820999682418188,2.630945291166735,0.1586982946477243,1.1234016735940944,0.05617008367970471,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_argmin,twosheet_front,1000,62,27,35,0.062,0.027,0.43548387096774194,12.845754756305318,7.732742337768942,0.9949999999999996,0.1684526975825225,0.23299046343577035,0.16333968516398614,0.005113012418536377,0.0002556506209268188,0.018
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_argmin,twosheet_front:single,1000,62,27,35,0.062,0.027,0.43548387096774194,12.845754756305318,7.732742337768942,0.9949999999999996,0.1684526975825225,0.23299046343577035,0.16333968516398614,0.005113012418536377,0.0002556506209268188,0.018
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_argmin,mm,2676,222,77,145,0.08295964125560538,0.028774289985052316,0.34684684684684686,121.30747954336957,507.1210076548067,4.1349514251279675,0.5712233833964395,1.5798917089632627,0.7153988423319542,-0.14417545893551462,-0.019290676405571857,0.04446935724962631
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor1_argmin,single,17324,2052,683,1369,0.11844839528977141,0.03942507504040637,0.3328460038986355,1410.7861228935005,4627.27182845666,5.900000000000002,0.44043852721479976,1.2900290872499207,0.6261049844742755,-0.18566645725947584,-0.16082428527815795,0.0684599399676749
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor2_projection,ALL,20000,2096,391,1705,0.1048,0.01955,0.18654580152671757,979.2330388873331,4457.014379250991,5.339087813594494,0.4641634356374501,1.3370405920954913,0.638052502655633,-0.17388906701818288,-0.17388906701818288,0.07605
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor2_projection,base,15453,891,217,674,0.05765870704717531,0.014042580728661101,0.24354657687991021,132.44640369744405,148.11536996076734,0.3727519219693446,0.15762694418028456,0.28009910339347777,0.15864091986547985,-0.0010139756851953205,-0.0007834483131661644,0.033520999158739406
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor2_projection,base:mm,2383,92,26,66,0.03860679815358791,0.010910616869492237,0.2826086956521739,24.78208902451627,14.540159375326756,2.170220069890634,0.16345912882918942,0.2654117002873064,0.15916121458278168,0.004297914246407685,0.0005120964824594757,0.021821233738984473
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor2_projection,base:single,13070,799,191,608,0.06113236419280796,0.014613618974751339,0.2390488110137672,107.66431467292777,133.57521058544057,0.3411029326040596,0.1565635856478943,0.2826947614000373,0.15854605664349591,-0.0019824709956015913,-0.0012955447956256398,0.03565416985462892
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor2_projection,big,2007,992,12,980,0.4942700548081714,0.005979073243647235,0.012096774193548387,22.840176737119396,4298.039051893995,0.0,2.8006726919759752,3.8485606798717735,4.930816625786078,-2.130143933810102,-0.21375994375784377,0.48231190832087695
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor2_projection,big:mm,293,97,12,85,0.3310580204778157,0.040955631399317405,0.12371134020618557,22.840176737119396,376.7797586988074,1.967547596255737,4.031353398525093,4.782702309410575,5.239338319896042,-1.2079849213709486,-0.0176969790980844,0.26621160409556316
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor2_projection,big:single,1714,895,0,895,0.5221703617269545,0.0,0.0,0.0,3921.2592931951876,0.0,2.590293784730414,3.665121951196925,4.878076336186184,-2.2877825514557686,-0.1960629646597594,0.5192532088681447
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor2_projection,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.16923142716116793,0.2106423047134582,0.16923142716116793,0.0,0.0,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor2_projection,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.16923142716116793,0.2106423047134582,0.16923142716116793,0.0,0.0,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor2_projection,twosheet_back,1000,152,151,1,0.152,0.151,0.993421052631579,819.6109525782745,0.005218470042159695,5.983661305575429,0.9783040287559566,2.179122045895703,0.1586982946477243,0.8196057341082323,0.040980286705411616,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor2_projection,twosheet_back:single,1000,152,151,1,0.152,0.151,0.993421052631579,819.6109525782745,0.005218470042159695,5.983661305575429,0.9783040287559566,2.179122045895703,0.1586982946477243,0.8196057341082323,0.040980286705411616,0.0
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor2_projection,twosheet_front,1000,61,11,50,0.061,0.011,0.18032786885245902,4.335505874495212,10.854738926186712,0.39081737988325455,0.15682045211229462,0.2052476566040638,0.16333968516398614,-0.006519233051691503,-0.00032596165258457513,0.035
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor2_projection,twosheet_front:single,1000,61,11,50,0.061,0.011,0.18032786885245902,4.335505874495212,10.854738926186712,0.39081737988325455,0.15682045211229462,0.2052476566040638,0.16333968516398614,-0.006519233051691503,-0.00032596165258457513,0.035
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor2_projection,mm,2676,189,38,151,0.07062780269058296,0.014200298953662182,0.20105820105820105,47.62226576163566,391.31991807413414,2.195568939748999,0.5869617525290772,1.6022708190412511,0.7153988423319542,-0.12843708980287688,-0.017184882615624925,0.04857997010463378
development_seed101_fbig0.10_exch,development,101,0.1,exch,anchor2_projection,single,17324,1907,353,1554,0.11007850380974371,0.02037635649965366,0.1851074986890404,931.6107731256974,4065.6944611768567,5.387497742718037,0.4451950509686672,1.2912224232976288,0.6261049844742755,-0.18090993350560838,-0.15670418440255798,0.08029323481874856
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,identity,ALL,20000,0,0,0,0.0,0.0,,0.0,0.0,,0.638052502655633,1.6635588184428733,0.638052502655633,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,identity,base,15453,0,0,0,0.0,0.0,,0.0,0.0,,0.15864091986547985,0.19906168492193682,0.15864091986547985,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,identity,base:mm,2383,0,0,0,0.0,0.0,,0.0,0.0,,0.15916121458278168,0.19901674244217687,0.15916121458278168,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,identity,base:single,13070,0,0,0,0.0,0.0,,0.0,0.0,,0.15854605664349591,0.19906987800806758,0.15854605664349591,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,identity,big,2007,0,0,0,0.0,0.0,,0.0,0.0,,4.930816625786078,5.217269887380182,4.930816625786078,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,identity,big:mm,293,0,0,0,0.0,0.0,,0.0,0.0,,5.239338319896042,5.503817607121595,5.239338319896042,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,identity,big:single,1714,0,0,0,0.0,0.0,,0.0,0.0,,4.878076336186184,5.166695647764479,4.878076336186184,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,identity,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.16923142716116793,0.2106423047134582,0.16923142716116793,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,identity,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.16923142716116793,0.2106423047134582,0.16923142716116793,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,identity,twosheet_back,1000,0,0,0,0.0,0.0,,0.0,0.0,,0.1586982946477243,0.1988673477197599,0.1586982946477243,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,identity,twosheet_back:single,1000,0,0,0,0.0,0.0,,0.0,0.0,,0.1586982946477243,0.1988673477197599,0.1586982946477243,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,identity,twosheet_front,1000,0,0,0,0.0,0.0,,0.0,0.0,,0.16333968516398614,0.20583378154764004,0.16333968516398614,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,identity,twosheet_front:single,1000,0,0,0,0.0,0.0,,0.0,0.0,,0.16333968516398614,0.20583378154764004,0.16333968516398614,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,identity,mm,2676,0,0,0,0.0,0.0,,0.0,0.0,,0.7153988423319542,1.8308459291869088,0.7153988423319542,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,identity,single,17324,0,0,0,0.0,0.0,,0.0,0.0,,0.6261049844742755,1.636194022769146,0.6261049844742755,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,test_projection,ALL,20000,6118,2858,3260,0.3059,0.1429,0.46714612618502777,10638.814342372429,7108.828134129777,7.252986211062881,0.8145518130677656,2.0842093389665943,0.638052502655633,0.1764993104121326,0.1764993104121326,0.1309
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,test_projection,base,15453,3541,1911,1630,0.22914644405617032,0.12366530770724131,0.5396780570460322,5795.716419750503,282.8976037589616,8.17311728092802,0.5153884003541579,1.6270260199417563,0.15864091986547985,0.356747480488678,0.275640940799577,0.0691775059858927
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,test_projection,base:mm,2383,697,518,179,0.292488459924465,0.21737305916911456,0.7431850789096126,2337.32027469884,31.406158499023398,7.619351563424336,1.1268129628831662,2.5029826321292643,0.15916121458278168,0.9676517483003847,0.11529570580999084,0.049097775912715066
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,test_projection,base:single,13070,2844,1393,1451,0.21759755164498853,0.10657995409334353,0.48980309423347396,3458.3961450516626,251.49144525993827,8.435097612770123,0.4039098439267189,1.4098267968582254,0.15854605664349591,0.24536378728322297,0.16034523498958622,0.07283856159143076
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,test_projection,big,2007,1581,72,1509,0.7877428998505231,0.03587443946188341,0.04554079696394687,297.6710147781803,6804.642699293936,0.0,1.6886782677812167,3.0236790958917,4.930816625786078,-3.2421383580048606,-0.3253485842257878,0.7339312406576981
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,test_projection,big:mm,293,201,36,165,0.6860068259385665,0.12286689419795221,0.1791044776119403,82.45937253530448,779.906795760185,2.7921672899688286,2.8589716877292144,4.087974933162858,5.239338319896042,-2.3803666321668278,-0.03487237116124403,0.5290102389078498
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,test_projection,big:single,1714,1380,36,1344,0.8051341890315052,0.021003500583430573,0.02608695652173913,215.21164224287577,6024.73590353375,0.0,1.4886222747562674,2.801565245731391,4.878076336186184,-3.3894540614299156,-0.29047621306454374,0.7689614935822637
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,test_projection,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.16923142716116793,0.2106423047134582,0.16923142716116793,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,test_projection,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.16923142716116793,0.2106423047134582,0.16923142716116793,0.0,0.0,0.0
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,test_projection,twosheet_back,1000,782,780,2,0.782,0.78,0.9974424552429667,4268.277114574994,0.17443909608806485,6.144559623641953,4.426800970126631,5.033299707386732,0.1586982946477243,4.268102675478906,0.21340513377394532,0.001
development_seed101_fbig0.10_sfm,development,101,0.1,sfm,test_projection,twosheet_back:single,1000,782,780,2,0.782,0.78,0.9974424552429667,4268.277114574994,0.17443909608806485,6.144559623641953,4.426800970126631,5.033299707386732,0.1586982946477243,4.268102675478906,0.21340513377394532,0.001
