case,seed,f_big,n_calibration,selector,subset,n,n_rejected,rejection_rate,max_bh_margin,bh_rejections,p_floor_min,p_floor_max,observation_sha256,selector_input_sha256,calibration_prefix_sha256,p_sha256
seed101_fbig0.10,101,0.1,32000,bh,back_within_tolerance,992,0,0.0,-3.518370454978107e-05,0,9.237021984112322e-05,9.518370454978108e-05,24a4f1b40fd33eb61c2ce14d5ffb5ff4ff971784a1d60c3c7bdee6b3406f0c1a,48149eb4dce84200b5ad78d73a2e8d9d6025e14b317e694c5d86655bc864f849,0653332a1768096f2ece35781ca2c3c10adbd8d216dacbecd200f7433342e8eb,ef62165128d747127562df0efcb607b76ab8255c4887f0d00abbd5fe06f071cf
seed101_fbig0.10,101,0.1,32000,pointwise,all,20000,4307,0.21535,-3.518370454978107e-05,0,9.237021984112322e-05,9.518370454978108e-05,24a4f1b40fd33eb61c2ce14d5ffb5ff4ff971784a1d60c3c7bdee6b3406f0c1a,48149eb4dce84200b5ad78d73a2e8d9d6025e14b317e694c5d86655bc864f849,0653332a1768096f2ece35781ca2c3c10adbd8d216dacbecd200f7433342e8eb,ef62165128d747127562df0efcb607b76ab8255c4887f0d00abbd5fe06f071cf
seed101_fbig0.10,101,0.1,32000,pointwise,big,2007,1716,0.8550074738415545,-3.518370454978107e-05,0,9.237021984112322e-05,9.518370454978108e-05,24a4f1b40fd33eb61c2ce14d5ffb5ff4ff971784a1d60c3c7bdee6b3406f0c1a,48149eb4dce84200b5ad78d73a2e8d9d6025e14b317e694c5d86655bc864f849,0653332a1768096f2ece35781ca2c3c10adbd8d216dacbecd200f7433342e8eb,ef62165128d747127562df0efcb607b76ab8255c4887f0d00abbd5fe06f071cf
seed101_fbig0.10,101,0.1,32000,pointwise,within_tolerance,17774,2504,0.14087993698660967,-3.518370454978107e-05,0,9.237021984112322e-05,9.518370454978108e-05,24a4f1b40fd33eb61c2ce14d5ffb5ff4ff971784a1d60c3c7bdee6b3406f0c1a,48149eb4dce84200b5ad78d73a2e8d9d6025e14b317e694c5d86655bc864f849,0653332a1768096f2ece35781ca2c3c10adbd8d216dacbecd200f7433342e8eb,ef62165128d747127562df0efcb607b76ab8255c4887f0d00abbd5fe06f071cf
seed101_fbig0.10,101,0.1,32000,pointwise,outside_tolerance,2226,1803,0.8099730458221024,-3.518370454978107e-05,0,9.237021984112322e-05,9.518370454978108e-05,24a4f1b40fd33eb61c2ce14d5ffb5ff4ff971784a1d60c3c7bdee6b3406f0c1a,48149eb4dce84200b5ad78d73a2e8d9d6025e14b317e694c5d86655bc864f849,0653332a1768096f2ece35781ca2c3c10adbd8d216dacbecd200f7433342e8eb,ef62165128d747127562df0efcb607b76ab8255c4887f0d00abbd5fe06f071cf
seed101_fbig0.10,101,0.1,32000,pointwise,misfit,540,425,0.7870370370370371,-3.518370454978107e-05,0,9.237021984112322e-05,9.518370454978108e-05,24a4f1b40fd33eb61c2ce14d5ffb5ff4ff971784a1d60c3c7bdee6b3406f0c1a,48149eb4dce84200b5ad78d73a2e8d9d6025e14b317e694c5d86655bc864f849,0653332a1768096f2ece35781ca2c3c10adbd8d216dacbecd200f7433342e8eb,ef62165128d747127562df0efcb607b76ab8255c4887f0d00abbd5fe06f071cf
seed101_fbig0.10,101,0.1,32000,pointwise,twosheet_back,1000,772,0.772,-3.518370454978107e-05,0,9.237021984112322e-05,9.518370454978108e-05,24a4f1b40fd33eb61c2ce14d5ffb5ff4ff971784a1d60c3c7bdee6b3406f0c1a,48149eb4dce84200b5ad78d73a2e8d9d6025e14b317e694c5d86655bc864f849,0653332a1768096f2ece35781ca2c3c10adbd8d216dacbecd200f7433342e8eb,ef62165128d747127562df0efcb607b76ab8255c4887f0d00abbd5fe06f071cf
seed101_fbig0.10,101,0.1,32000,pointwise,twosheet_front,1000,84,0.084,-3.518370454978107e-05,0,9.237021984112322e-05,9.518370454978108e-05,24a4f1b40fd33eb61c2ce14d5ffb5ff4ff971784a1d60c3c7bdee6b3406f0c1a,48149eb4dce84200b5ad78d73a2e8d9d6025e14b317e694c5d86655bc864f849,0653332a1768096f2ece35781ca2c3c10adbd8d216dacbecd200f7433342e8eb,ef62165128d747127562df0efcb607b76ab8255c4887f0d00abbd5fe06f071cf
seed101_fbig0.10,101,0.1,32000,pointwise,base,15453,1310,0.08477318320067301,-3.518370454978107e-05,0,9.237021984112322e-05,9.518370454978108e-05,24a4f1b40fd33eb61c2ce14d5ffb5ff4ff971784a1d60c3c7bdee6b3406f0c1a,48149eb4dce84200b5ad78d73a2e8d9d6025e14b317e694c5d86655bc864f849,0653332a1768096f2ece35781ca2c3c10adbd8d216dacbecd200f7433342e8eb,ef62165128d747127562df0efcb607b76ab8255c4887f0d00abbd5fe06f071cf
seed101_fbig0.10,101,0.1,32000,pointwise,wrong_association,2676,573,0.2141255605381166,-3.518370454978107e-05,0,9.237021984112322e-05,9.518370454978108e-05,24a4f1b40fd33eb61c2ce14d5ffb5ff4ff971784a1d60c3c7bdee6b3406f0c1a,48149eb4dce84200b5ad78d73a2e8d9d6025e14b317e694c5d86655bc864f849,0653332a1768096f2ece35781ca2c3c10adbd8d216dacbecd200f7433342e8eb,ef62165128d747127562df0efcb607b76ab8255c4887f0d00abbd5fe06f071cf
seed101_fbig0.10,101,0.1,32000,pointwise,misfit_within_tolerance,530,416,0.7849056603773585,-3.518370454978107e-05,0,9.237021984112322e-05,9.518370454978108e-05,24a4f1b40fd33eb61c2ce14d5ffb5ff4ff971784a1d60c3c7bdee6b3406f0c1a,48149eb4dce84200b5ad78d73a2e8d9d6025e14b317e694c5d86655bc864f849,0653332a1768096f2ece35781ca2c3c10adbd8d216dacbecd200f7433342e8eb,ef62165128d747127562df0efcb607b76ab8255c4887f0d00abbd5fe06f071cf
seed101_fbig0.10,101,0.1,32000,pointwise,back_within_tolerance,992,767,0.7731854838709677,-3.518370454978107e-05,0,9.237021984112322e-05,9.518370454978108e-05,24a4f1b40fd33eb61c2ce14d5ffb5ff4ff971784a1d60c3c7bdee6b3406f0c1a,48149eb4dce84200b5ad78d73a2e8d9d6025e14b317e694c5d86655bc864f849,0653332a1768096f2ece35781ca2c3c10adbd8d216dacbecd200f7433342e8eb,ef62165128d747127562df0efcb607b76ab8255c4887f0d00abbd5fe06f071cf
