case,seed,f_big,n_calibration,selector,subset,n,n_rejected,rejection_rate,max_bh_margin,bh_rejections,p_floor_min,p_floor_max,observation_sha256,selector_input_sha256,calibration_prefix_sha256,p_sha256
seed103_fbig0.01,103,0.01,8000,bh,back_within_tolerance,995,0,0.0,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,all,20000,2942,0.1471,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,big,202,169,0.8366336633663366,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,within_tolerance,19568,2680,0.13695829926410466,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,outside_tolerance,432,262,0.6064814814814815,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,misfit,540,434,0.8037037037037037,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,twosheet_back,1000,790,0.79,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,twosheet_front,1000,75,0.075,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,base,17258,1474,0.08540966508286012,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,wrong_association,2564,369,0.1439157566302652,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,misfit_within_tolerance,529,426,0.8052930056710775,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,back_within_tolerance,995,788,0.7919597989949749,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
