case,method,output,output_sha256,gap_mm,seed,bias_rms_mm,chosen_k,true_k,seconds,supported_fraction,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g2_s9131011_b4,global_free_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131011_b4__global_free_i12.npz,34ebd7afb4041139dc6ca6380178a054ae48ed9b3b349b235e9e9a60afe632f9,2,9131011,4,2,2,0.029532438988098875,1.0,True,True,0.3950009621884299,0.48497027109272345,0.933469228323324,0.9075520833333334,1.0,0.43382474199142934,1.0,0.5572159437517312,0.429983846437862,0.5212479661275691,1.6937449698415368,0.3062550301584632,0.8468724849207684,,self-report; not geometry-derived layer count or success,0.546969144121606,0.10636899618784713,0.9855883710619441,1.0127172116420562,0.6142578863361698,1.3857421136638302,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131011_b4,global_free_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131011_b4__global_free_i36.npz,53c7216c5163e6ef7fc8ec5a1b0bdc0978c3df5550c1374a0bfb9515da8a4491,2,9131011,4,2,2,0.08756561001064256,1.0,True,True,0.3945641902393629,0.4849319692886135,0.9337008276107235,0.91015625,1.0,0.43377701254639317,1.0,0.5577179306279184,0.4298375369242768,0.5171739987894642,1.6792358194914219,0.32076418050857813,0.8396179097457109,,self-report; not geometry-derived layer count or success,0.5450929483158395,0.11799562636061144,0.9837552087874056,1.0133592878540603,0.5991891044933773,1.4008108955066227,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131011_b4,spatial_free_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131011_b4__spatial_free_i12.npz,6f8d49f3546b8fc56dd5179232783bfe31dcb864a8c1288078987c48f10773ab,2,9131011,4,2,2,0.04078768700128421,1.0,True,True,0.06422210610164146,0.1325062915877959,0.12492002523288953,0.9908854166666666,0.9973958333333334,0.10351655638559369,1.0,0.21140727439625484,0.07406236561608913,0.19696151092496383,2.0301979314277308,0.03019793142773075,1.0150989657138654,,self-report; not geometry-derived layer count or success,0.21020116820448195,0.022550045523778164,0.2527514593997749,0.3260527867860249,1.7403154371892895,0.2596845628107105,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131011_b4,spatial_free_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131011_b4__spatial_free_i36.npz,cb96e10126f2c8691eafc073c0557d447653e74ad6bd497aadc9408d24108e3a,2,9131011,4,2,2,0.11071880599774886,1.0,True,True,0.055625101484296356,0.09750583410342407,0.12196609831329475,0.9947916666666666,0.9986979166666666,0.09364749202078,1.0,0.1725347375392542,0.06228069049981399,0.15075429445090544,2.034213292166363,0.03421329216636293,1.0171066460831815,,self-report; not geometry-derived layer count or success,0.1678836097143383,0.03979106994066712,0.1672015960743216,0.1982132003452274,1.8570406747178143,0.1429593252821857,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131011_b4,spatial_fixed_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131011_b4__spatial_fixed_i12.npz,b98adec5f9b96cc0e2e41d1f51e877b2fbd91021119212f63bcaa81a8b38e781,2,9131011,4,2,2,0.033403623005142435,1.0,True,True,0.141830628684184,0.1886207293484122,0.3144426326914567,0.9921875,1.0,0.16795386845518634,1.0,0.22894160904148286,0.1472283893917645,0.21344252939987632,1.927285312453916,0.07271468754608401,0.963642656226958,,self-report; not geometry-derived layer count or success,0.2279931567259984,0.020817800955372417,0.5385520483472654,0.595704126531951,1.3256302544859127,0.6743697455140873,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131011_b4,spatial_fixed_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131011_b4__spatial_fixed_i36.npz,f170d54ddd2ef029c1f24689e7872ea3c5ef5e81a9f86a9bcc69d110af22f09d,2,9131011,4,2,2,0.09043768599804025,1.0,True,True,0.13393216926749554,0.1805553288209028,0.32907955568710223,0.9934895833333334,1.0,0.16122585539115394,1.0,0.2223492652799357,0.13935227324159336,0.1992759421793276,1.8884271745272596,0.11157282547274039,0.9442135872636298,,self-report; not geometry-derived layer count or success,0.21875331083116867,0.03982693524399425,0.507556803068579,0.5573663304815384,1.3238095674256996,0.6761904325743004,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131011_b4,spatial_seed_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131011_b4__spatial_seed_i12.npz,ba0b3ec2cb287690618ba8f886f823d92ccf759792090b6fc4b3dc4584b9c4e8,2,9131011,4,2,2,0.03816691300016828,1.0,True,True,0.0671487621064927,0.13393486685694236,0.12967657651993308,0.9908854166666666,0.9986979166666666,0.10580984149371932,1.0,0.2118613726765148,0.07695188324587439,0.1976228502561777,2.033316936895111,0.03331693689511095,1.0166584684475555,,self-report; not geometry-derived layer count or success,0.21093207263817937,0.019821754840047168,0.2670604601963309,0.3400130698216503,1.7273959505213754,0.2726040494786246,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131011_b4,spatial_seed_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131011_b4__spatial_seed_i36.npz,b18e6e2b328efb9e16bd63407ccc1fcdee7ef50edf64c6bd4a184422cbe3ef05,2,9131011,4,2,2,0.09970651699404698,1.0,True,True,0.05562521010964608,0.0975059134736808,0.12196638126627056,0.9947916666666666,0.9986979166666666,0.09364757815255549,1.0,0.1725347872135519,0.0622807991824069,0.15075432633481706,2.0342133418455615,0.03421334184556146,1.0171066709227807,,self-report; not geometry-derived layer count or success,0.16788364076009926,0.03979115434313981,0.16720182817885612,0.19821340919052394,1.8570405827076775,0.14295941729232253,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131011_b4,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131011_b4__old_original.npz,5717fd3bde6f7e81e386ebae7428743b6fdb95b73433032d039385d7cca550ff,2,9131011,4,,2,,1.0,True,True,0.20032371106356442,0.3305322280281139,0.8648224455324551,0.9713541666666666,1.0,0.2222411715891531,1.0,0.34007543282786135,0.20086412336666407,0.320141178437403,1.8350798004189817,0.16492019958101833,0.9175399002094908,,self-report; not geometry-derived layer count or success,0.3379199355810984,0.03822848610556705,0.715012452395202,1.0473081402357556,0.9286240569537356,1.0713759430462644,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131011_b4,old_multistart,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131011_b4__old_multistart.npz,5717fd3bde6f7e81e386ebae7428743b6fdb95b73433032d039385d7cca550ff,2,9131011,4,,2,,1.0,True,True,0.20032371106356442,0.3305322280281139,0.8648224455324551,0.9713541666666666,1.0,0.2222411715891531,1.0,0.34007543282786135,0.20086412336666407,0.320141178437403,1.8350798004189817,0.16492019958101833,0.9175399002094908,,self-report; not geometry-derived layer count or success,0.3379199355810984,0.03822848610556705,0.715012452395202,1.0473081402357556,0.9286240569537356,1.0713759430462644,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
