key,seed,fbig,calibration,alpha,support,arm,subset,eligible_count,n_moved,n_dmg,dmg_rate_N,dmg_rate_moved,dmg_mag_mean_moved,dmg_mag_p95_moved,e_after_mean,e_after_rmse,big_repair_cov
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,identity,stratum_medium,4583,0,0,0.0,nan,nan,nan,0.6133024939576701,1.6279689869296659,0.0
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,identity,stratum_sharp,4583,0,0,0.0,nan,nan,nan,0.6501796548395243,1.686250983948003,0.0
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,projection,ALL,4583,4583,2178,0.1089,0.4752345625136374,1.9913872360174514,7.394277334823351,0.7470321935888226,1.9665843469645299,0.7254608868958645
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,projection,base,4583,2133,1282,0.08296123730020061,0.6010314111579934,2.0856345053006775,8.85,0.4342756524324846,1.438748358277572,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,projection,big,4583,1560,70,0.03487792725460887,0.04487179487179487,0.1878099636895838,0.0,1.7170878158017082,3.066411591256873,0.7254608868958645
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,projection,twosheet_back,4583,761,760,0.76,0.9986859395532195,5.490607272622642,6.150000000000002,4.336921410161744,4.983545295094127,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,projection,twosheet_front,4583,129,66,0.066,0.5116279069767442,1.601035853023667,9.569999999999997,0.3552805875944629,1.2767751837908234,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,projection,misfit,4583,0,0,0.0,nan,nan,nan,0.16923142716116793,0.2106423047134582,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,projection,stratum_flat,4583,1341,983,0.14744262786860657,0.7330350484712901,3.2190984090602206,10.0,1.1124777778623576,2.59288426064771,0.3855072463768116
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,projection,stratum_medium,4583,1405,656,0.09840984098409841,0.4669039145907473,1.7781669142744936,6.037047360667289,0.5965640193104595,1.5896197613108474,0.8850393700787401
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,projection,stratum_sharp,4583,1837,539,0.08084595770211489,0.2934131736526946,1.2582429077640507,5.883330187465793,0.5320322144959637,1.5336952539913646,0.9208211143695014
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,argmin,ALL,4583,4583,2523,0.12615,0.5505127645646957,2.1473394981366103,7.697519978723053,0.7787081263348629,2.043990397436168,0.7284504235176881
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,argmin,base,4583,2133,1606,0.10392803986280981,0.7529301453352086,2.2905113677145916,9.200000000000001,0.4675693753792143,1.5074300673893821,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,argmin,big,4583,1560,73,0.036372695565520675,0.046794871794871795,0.20143456655544678,0.0,1.6467801061101859,3.0846167919933087,0.7284504235176881
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,argmin,twosheet_back,4583,761,761,0.761,1.0,5.797139442199763,6.5,4.5703214101617435,5.24716054502434,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,argmin,twosheet_front,4583,129,83,0.083,0.6434108527131783,1.7808925060802012,10.009999999999994,0.38201891517034087,1.338059075829269,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,argmin,misfit,4583,0,0,0.0,nan,nan,nan,0.16923142716116793,0.2106423047134582,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,argmin,stratum_flat,4583,1341,1024,0.1535923203839808,0.7636092468307233,3.474930186355662,10.400000000000002,1.161247743633696,2.6850979820177,0.3927536231884058
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,argmin,stratum_medium,4583,1405,767,0.11506150615061506,0.5459074733096085,1.951623168643044,6.400000000000002,0.6250582963648048,1.6782776987965482,0.8866141732283465
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,original_bh,argmin,stratum_sharp,4583,1837,732,0.10979451027448628,0.39847577572128473,1.3278960196590452,6.100000000000001,0.5497952926839083,1.5833884063055874,0.9208211143695014
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,identity,ALL,7808,0,0,0.0,nan,nan,nan,0.638052502655633,1.6635588184428733,0.0
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,identity,base,7808,0,0,0.0,nan,nan,nan,0.15864091986547985,0.19906168492193682,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,identity,big,7808,0,0,0.0,nan,nan,nan,4.930816625786078,5.217269887380182,0.0
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,identity,twosheet_back,7808,0,0,0.0,nan,nan,nan,0.1586982946477243,0.1988673477197599,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,identity,twosheet_front,7808,0,0,0.0,nan,nan,nan,0.16333968516398614,0.20583378154764004,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,identity,misfit,7808,0,0,0.0,nan,nan,nan,0.16923142716116793,0.2106423047134582,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,identity,stratum_flat,7808,0,0,0.0,nan,nan,nan,0.6506716468540157,1.6758701778858873,0.0
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,identity,stratum_medium,7808,0,0,0.0,nan,nan,nan,0.6133024939576701,1.6279689869296659,0.0
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,identity,stratum_sharp,7808,0,0,0.0,nan,nan,nan,0.6501796548395243,1.686250983948003,0.0
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,projection,ALL,7808,7808,3547,0.17735,0.45427766393442626,1.4495795440109775,6.900000000000002,0.8426509665516041,2.1368981496150687,0.7354260089686099
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,projection,base,7808,5114,2549,0.16495178929657672,0.4984356667970278,1.2474492357372626,7.45049172442101,0.5480423739157736,1.697405190235212,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,projection,big,7808,1587,74,0.03687095166915795,0.04662885948330183,0.19229380233621102,0.0,1.6760832700661359,3.030811954009476,0.7354260089686099
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,projection,twosheet_back,7808,789,787,0.787,0.9974651457541192,5.476633872621653,6.193753680425565,4.479486865425841,5.0792479045390015,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,projection,twosheet_front,7808,318,137,0.137,0.4308176100628931,0.9831047115449704,8.31445882748741,0.449349567796024,1.5953274563073288,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,projection,misfit,7808,0,0,0.0,nan,nan,nan,0.16923142716116793,0.2106423047134582,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,projection,stratum_flat,7808,2173,1569,0.2353382330883456,0.7220432581684307,2.6626416612628128,9.760955282563133,1.3181281357696508,2.873584445687967,0.4072463768115942
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,projection,stratum_medium,7808,2621,1165,0.17476747674767476,0.444486837085082,1.1595350945326117,5.852237187163253,0.6624539046173918,1.7158174640351747,0.8929133858267716
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,projection,stratum_sharp,7808,3014,813,0.12194390280485976,0.26974120769741206,0.8272247070151443,5.800000000000001,0.5473438310598898,1.5802660015465362,0.9208211143695014
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,argmin,ALL,7808,7808,4765,0.23825,0.6102715163934426,1.6187188690268635,7.21469615391556,0.9050333282972095,2.22883811665125,0.7384155455904334
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,argmin,base,7808,5114,3695,0.23911214650876852,0.7225263981228002,1.4425306716103456,7.787447782325718,0.618372568657562,1.7850060708637672,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,argmin,big,7808,1587,77,0.038365719980069754,0.048519218651543794,0.20672630420813679,0.0,1.6051758180316644,3.0505640161549405,0.7384155455904334
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,argmin,twosheet_back,7808,789,789,0.789,1.0,5.787754842557816,6.579999999999996,4.725236865425841,5.350485272559807,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,argmin,twosheet_front,7808,318,204,0.204,0.6415094339622641,1.154848613805071,8.644458827487407,0.5067455595964608,1.6699225725045885,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,argmin,misfit,7808,0,0,0.0,nan,nan,nan,0.16923142716116793,0.2106423047134582,nan
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,argmin,stratum_flat,7808,2173,1769,0.26533673316334183,0.8140819144040498,2.939425643291232,10.06532510764651,1.4073898348580727,2.9871050118646836,0.4144927536231884
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,argmin,stratum_medium,7808,2621,1684,0.2526252625262526,0.642502861503243,1.3510164544158472,6.237875952883201,0.7331692238938669,1.8200667478120394,0.8944881889763779
fbig0.10_sfm_atgt0.2_seed101,101,0.1,sfm,0.2,eligible_no_bh,argmin,stratum_sharp,7808,3014,1312,0.1967901604919754,0.43530192435301923,0.8993267682368837,6.0,0.5745151478129445,1.633239260876727,0.9208211143695014
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,identity,ALL,5471,0,0,0.0,nan,nan,nan,0.638052502655633,1.6635588184428733,0.0
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,identity,base,5471,0,0,0.0,nan,nan,nan,0.15864091986547985,0.19906168492193682,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,identity,big,5471,0,0,0.0,nan,nan,nan,4.930816625786078,5.217269887380182,0.0
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,identity,twosheet_back,5471,0,0,0.0,nan,nan,nan,0.1586982946477243,0.1988673477197599,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,identity,twosheet_front,5471,0,0,0.0,nan,nan,nan,0.16333968516398614,0.20583378154764004,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,identity,misfit,5471,0,0,0.0,nan,nan,nan,0.16923142716116793,0.2106423047134582,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,identity,stratum_flat,5471,0,0,0.0,nan,nan,nan,0.6506716468540157,1.6758701778858873,0.0
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,identity,stratum_medium,5471,0,0,0.0,nan,nan,nan,0.6133024939576701,1.6279689869296659,0.0
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,identity,stratum_sharp,5471,0,0,0.0,nan,nan,nan,0.6501796548395243,1.686250983948003,0.0
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,projection,ALL,5471,5471,3083,0.15415,0.5635167245476147,2.39713429092327,8.663160382214233,0.9158599883529638,2.329726437144143,0.7877428998505231
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,projection,base,5471,2695,1993,0.1289717207014819,0.7395176252319109,2.7157827081192605,9.75,0.6220150920567424,1.8665021381342703,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,projection,big,5471,1777,146,0.07274539113104135,0.08216094541361846,0.4061463543759631,3.2054250740902326,1.610442931992114,3.3680941710985888,0.7877428998505231
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,projection,twosheet_back,5471,835,835,0.835,1.0,5.643800196233747,6.650000000000002,4.871271458502902,5.399637137349008,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,projection,twosheet_front,5471,164,109,0.109,0.6646341463414634,2.2036101931618037,10.197914250203464,0.5103851558283289,1.664124591791781,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,projection,misfit,5471,0,0,0.0,nan,nan,nan,0.16923142716116793,0.2106423047134582,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,projection,stratum_flat,5471,2160,1700,0.25498725063746813,0.7870370370370371,3.70121371986486,10.410691481526483,1.5957092689442345,3.3318658327923125,0.5376811594202898
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,projection,stratum_medium,5471,1450,753,0.11296129612961296,0.5193103448275862,1.869709272642676,6.285692094722399,0.6137455109061037,1.6559595812674965,0.905511811023622
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,projection,stratum_sharp,5471,1861,630,0.09449527523623819,0.338527673293928,1.2944769615267229,6.0,0.5380798703026815,1.5617109079255667,0.9310850439882697
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,argmin,ALL,5471,5471,3261,0.16305,0.596051910071285,2.480865217183728,8.811274248764665,0.9394719929643154,2.3755017316297837,0.7887394120577977
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,argmin,base,5471,2695,2161,0.13984339610431631,0.8018552875695732,2.8271278340639956,9.897024802040107,0.6443598503861948,1.9074958375626585,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,argmin,big,5471,1777,147,0.07324364723467862,0.0827236916150816,0.41824006669258823,3.381700296360944,1.6040301704886433,3.3964789043710053,0.7887394120577977
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,argmin,twosheet_back,5471,835,835,0.835,1.0,5.787752292042131,6.814999999999999,4.991471458502903,5.5284823055784615,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,argmin,twosheet_front,5471,164,118,0.118,0.7195121951219512,2.3031605368402457,10.432914250203464,0.5300021099277952,1.7008345945717684,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,argmin,misfit,5471,0,0,0.0,nan,nan,nan,0.16923142716116793,0.2106423047134582,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,argmin,stratum_flat,5471,2160,1720,0.25798710064496777,0.7962962962962963,3.826734920439001,10.555482658169186,1.6360685912737043,3.394651289699929,0.5405797101449276
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,argmin,stratum_medium,5471,1450,796,0.11941194119411941,0.5489655172413793,1.9532863966126914,6.449999999999999,0.6318330311511132,1.6998474779362749,0.905511811023622
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,original_bh,argmin,stratum_sharp,5471,1861,745,0.11174441277936104,0.400322407307899,1.3298231595784695,6.100000000000001,0.5504682129310334,1.5860244624900048,0.9310850439882697
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,identity,ALL,13301,0,0,0.0,nan,nan,nan,0.638052502655633,1.6635588184428733,0.0
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,identity,base,13301,0,0,0.0,nan,nan,nan,0.15864091986547985,0.19906168492193682,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,identity,big,13301,0,0,0.0,nan,nan,nan,4.930816625786078,5.217269887380182,0.0
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,identity,twosheet_back,13301,0,0,0.0,nan,nan,nan,0.1586982946477243,0.1988673477197599,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,identity,twosheet_front,13301,0,0,0.0,nan,nan,nan,0.16333968516398614,0.20583378154764004,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,identity,misfit,13301,0,0,0.0,nan,nan,nan,0.16923142716116793,0.2106423047134582,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,identity,stratum_flat,13301,0,0,0.0,nan,nan,nan,0.6506716468540157,1.6758701778858873,0.0
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,identity,stratum_medium,13301,0,0,0.0,nan,nan,nan,0.6133024939576701,1.6279689869296659,0.0
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,identity,stratum_sharp,13301,0,0,0.0,nan,nan,nan,0.6501796548395243,1.686250983948003,0.0
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,projection,ALL,13301,13301,7562,0.3781,0.5685286820539809,1.5069836444547522,7.650000000000002,1.23484936796345,2.7885790054911963,0.8026905829596412
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,projection,base,13301,9930,6142,0.39746327573933865,0.6185297079556898,1.3574253761112671,7.901478413001291,0.9962663483194986,2.4820744669691637,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,projection,big,13301,1834,165,0.08221225710014948,0.08996728462377317,0.44342706253274317,3.5849999999999915,1.5837609294768618,3.418931682090225,0.8026905829596412
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,projection,twosheet_back,13301,896,895,0.895,0.9988839285714286,5.617210243925405,6.800000000000001,5.191568673204887,5.602561271935585,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,projection,twosheet_front,13301,641,360,0.36,0.5616224648985959,1.1215130403518891,8.646392183249418,0.8401216493558057,2.3344365962737377,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,projection,misfit,13301,0,0,0.0,nan,nan,nan,0.16923142716116793,0.2106423047134582,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,projection,stratum_flat,13301,4514,3606,0.5408729563521824,0.798848028356225,2.9459050276042107,10.2080300363778,2.3647103121369515,4.117844710646865,0.5739130434782609
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,projection,stratum_medium,13301,4407,2406,0.3609360936093609,0.5459496255956433,0.8895512848173063,5.852262705645501,0.766164962854982,1.9047945375586604,0.9133858267716536
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,projection,stratum_sharp,13301,4380,1550,0.23248837558122093,0.3538812785388128,0.6452789150907261,5.800000000000001,0.5736025297526075,1.6562032362591046,0.9310850439882697
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,argmin,ALL,13301,13301,8772,0.4386,0.6594992857679873,1.600954199294057,7.8,1.2996145165338595,2.8492225914462734,0.8036870951669158
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,argmin,base,13301,9930,7273,0.47065294764770593,0.7324269889224572,1.4615886757382461,8.060629668567735,1.0681525567395043,2.541748758892271,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,argmin,big,13301,1834,167,0.08320876930742402,0.0910577971646674,0.4568486875368879,3.7349999999999914,1.5782406984313926,3.450328273962643,0.8036870951669158
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,argmin,twosheet_back,13301,896,895,0.895,0.9988839285714286,5.7633597974968325,6.949999999999999,5.322418673204886,5.737113669309944,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,argmin,twosheet_front,13301,641,437,0.437,0.6817472698907956,1.2151098022303464,8.8,0.9047961457579081,2.386668977523069,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,argmin,misfit,13301,0,0,0.0,nan,nan,nan,0.16923142716116793,0.2106423047134582,nan
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,argmin,stratum_flat,13301,4514,3810,0.5714714264286785,0.844040762073549,3.0857095382653115,10.400000000000002,2.4611403923936583,4.202916704911612,0.5768115942028985
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,argmin,stratum_medium,13301,4407,2950,0.44254425442544254,0.6693896074427048,0.989748065134053,6.085206432966155,0.8367212097175621,1.962848139814108,0.9133858267716536
fbig0.10_sfm_atgt0.5_seed101,101,0.1,sfm,0.5,eligible_no_bh,argmin,stratum_sharp,13301,4380,2012,0.3017849107544623,0.4593607305936073,0.6857486817431195,5.900000000000002,0.600912516965862,1.6841278799222639,0.9310850439882697
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,identity,ALL,0,0,0,0.0,nan,nan,nan,0.20705145101054914,0.5608243609941037,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,identity,base,0,0,0,0.0,nan,nan,nan,0.15984021620573796,0.20002020085942301,nan
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,identity,big,0,0,0,0.0,nan,nan,nan,4.999595365539151,5.323017564487372,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,identity,twosheet_back,0,0,0,0.0,nan,nan,nan,0.1665832950076897,0.20636276440728646,nan
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,identity,twosheet_front,0,0,0,0.0,nan,nan,nan,0.15894216676560805,0.19842082900547908,nan
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,identity,misfit,0,0,0,0.0,nan,nan,nan,0.1588534898422552,0.1964840823510018,nan
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,identity,stratum_flat,0,0,0,0.0,nan,nan,nan,0.20427103632958907,0.5437304430111115,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,identity,stratum_medium,0,0,0,0.0,nan,nan,nan,0.20360775398133402,0.5375402333043233,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,identity,stratum_sharp,0,0,0,0.0,nan,nan,nan,0.21327504619199633,0.5991458575321935,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,projection,ALL,0,0,0,0.0,nan,nan,nan,0.20705145101054914,0.5608243609941037,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,projection,base,0,0,0,0.0,nan,nan,nan,0.15984021620573796,0.20002020085942301,nan
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,projection,big,0,0,0,0.0,nan,nan,nan,4.999595365539151,5.323017564487372,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,projection,twosheet_back,0,0,0,0.0,nan,nan,nan,0.1665832950076897,0.20636276440728646,nan
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,projection,twosheet_front,0,0,0,0.0,nan,nan,nan,0.15894216676560805,0.19842082900547908,nan
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,projection,misfit,0,0,0,0.0,nan,nan,nan,0.1588534898422552,0.1964840823510018,nan
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,projection,stratum_flat,0,0,0,0.0,nan,nan,nan,0.20427103632958907,0.5437304430111115,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,projection,stratum_medium,0,0,0,0.0,nan,nan,nan,0.20360775398133402,0.5375402333043233,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,projection,stratum_sharp,0,0,0,0.0,nan,nan,nan,0.21327504619199633,0.5991458575321935,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,argmin,ALL,0,0,0,0.0,nan,nan,nan,0.20705145101054914,0.5608243609941037,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,argmin,base,0,0,0,0.0,nan,nan,nan,0.15984021620573796,0.20002020085942301,nan
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,argmin,big,0,0,0,0.0,nan,nan,nan,4.999595365539151,5.323017564487372,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,argmin,twosheet_back,0,0,0,0.0,nan,nan,nan,0.1665832950076897,0.20636276440728646,nan
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,argmin,twosheet_front,0,0,0,0.0,nan,nan,nan,0.15894216676560805,0.19842082900547908,nan
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,argmin,misfit,0,0,0,0.0,nan,nan,nan,0.1588534898422552,0.1964840823510018,nan
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,argmin,stratum_flat,0,0,0,0.0,nan,nan,nan,0.20427103632958907,0.5437304430111115,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,argmin,stratum_medium,0,0,0,0.0,nan,nan,nan,0.20360775398133402,0.5375402333043233,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,original_bh,argmin,stratum_sharp,0,0,0,0.0,nan,nan,nan,0.21327504619199633,0.5991458575321935,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,eligible_no_bh,identity,ALL,3631,0,0,0.0,nan,nan,nan,0.20705145101054914,0.5608243609941037,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,eligible_no_bh,identity,base,3631,0,0,0.0,nan,nan,nan,0.15984021620573796,0.20002020085942301,nan
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,eligible_no_bh,identity,big,3631,0,0,0.0,nan,nan,nan,4.999595365539151,5.323017564487372,0.0
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,eligible_no_bh,identity,twosheet_back,3631,0,0,0.0,nan,nan,nan,0.1665832950076897,0.20636276440728646,nan
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,eligible_no_bh,identity,twosheet_front,3631,0,0,0.0,nan,nan,nan,0.15894216676560805,0.19842082900547908,nan
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,eligible_no_bh,identity,misfit,3631,0,0,0.0,nan,nan,nan,0.1588534898422552,0.1964840823510018,nan
fbig0.01_exch_atgt0.2_seed102,102,0.01,exch,0.2,eligible_no_bh,identity,stratum_flat,3631,0,0,0.0,nan,nan,nan,0.20427103632958907,0.5437304430111115,0.0
