case,domain,method,output,output_sha256,seconds,gap_mm,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note,condition,patch,measured_reference_rms_mm,input_edit_rms_mm
dual_g2_s9131011_b4,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/local-v12-development-bqctbge_/outputs/dual_g2_s9131011_b4__local_spatial_96.npz,3190f3a609d884ba48123bf9da0bc48a77366def13806c42d09158b2e25b0439,0.2826109049929073,2,True,True,0.2666498923482579,0.35956966599094103,0.8284025147602684,0.984375,1.0,0.28724832532299294,1.0,0.3762575747896968,0.2695859140096726,0.3509266176048485,1.7969727744982595,0.20302722550174046,0.8984863872491298,,self-report; not geometry-derived layer count or success,0.3733824888165955,0.046424989302628616,0.8467173871757403,1.2994856069055656,0.6975944550257245,1.3024055449742755,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",,,,
dual_g2_s9131011_b4,synthetic,local_spatial_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/local-v12-development-bqctbge_/outputs/dual_g2_s9131011_b4__local_spatial_256.npz,0797748967bf6275e7ec2f37eda48530b3680c6b5d4ae0d074a500f65c3dbbc2,0.16572698099480476,2,True,True,0.3137623902521516,0.4272575995049748,0.9000671201874939,0.9765625,1.0,0.33494883702241696,1.0,0.44006280700604455,0.3163324600738943,0.4115050481195134,1.7336364274372813,0.2663635725627187,0.8668182137186407,,self-report; not geometry-derived layer count or success,0.4384859122552738,0.037220677904890226,1.2116090264471056,1.8390429513955602,0.1626359008492977,1.8373640991507023,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",,,,
dual_g2_s9131011_b4,synthetic,apss_1,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/local-v12-development-bqctbge_/outputs/dual_g2_s9131011_b4__apss_1.npz,3602f2a2ca8d39a27f2051327b38e7ce2c2db3bd101c6226ade78d96ace338e9,0.006972283008508384,2,True,True,0.6312784141529734,0.8145191688244733,1.6347222315250578,0.7786458333333334,0.9817708333333334,0.6556312145948952,1.0,0.8501968821148822,0.656271481281166,0.8453534814192085,2.0499659024253343,0.049965902425334274,1.0249829512126671,,self-report; not geometry-derived layer count or success,0.8489531442570056,0.04597061250419456,0.161255008060899,0.1629506205048593,1.9092227585547912,0.09077724144520882,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",,,,
dual_g2_s9131011_b4,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/local-v12-development-bqctbge_/outputs/dual_g2_s9131011_b4__apss_2.npz,ccee54a80e3264cab9f8eb5e4fa9f2aaa2e86726b064e089577efff75d5407a1,0.010526152997044846,2,True,True,0.3577084462938979,0.45024487165930444,0.863526260019838,0.9700520833333334,1.0,0.3770205957368054,1.0,0.4661288492978748,0.3615600863246138,0.45672053675565605,2.0053096382628954,0.005309638262895433,1.0026548191314477,,self-report; not geometry-derived layer count or success,0.4641602117839452,0.04279488222257372,0.2471520419005743,0.30931097380691797,1.7319473443815867,0.2680526556184133,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",,,,
dual_g2_s9131011_b4,synthetic,rimls_1,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/local-v12-development-bqctbge_/outputs/dual_g2_s9131011_b4__rimls_1.npz,7aabc93fc0a32ed513cac212bee8f2229524a320d5a8c67efcff20bc0098a71c,0.007631936008692719,2,True,True,0.6443034948574365,0.8283897523271552,1.664515317524774,0.76953125,0.98046875,0.6762776170283195,1.0,0.8714433064866619,0.6704514023443577,0.8605150892714264,2.0443307000807467,0.04433070008074669,1.0221653500403733,,self-report; not geometry-derived layer count or success,0.8705165188557622,0.040179930558070044,0.16747035891336282,0.1765874187958013,1.9062718395662683,0.09372816043373167,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",,,,
dual_g2_s9131011_b4,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/local-v12-development-bqctbge_/outputs/dual_g2_s9131011_b4__rimls_2.npz,44617185510cfcd8f8630a3670d9b17c9c9b4ef3fc567de24cb7a9edd6080c2a,0.013526636001188308,2,True,True,0.36819131934812166,0.46363797452625327,0.8995865850223526,0.9661458333333334,1.0,0.40690613498005185,1.0,0.49647320716837434,0.37183028343142294,0.4696360172673834,2.0168281570555813,0.016828157055581272,1.0084140785277906,,self-report; not geometry-derived layer count or success,0.49477717437840757,0.04100235542222351,0.2190995064044706,0.25107556733539976,1.7911972223772883,0.2088027776227117,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",,,,
dual_g2_s9131011_b4,synthetic,raw_apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/local-v12-development-bqctbge_/outputs/dual_g2_s9131011_b4__raw_apss_2.npz,dd160537a388ae9a2b8ba8aa4cbe1b27579e9b7410875ec8d59d636bda39ed89,0.012160514001152478,2,True,True,2.5749613361576196,3.5389734952639147,8.57372312526836,0.23046875,0.5377604166666666,1.9862968918548287,1.0,3.7393772249928396,2.700469442541067,3.714510865132898,2.027512987230994,0.027512987230994046,1.013756493615497,,self-report; not geometry-derived layer count or success,3.7393206064642195,0.02057748447245241,0.8222125445849323,0.956572590888156,1.2844767186629102,0.7155232813370898,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",,,,
dual_g2_s9131011_b4,synthetic,raw_rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/local-v12-development-bqctbge_/outputs/dual_g2_s9131011_b4__raw_rimls_2.npz,61866bbd4b565e4fcd6d1ddae4eca317bc3dc9fc274ba8abe0cf730b8a128537,0.013506693998351693,2,True,True,2.662525170818086,3.6037308782121764,8.640801167947785,0.18880208333333334,0.50390625,2.063757129567215,1.0,3.87083728007881,2.8000024810562554,3.786422691748605,2.06014986400368,0.060149864003680165,1.03007493200184,,self-report; not geometry-derived layer count or success,3.869997979090352,0.08060329202031564,0.9418310051330895,1.345861849859461,1.048501943936401,0.951498056063599,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",,,,
dual_g2_s9131021_b0,synthetic,identity,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/local-v12-development-bqctbge_/outputs/dual_g2_s9131021_b0__identity.npz,c2a6e3eb55be02a2d1cde77b10c3fe8941ae686a5f7e66c31468fe3167a371b7,2.254993887618184e-06,2,True,True,0.7853225858015954,0.9835304730919633,1.8963764502314187,0.6783854166666666,0.9752604166666666,0.7645040356445323,1.0,1.0277243062924302,0.8228046667967147,1.0276862403897824,2.0112650195103665,0.011265019510366514,1.0056325097551833,,self-report; not geometry-derived layer count or success,1.0277007308177823,0.006961150828196112,0.17346321305584178,0.2090588095464152,1.9503181928422046,0.049681807157795355,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",,,,
dual_g2_s9131021_b0,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/local-v12-development-bqctbge_/outputs/dual_g2_s9131021_b0__old_original.npz,52b358acd0d7f6871e7c810438e062855a9b4ee7ea48bf3a551fca0798a4482d,0.0006458590069087222,2,True,True,0.18402737679974435,0.3249248588480181,0.7595243905135242,0.94921875,1.0,0.18858869124165448,1.0,0.3364825744286335,0.18771582554643743,0.3227393260905799,1.8046653888521038,0.1953346111478962,0.9023326944260519,,self-report; not geometry-derived layer count or success,0.33644036835217217,0.00532929987667613,0.4954891939408852,0.9374622452914512,1.1092529209862152,0.8907470790137848,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",,,,
dual_g2_s9131021_b0,synthetic,old_multistart,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/local-v12-development-bqctbge_/outputs/dual_g2_s9131021_b0__old_multistart.npz,e0866cdb337d04b99601119f12140ce48ca1e3078c417f2eeb182c34225d3c18,0.018518703000154346,2,True,True,0.20139606726117867,0.37694026504040495,0.8644738220660781,0.93359375,1.0,0.21745721756085756,1.0,0.4228216970471548,0.2195118075378487,0.41727459766811376,1.8605756236934525,0.13942437630654747,0.9302878118467263,,self-report; not geometry-derived layer count or success,0.42278702463228346,0.0054147295792972856,0.3651711564922074,0.7166702608694681,1.345856426379394,0.654143573620606,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",,,,
dual_g2_s9131021_b0,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/local-v12-development-bqctbge_/outputs/dual_g2_s9131021_b0__whole_spatial.npz,4a79c8e974142153dc34de10041727c3f5093c28bb56757f2d264c839e89c8c4,0.03868187600164674,2,True,True,0.08284404092105391,0.24187831281672012,0.13255527507769096,0.98046875,0.9869791666666666,0.09513325619212432,1.0,0.3107060773868121,0.09892502254463241,0.3103227397331337,1.9729038755606971,0.02709612443930287,0.9864519377803486,,self-report; not geometry-derived layer count or success,0.31070606674927337,8.13037255654344e-05,0.1951521419613094,0.42458153101817264,1.7203235667516963,0.2796764332483037,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",,,,
dual_g2_s9131021_b0,synthetic,local_plane_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/local-v12-development-bqctbge_/outputs/dual_g2_s9131021_b0__local_plane_96.npz,8c4e763f9f3427d163766ea992f334b8fbacab099229e3f68f86f3a5cb73a125,0.004060114006279036,2,True,True,0.23774868668829496,0.34337349715506393,0.8250359255538282,0.9778645833333334,1.0,0.24379372247754272,1.0,0.3527466925997101,0.24020477101824156,0.3251855985384529,1.733204526578415,0.26679547342158494,0.8666022632892075,,self-report; not geometry-derived layer count or success,0.3522074130146742,0.019497880847545883,0.6033883843250404,1.1938617246571286,0.8684426265482954,1.1315573734517046,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",,,,
dual_g2_s9131021_b0,synthetic,local_plane_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/local-v12-development-bqctbge_/outputs/dual_g2_s9131021_b0__local_plane_256.npz,2f52a3951f8f7a048eaebc2ea42135fa17b102954d14c593b0659f354f89478c,0.002450675005093217,2,True,True,0.3302195000261486,0.4472861282612213,0.8863329641616263,0.984375,1.0,0.33304607225597926,1.0,0.44906316324016304,0.3304614553200037,0.4017007972846979,1.5920741191924703,0.4079258808075297,0.7960370595962352,,self-report; not geometry-derived layer count or success,0.44891205588621624,0.01164863336499253,1.115629444056389,1.9195102577004026,0.0912443487497161,1.908755651250284,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",,,,
