case,seed,f_big,n_calibration,selector,subset,n,n_rejected,rejection_rate,max_bh_margin,bh_rejections,p_floor_min,p_floor_max,observation_sha256,selector_input_sha256,calibration_prefix_sha256,p_sha256
seed101_fbig0.01,101,0.01,8000,bh,all,20000,0,0.0,-0.0003507823507601038,0,0.00036845983787767134,0.00038580246913580245,9dbb04e605684f7ccb433fbf9b27265326a11da9535ef7ffd7c52cf7279fb194,ca0b6541ce6148c8f60aaa161c06eaf4a173602c4497e4d4dd80798040c4552d,9306451f3c299664e0863611178895a40a5e23f2cd1fd7f783838b736f3dfbfd,813058ad9e4384eeaaf6222ed43f87339030bde7bcb2623e06ab602d89e38e73
seed101_fbig0.01,101,0.01,8000,bh,big,190,0,0.0,-0.0003507823507601038,0,0.00036845983787767134,0.00038580246913580245,9dbb04e605684f7ccb433fbf9b27265326a11da9535ef7ffd7c52cf7279fb194,ca0b6541ce6148c8f60aaa161c06eaf4a173602c4497e4d4dd80798040c4552d,9306451f3c299664e0863611178895a40a5e23f2cd1fd7f783838b736f3dfbfd,813058ad9e4384eeaaf6222ed43f87339030bde7bcb2623e06ab602d89e38e73
seed101_fbig0.01,101,0.01,8000,bh,within_tolerance,19579,0,0.0,-0.0003507823507601038,0,0.00036845983787767134,0.00038580246913580245,9dbb04e605684f7ccb433fbf9b27265326a11da9535ef7ffd7c52cf7279fb194,ca0b6541ce6148c8f60aaa161c06eaf4a173602c4497e4d4dd80798040c4552d,9306451f3c299664e0863611178895a40a5e23f2cd1fd7f783838b736f3dfbfd,813058ad9e4384eeaaf6222ed43f87339030bde7bcb2623e06ab602d89e38e73
seed101_fbig0.01,101,0.01,8000,bh,outside_tolerance,421,0,0.0,-0.0003507823507601038,0,0.00036845983787767134,0.00038580246913580245,9dbb04e605684f7ccb433fbf9b27265326a11da9535ef7ffd7c52cf7279fb194,ca0b6541ce6148c8f60aaa161c06eaf4a173602c4497e4d4dd80798040c4552d,9306451f3c299664e0863611178895a40a5e23f2cd1fd7f783838b736f3dfbfd,813058ad9e4384eeaaf6222ed43f87339030bde7bcb2623e06ab602d89e38e73
seed101_fbig0.01,101,0.01,8000,bh,misfit,540,0,0.0,-0.0003507823507601038,0,0.00036845983787767134,0.00038580246913580245,9dbb04e605684f7ccb433fbf9b27265326a11da9535ef7ffd7c52cf7279fb194,ca0b6541ce6148c8f60aaa161c06eaf4a173602c4497e4d4dd80798040c4552d,9306451f3c299664e0863611178895a40a5e23f2cd1fd7f783838b736f3dfbfd,813058ad9e4384eeaaf6222ed43f87339030bde7bcb2623e06ab602d89e38e73
seed101_fbig0.01,101,0.01,8000,bh,twosheet_back,1000,0,0.0,-0.0003507823507601038,0,0.00036845983787767134,0.00038580246913580245,9dbb04e605684f7ccb433fbf9b27265326a11da9535ef7ffd7c52cf7279fb194,ca0b6541ce6148c8f60aaa161c06eaf4a173602c4497e4d4dd80798040c4552d,9306451f3c299664e0863611178895a40a5e23f2cd1fd7f783838b736f3dfbfd,813058ad9e4384eeaaf6222ed43f87339030bde7bcb2623e06ab602d89e38e73
seed101_fbig0.01,101,0.01,8000,bh,twosheet_front,1000,0,0.0,-0.0003507823507601038,0,0.00036845983787767134,0.00038580246913580245,9dbb04e605684f7ccb433fbf9b27265326a11da9535ef7ffd7c52cf7279fb194,ca0b6541ce6148c8f60aaa161c06eaf4a173602c4497e4d4dd80798040c4552d,9306451f3c299664e0863611178895a40a5e23f2cd1fd7f783838b736f3dfbfd,813058ad9e4384eeaaf6222ed43f87339030bde7bcb2623e06ab602d89e38e73
seed101_fbig0.01,101,0.01,8000,bh,base,17270,0,0.0,-0.0003507823507601038,0,0.00036845983787767134,0.00038580246913580245,9dbb04e605684f7ccb433fbf9b27265326a11da9535ef7ffd7c52cf7279fb194,ca0b6541ce6148c8f60aaa161c06eaf4a173602c4497e4d4dd80798040c4552d,9306451f3c299664e0863611178895a40a5e23f2cd1fd7f783838b736f3dfbfd,813058ad9e4384eeaaf6222ed43f87339030bde7bcb2623e06ab602d89e38e73
seed101_fbig0.01,101,0.01,8000,bh,wrong_association,2562,0,0.0,-0.0003507823507601038,0,0.00036845983787767134,0.00038580246913580245,9dbb04e605684f7ccb433fbf9b27265326a11da9535ef7ffd7c52cf7279fb194,ca0b6541ce6148c8f60aaa161c06eaf4a173602c4497e4d4dd80798040c4552d,9306451f3c299664e0863611178895a40a5e23f2cd1fd7f783838b736f3dfbfd,813058ad9e4384eeaaf6222ed43f87339030bde7bcb2623e06ab602d89e38e73
seed101_fbig0.01,101,0.01,8000,bh,misfit_within_tolerance,532,0,0.0,-0.0003507823507601038,0,0.00036845983787767134,0.00038580246913580245,9dbb04e605684f7ccb433fbf9b27265326a11da9535ef7ffd7c52cf7279fb194,ca0b6541ce6148c8f60aaa161c06eaf4a173602c4497e4d4dd80798040c4552d,9306451f3c299664e0863611178895a40a5e23f2cd1fd7f783838b736f3dfbfd,813058ad9e4384eeaaf6222ed43f87339030bde7bcb2623e06ab602d89e38e73
