phase,case,seed,gap,sigma,bias,retain,n,method,status,seconds,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,layer_balanced_source_surface_mae_mm,worst_layer_source_surface_mae_mm,independent_surface_mae_mm,support,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,bias_only,OK,0.0008258029999979044,True,True,0.4036580943556742,0.5494947878178248,1.0046698510841103,0.9505208333333334,0.9908854166666666,0.4064054601606702,1.0,0.6625261207766847,0.4317775260012007,0.6603519466436095,,self-report; not geometry-derived layer count or success,0.4281084000557634,0.4491374203997624,0.4036580943556742,0.98046875,3.9037826248823,0.09621737511769979,0.975945656220575
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,old_original,APPLY,0.0015837979999560048,True,True,0.11308204074699069,0.34081952204587135,0.5769953462502667,0.9791666666666666,0.9908854166666666,0.1233268749362371,1.0,0.5031493841188984,0.1412014723925172,0.49883001559081414,,self-report; not geometry-derived layer count or success,0.13264143195114547,0.18170196224199228,0.11308204074699069,0.98046875,3.877414908453561,0.12258509154643882,0.9693537271133903
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,atlas_tied_256,OK,0.001963991999900827,True,True,0.0740158614300044,0.2857638809611978,0.1313336461024767,0.9830729166666666,0.9908854166666666,0.08462501197360299,1.0,0.46760871721170033,0.10213529307553089,0.4614499303177913,,self-report; not geometry-derived layer count or success,0.09962392732908745,0.11401742653258427,0.0740158614300044,0.98046875,3.8575799470445373,0.14242005295546267,0.9643949867611343
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,atlas_relax_96,OK,0.019907348000060665,True,True,0.10556185871156787,0.2969324633163321,0.18948283349315526,0.9830729166666666,0.9908854166666666,0.11554550257765413,1.0,0.47458707916880444,0.13368129035709442,0.4707211942278763,,self-report; not geometry-derived layer count or success,0.13018273440419298,0.15023415956709069,0.10556185871156787,0.98046875,3.8845562756629213,0.11544372433707872,0.9711390689157303
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,spatial_12,OK,0.04258131200003845,True,True,0.05996120953682734,0.28256271865047466,0.0702484586565634,0.9830729166666666,0.9908854166666666,0.07168640743454847,1.0,0.46566446154461033,0.08808064118235386,0.46136901836190236,,self-report; not geometry-derived layer count or success,0.0851417646356574,0.10198547499284293,0.05996120953682734,0.98046875,3.883778665812642,0.11622133418735814,0.9709446664531605
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,spatial_36,OK,0.11603665799998453,True,True,0.05996120953682734,0.28256271865047466,0.0702484586565634,0.9830729166666666,0.9908854166666666,0.07168640743454847,1.0,0.46566446154461033,0.08808064118235386,0.46136901836190236,,self-report; not geometry-derived layer count or success,0.0851417646356574,0.10198547499284293,0.05996120953682734,0.98046875,3.883778665812642,0.11622133418735814,0.9709446664531605
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,spatial_108,OK,0.31982054799982507,True,True,0.05996120953682734,0.28256271865047466,0.0702484586565634,0.9830729166666666,0.9908854166666666,0.07168640743454847,1.0,0.46566446154461033,0.08808064118235386,0.46136901836190236,,self-report; not geometry-derived layer count or success,0.0851417646356574,0.10198547499284293,0.05996120953682734,0.98046875,3.883778665812642,0.11622133418735814,0.9709446664531605
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,apss_0.5,OK,0.00580353100008324,True,True,0.3872091483473053,0.535098169088402,0.9992267004250065,0.94921875,0.9908854166666666,0.3933521196797092,1.0,0.6507138253213179,0.4153285799928319,0.6484599478016895,,self-report; not geometry-derived layer count or success,0.41230400522319877,0.42963888151482715,0.3872091483473053,0.98046875,3.9050726189209564,0.09492738107904364,0.9762681547302391
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,apss_1.0,OK,0.0068928160001178185,True,True,0.3132067499843116,0.4611387787136844,0.8151684965257295,0.9752604166666666,0.9908854166666666,0.32250681506159556,1.0,0.5915966718022718,0.34132618162983813,0.5884104665154611,,self-report; not geometry-derived layer count or success,0.34008363413482356,0.3472051003749068,0.3132067499843116,0.98046875,3.895784807646023,0.10421519235397714,0.9739462019115057
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,apss_2.0,OK,0.009958623000102307,True,True,0.21362741303847121,0.37736248803755734,0.5187112027362033,0.9765625,0.9908854166666666,0.22582769205772948,1.0,0.5303273120279288,0.24174684468399776,0.5228443690462934,,self-report; not geometry-derived layer count or success,0.23938910121026286,0.2529021384328628,0.21362741303847121,0.98046875,3.8557231049835607,0.14427689501643925,0.9639307762458902
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,apss_4.0,OK,0.013732239999853846,True,True,0.20422847337044395,0.42504129182515243,0.8942923204089099,0.9505208333333334,0.9895833333333334,0.21703329507216515,1.0,0.5674581512088003,0.2324251710780599,0.5517690864015563,,self-report; not geometry-derived layer count or success,0.2292558740798399,0.24742020314426463,0.20422847337044395,0.98046875,3.7714892101791433,0.2285107898208567,0.9428723025447858
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,apss_8.0,OK,0.02362697900002786,True,True,0.27346598542276795,0.5343557431715857,1.3423871451294502,0.9127604166666666,0.9908854166666666,0.2851447167623407,1.0,0.6528264509787067,0.30158541706829445,0.6187665309105759,,self-report; not geometry-derived layer count or success,0.30183714851034926,0.3032799078200367,0.27346598542276795,0.98046875,3.6007619497779397,0.39923805022206027,0.9001904874444849
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,rimls_0.5,OK,0.006903862999934063,True,True,0.3883996212589289,0.5359775645809103,0.9992267004250065,0.94921875,0.9908854166666666,0.39533883803019804,1.0,0.651732651367239,0.4165190529044554,0.649170964995094,,self-report; not geometry-derived layer count or success,0.4134090170225066,0.4312337002862129,0.3883996212589289,0.98046875,3.904787859239175,0.09521214076082485,0.9761969648097938
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,rimls_1.0,OK,0.007452540000031149,True,True,0.31527343870047203,0.46312227516454374,0.8317684022335653,0.9739583333333334,0.9908854166666666,0.3274098459997639,1.0,0.5940924580516822,0.3433928703459986,0.5900670542843054,,self-report; not geometry-derived layer count or success,0.34207225005437614,0.34964117829292823,0.31527343870047203,0.98046875,3.8979423359111594,0.10205766408884065,0.9744855839777898
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,rimls_2.0,OK,0.012194294000209993,True,True,0.21571170429115613,0.3724670682782439,0.5057957372223238,0.9765625,0.9908854166666666,0.23018186116106823,1.0,0.5292579209755064,0.24383113593668262,0.52087600820521,,self-report; not geometry-derived layer count or success,0.24139700384824023,0.2553478504446864,0.21571170429115613,0.98046875,3.8817216124100415,0.11827838758995846,0.9704304031025104
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,rimls_4.0,OK,0.021670864000043366,True,True,0.21798723684379398,0.4118102743237932,0.7736501026988958,0.9544270833333334,0.9908854166666666,0.23397665675170978,1.0,0.5634349285566529,0.2461066684893205,0.5485276035576416,,self-report; not geometry-derived layer count or success,0.24223639685041476,0.2644182522136954,0.21798723684379398,0.98046875,3.863946044929744,0.1360539550702562,0.965986511232436
development,s9140111_g4_n0.5_b4_r1.0,9140111,4,0.5,4,1.0,768,rimls_8.0,OK,0.05518654200000128,True,True,0.2898214459998355,0.5018398545865284,1.1663296920942932,0.9270833333333334,0.9908854166666666,0.3041442155353867,1.0,0.6312818444262931,0.31794087764536205,0.6162558612712407,,self-report; not geometry-derived layer count or success,0.31791347812446197,0.318070514184546,0.2898214459998355,0.98046875,3.832914524321091,0.16708547567890886,0.9582286310802728
