phase,case,seed,gap,sigma,bias,retain,n,method,status,seconds,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,layer_balanced_source_surface_mae_mm,worst_layer_source_surface_mae_mm,independent_surface_mae_mm,support,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention
confirmation,s9141101_g8_n1.0_b4_r1.0,9141101,8,1.0,4,1.0,768,spatial_36,OK,0.1021664590000455,True,True,0.03586453538890883,0.20612170311761857,0.03772936300446453,0.9934895833333334,0.9947916666666666,0.036646368160370445,1.0,0.3969592198345185,0.04628120205557552,0.39637662608857704,,self-report; not geometry-derived layer count or success,0.04141072389261027,0.05726041554158186,0.03586453538890883,0.9895833333333334,8.011229769825722,0.011229769825721547,1.0014037212282152
confirmation,s9141101_g8_n1.0_b4_r1.0,9141101,8,1.0,4,1.0,768,apss_4.0,OK,0.01059521100000893,True,True,0.3024232171056786,0.5262988978952974,0.9134071349298359,0.9453125,0.9791666666666666,0.31853556357211127,1.0,0.6484302508730232,0.3128336491847505,0.6226829070544856,,self-report; not geometry-derived layer count or success,0.3200650436700094,0.3435774284217298,0.3024232171056786,0.9895833333333334,7.865527519603175,0.13447248039682513,0.9831909399503969
confirmation,s9141101_g8_n1.0_b4_r1.0,9141101,8,1.0,4,1.0,768,rimls_8.0,OK,0.05699394700013727,True,True,0.4100339678498484,0.6806836243356906,1.7544983661584854,0.9036458333333334,0.953125,0.44420882785681143,1.0,0.8298980365276373,0.4203722742787823,0.7572166584787486,,self-report; not geometry-derived layer count or success,0.44849914982583927,0.5397756742222839,0.4100339678498484,0.9895833333333334,7.8560318856401254,0.14396811435987455,0.9820039857050157
confirmation,s9141101_g8_n1.0_b4_r0.25,9141101,8,1.0,4,0.25,414,identity,OK,0.0005945430000338092,True,True,2.8315557834255607,3.9111956801795036,8.835344870984413,0.3502415458937198,0.6280193236714976,1.8402043760035685,1.0,4.189970773801291,3.0540464863256,4.163384432288382,,self-report; not geometry-derived layer count or success,3.1162710763613433,3.3345844685206445,2.8315557834255607,0.0,7.021186069998057,0.9788139300019427,0.8776482587497572
confirmation,s9141101_g8_n1.0_b4_r0.25,9141101,8,1.0,4,0.25,414,bias_only,OK,0.0004944449999584322,True,True,0.9509021219149723,1.3724287690577095,2.2331276657790666,0.6521739130434783,0.9420289855072463,0.8726757994507972,1.0,1.418431534475487,0.9668348879831504,1.4164837127052625,,self-report; not geometry-derived layer count or success,0.9509973140083472,1.0065630396487593,0.9509021219149723,0.9492753623188406,7.905564956759846,0.09443504324015439,0.9881956195949807
confirmation,s9141101_g8_n1.0_b4_r0.25,9141101,8,1.0,4,0.25,414,old_original,APPLY,0.0010055640000246058,True,True,0.4121551208517732,1.0295547471781128,1.4259187001326403,0.9154589371980676,0.9734299516908212,0.35885540544447775,1.0,1.090152674674104,0.42808788691995137,1.0854670306679364,,self-report; not geometry-derived layer count or success,0.38573345206413445,0.5343329099481022,0.4121551208517732,0.9492753623188406,7.850820945876302,0.1491790541236977,0.9813526182345378
confirmation,s9141101_g8_n1.0_b4_r0.25,9141101,8,1.0,4,0.25,414,atlas_tied_256,OK,0.0012485049999213516,True,True,0.21937316771032667,0.9239587504405068,0.23624251101986954,0.9637681159420289,0.9782608695652174,0.1751271838556478,1.0,0.9910038392439233,0.23530593377850467,0.9860617778298983,,self-report; not geometry-derived layer count or success,0.217453359299341,0.2800886629804748,0.21937316771032667,0.9492753623188406,7.817408809240134,0.18259119075986607,0.9771761011550167
confirmation,s9141101_g8_n1.0_b4_r0.25,9141101,8,1.0,4,0.25,414,atlas_relax_96,OK,0.008803849000059927,True,True,0.2864320995141166,0.9356452013456699,0.5519510197807934,0.961352657004831,0.9782608695652174,0.2405804516946296,1.0,1.0020088320828389,0.3023648655822947,1.0010035375750057,,self-report; not geometry-derived layer count or success,0.27258817868369156,0.37705892763302773,0.2864320995141166,0.9492753623188406,7.939799974803866,0.0602000251961341,0.9924749968504832
confirmation,s9141101_g8_n1.0_b4_r0.25,9141101,8,1.0,4,0.25,414,spatial_36,OK,0.0761949090001508,True,True,0.2096356256830933,0.9226224236017428,0.1455112671592806,0.9637681159420289,0.9782608695652174,0.16630391487246732,1.0,0.9897886798957423,0.22556839175127136,0.9873509376731867,,self-report; not geometry-derived layer count or success,0.19972920983584316,0.2903853226577693,0.2096356256830933,0.9492753623188406,7.881665210677541,0.11833478932245889,0.9852081513346926
confirmation,s9141101_g8_n1.0_b4_r0.25,9141101,8,1.0,4,0.25,414,apss_4.0,OK,0.005876230000012583,True,True,0.5078462600909933,1.1051563713904333,1.8754530475212774,0.8719806763285024,0.9492753623188406,0.4745992465104051,1.0,1.1746253191330385,0.5237790261591713,1.1414496103847034,,self-report; not geometry-derived layer count or success,0.4985293020275743,0.5871173172011438,0.5078462600909933,0.9492753623188406,7.5698529031545245,0.4301470968454755,0.9462316128943156
confirmation,s9141101_g8_n1.0_b4_r0.25,9141101,8,1.0,4,0.25,414,rimls_8.0,OK,0.026786184000002322,True,True,0.7122623030941944,1.2598263189310532,2.389237730255291,0.785024154589372,0.9178743961352657,0.6903798196584574,1.0,1.344564566356562,0.7281950691623725,1.2770387093237696,,self-report; not geometry-derived layer count or success,0.7122900072755456,0.7680925125394977,0.7122623030941944,0.9492753623188406,7.679756158404658,0.32024384159534236,0.9599695198005822
confirmation,s9141101_g8_n2.0_b0_r1.0,9141101,8,2.0,0,1.0,768,identity,OK,0.000818970999944213,True,True,1.6191508349497534,2.0157366304466136,3.8046165151950424,0.4192708333333333,0.7838541666666666,1.317145425212556,1.0,2.055722473009008,1.6393400976047403,2.0553258275712265,,self-report; not geometry-derived layer count or success,1.654671267775128,1.7045625334143564,1.6191508349497534,0.0,8.080917147571654,0.08091714757165391,1.0101146434464567
confirmation,s9141101_g8_n2.0_b0_r1.0,9141101,8,2.0,0,1.0,768,bias_only,OK,0.0007485779999569786,True,True,1.627358370780992,2.016729442736509,3.8598599008334444,0.4127604166666667,0.7786458333333334,1.326072267500339,1.0,2.0551275721195363,1.6467416320983548,2.054861269139879,,self-report; not geometry-derived layer count or success,1.6584596274450376,1.6965927648444126,1.627358370780992,0.9348958333333334,8.065217069714718,0.06521706971471808,1.0081521337143398
confirmation,s9141101_g8_n2.0_b0_r1.0,9141101,8,2.0,0,1.0,768,old_original,APPLY,0.001428475000011531,True,True,0.4525145098527042,0.838841316015038,1.6581509814590754,0.89453125,0.9817708333333334,0.39915469278940335,1.0,0.9380911023141236,0.47164802678381595,0.9345361810889482,,self-report; not geometry-derived layer count or success,0.4378663360387808,0.5478277034763354,0.4525145098527042,0.9348958333333334,7.846643568092933,0.15335643190706705,0.9808304460116166
confirmation,s9141101_g8_n2.0_b0_r1.0,9141101,8,2.0,0,1.0,768,atlas_tied_256,OK,0.001861449999978504,True,True,0.16890530400725243,0.47758560666195393,0.5090371673748,0.9752604166666666,0.9934895833333334,0.14166379463611137,1.0,0.49625629154784384,0.17117185634841883,0.4917237597433328,,self-report; not geometry-derived layer count or success,0.1756280309824123,0.19012948063879787,0.16890530400725243,0.9348958333333334,7.860782871995224,0.13921712800477604,0.982597858999403
confirmation,s9141101_g8_n2.0_b0_r1.0,9141101,8,2.0,0,1.0,768,atlas_relax_96,OK,0.015687858000092092,True,True,0.4129590788052832,0.7872074857088147,1.3638300126135945,0.9322916666666666,0.9856770833333334,0.3793369106448618,1.0,0.8225369433652493,0.4152189221554056,0.7985385109617995,,self-report; not geometry-derived layer count or success,0.39011972492223074,0.47182030110951917,0.4129590788052832,0.9348958333333334,7.974096808894623,0.02590319110537731,0.9967621011118278
confirmation,s9141101_g8_n2.0_b0_r1.0,9141101,8,2.0,0,1.0,768,spatial_36,OK,0.10347378100004789,True,True,0.13252963893654904,0.4690379474679369,0.5090371673748,0.9752604166666666,0.9934895833333334,0.11799748438029069,1.0,0.48931774444909165,0.13477672615604624,0.48537989075921734,,self-report; not geometry-derived layer count or success,0.1335509738670654,0.13760320679663823,0.13252963893654904,0.9348958333333334,7.96346070844202,0.03653929155797986,0.9954325885552525
confirmation,s9141101_g8_n2.0_b0_r1.0,9141101,8,2.0,0,1.0,768,apss_4.0,OK,0.012000415000102294,True,True,0.5164118730825936,0.7786630268533606,1.6837674127891689,0.8697916666666666,0.9765625,0.5350742032452703,1.0,0.8264115415067523,0.518612972576527,0.7874139294186979,,self-report; not geometry-derived layer count or success,0.5264169596345651,0.5515999862188806,0.5164118730825936,0.9348958333333334,7.887505928696988,0.11249407130301226,0.9859382410871235
confirmation,s9141101_g8_n2.0_b0_r1.0,9141101,8,2.0,0,1.0,768,rimls_8.0,OK,0.05793870499996956,True,True,0.55786818263109,0.8393845465615398,1.9045988812308674,0.8567708333333334,0.9440104166666666,0.6081484927068154,1.0,0.9489556935373425,0.5597805911522857,0.8450637268666723,,self-report; not geometry-derived layer count or success,0.5861632616951005,0.670866263911814,0.55786818263109,0.9348958333333334,7.811878434270545,0.18812156572945504,0.9764848042838181
